,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
788,ENST00000655879.1,1.779885,26.876966,0.066223,1.720935,2.012459,2.379389,2.991731,5.065881
789,ENST00000602895.6,0.646915,12.440911,0.051999,0.929259,1.056272,1.226367,1.462238,2.058782
790,ENST00000654995.1,1.129719,17.108011,0.066034,1.203959,1.322279,1.556154,2.044692,3.749213
791,ENST00000663027.1,1.343518,26.913871,0.049919,1.856587,2.081996,2.327617,2.91526,6.479083
792,ENST00000670503.1,0.952069,17.941665,0.053065,1.184568,1.318714,1.549348,1.933935,3.133452
793,ENST00000657096.1,0.527249,7.242754,0.072797,0.497308,0.541157,0.626319,0.690744,1.056845
794,ENST00000602737.6,1.446563,17.350938,0.083371,1.200721,1.35401,1.502732,1.838627,4.153997
795,ENST00000662543.1,0.27952,13.709824,0.020388,0.943949,1.059581,1.278756,1.576122,3.571328
796,ENST00000661546.1,0.843384,18.024186,0.046792,1.209364,1.377355,1.57294,1.986365,4.208154
797,ENST00000671476.1,0.845358,24.012351,0.035205,1.610903,1.764352,2.078842,2.718436,4.803666
798,ENST00000660087.1,0.515268,12.658375,0.040706,0.848323,0.962534,1.095009,1.407546,2.602801
799,ENST00000657638.1,0.442059,8.245533,0.053612,0.528538,0.566518,0.689938,1.007748,1.453075
800,ENST00000655994.1,1.687041,20.533122,0.082162,1.438864,1.612111,1.791173,2.094872,3.64285
801,ENST00000659373.1,1.454444,22.556164,0.064481,1.618861,1.790738,2.035038,2.56414,5.759594
802,ENST00000670805.1,0.900044,20.551601,0.043794,1.468437,1.657108,1.892945,2.271399,3.959988
803,ENST00000654196.1,1.037548,14.72049,0.070483,0.965242,1.0776,1.286773,1.582459,2.696131
804,ENST00000671021.1,1.114804,16.384793,0.068039,1.114804,1.278181,1.46054,1.760186,4.049947
805,ENST00000667294.1,0.996402,12.885708,0.077326,0.850567,0.99289,1.108623,1.299191,2.044512
806,ENST00000602294.6,0.984597,11.679831,0.084299,0.722506,0.78868,0.93834,1.13986,1.798909
807,ENST00000656509.1,1.187203,16.78784,0.070718,1.123601,1.282168,1.413184,1.737978,3.618275
808,ENST00000659852.1,1.274407,16.177675,0.078776,1.139856,1.248221,1.427026,1.651205,2.852269
809,ENST00000654005.1,6.591276,81.947844,0.080433,5.382446,5.979241,6.874271,8.214925,21.916934
810,ENST00000664295.1,0.74424,21.809621,0.034124,1.396241,1.59887,1.841479,2.446777,4.507123
811,ENST00000453317.1,0.144406,7.29874,0.019785,0.532133,0.582029,0.678928,0.764457,1.170383
812,ENST00000664328.1,0.964413,14.958955,0.064471,0.930994,1.022946,1.178345,1.503031,2.869527
813,ENST00000653929.1,0.954217,11.021794,0.086575,0.748551,0.829829,0.976757,1.094509,1.661671
814,ENST00000659622.1,1.492217,16.225803,0.091966,1.093547,1.200845,1.382697,1.738118,3.201734
815,ENST00000415215.1,0.221885,7.071225,0.031379,0.45327,0.50908,0.581751,0.819622,1.273111
816,ENST00000671518.1,0.958755,12.608568,0.07604,0.879528,0.96727,1.063004,1.365934,1.703685
817,ENST00000666059.1,0.553333,18.451579,0.029988,1.191503,1.390458,1.495714,1.738753,4.524541
818,ENST00000668488.1,1.421374,28.843184,0.049279,1.975792,2.244578,2.535755,3.055974,7.085248
819,ENST00000475947.7,0.342403,17.65585,0.019393,1.377303,1.62967,1.800106,2.155548,3.973597
820,ENST00000584177.5,0.871266,8.021052,0.108622,0.72864,0.768596,0.902693,1.00381,1.310563
821,ENST00000583400.7,1.552848,46.912463,0.033101,3.751031,4.345223,5.059423,6.489609,15.867658
822,ENST00000654778.1,0.428969,15.196686,0.028228,1.216568,1.345281,1.446726,1.739118,3.843687
823,ENST00000669136.1,1.919454,35.653986,0.053836,3.32832,3.809119,4.500795,5.272449,11.638772
824,ENST00000659884.1,1.967069,27.722137,0.070957,2.196727,2.497459,2.890492,3.557765,8.781505
825,ENST00000654561.1,2.12399,21.305845,0.09969,1.573985,1.824513,2.027781,2.476543,7.164374
826,ENST00000653954.1,1.402285,19.107429,0.07339,1.477443,1.753323,2.020361,2.387757,4.953494
827,ENST00000480811.6,0.288326,17.195159,0.016768,1.348798,1.512107,1.756204,2.254182,3.910731
828,ENST00000484836.2,0.558527,16.92213,0.033006,1.169801,1.425445,1.581806,1.909846,4.488928
829,ENST00000655540.1,1.151314,16.681461,0.069018,1.430545,1.589999,1.907631,2.268608,8.385644
830,ENST00000581361.5,0.604905,11.958669,0.050583,1.072332,1.280749,1.452254,1.651403,2.177636
831,ENST00000580770.5,0.406465,8.206667,0.049529,0.684846,0.801991,0.841883,1.100305,1.900422
832,ENST00000475953.5,1.274997,17.134915,0.074409,1.293601,1.619238,1.74249,2.306915,9.115551
833,ENST00000578380.6,0.301639,4.082987,0.073877,0.434235,0.470289,0.542494,0.689843,1.27645
834,ENST00000470491.6,1.015763,15.14255,0.06708,1.240593,1.333865,1.523117,1.996161,7.056181
835,ENST00000581913.5,0.984582,15.575331,0.063214,1.280866,1.509879,1.734261,1.993719,5.150193
836,ENST00000660462.1,1.039397,9.992427,0.104018,0.980501,1.116259,1.247601,1.558074,3.548378
837,ENST00000478103.6,1.013561,10.070762,0.100644,0.83474,0.931635,1.054793,1.31032,2.154058
838,ENST00000472367.5,1.097962,11.101293,0.098904,0.995119,1.099991,1.281988,1.476704,2.419927
839,ENST00000483588.2,0.821881,9.42989,0.087157,0.845989,1.062566,1.229188,1.364843,2.441002
840,ENST00000650463.1,1.586741,29.596613,0.053612,2.215999,2.513394,3.014107,3.861653,8.008498
841,ENST00000441724.1,1.421781,16.399037,0.086699,1.333954,1.534775,1.71369,2.268362,4.874869
842,ENST00000672481.1,0.71463,15.33238,0.046609,1.358192,1.466315,1.64324,1.95004,13.576241
843,ENST00000672769.1,1.732758,24.585879,0.070478,2.249691,2.548972,3.125745,3.724584,35.919597
844,ENST00000672067.1,3.900994,31.5508,0.123642,3.1844,3.644031,4.097104,5.019499,40.432281
845,ENST00000672029.1,0.991481,14.318557,0.069244,1.104664,1.231814,1.409227,1.812906,5.862052
846,ENST00000672299.1,0.699253,12.392565,0.056425,1.057808,1.210747,1.385581,1.819198,5.556287
847,ENST00000568997.5,13.08276,39.154478,0.334132,3.779296,4.036349,4.765997,6.143244,26.343702
848,ENST00000561824.5,7.444454,25.485845,0.292102,2.351827,2.72193,3.184024,3.807746,7.874354
849,ENST00000569959.5,5.460685,34.084301,0.160211,3.275646,3.662262,4.093912,4.890103,10.837453
850,ENST00000566712.2,8.67773,34.425958,0.252069,2.781466,3.151832,3.69031,4.649443,9.07004
851,ENST00000660873.1,1.074566,24.841058,0.043258,1.518053,1.77038,2.031207,2.503523,3.726203
852,ENST00000667674.1,0.606487,53.50514,0.011335,3.121176,3.579333,4.084201,5.088358,17.410033
853,ENST00000600652.1,3.807582,32.10628,0.118593,2.203319,2.425665,2.712357,3.492664,16.147172
854,ENST00000671586.1,0.794503,12.05293,0.065918,0.899394,1.039538,1.151814,1.53687,3.002244
855,ENST00000604157.1,3.74558,44.177395,0.084785,3.017167,3.405208,3.924334,5.103818,27.282958
856,ENST00000398804.7,0.340559,8.376113,0.040658,0.714315,0.812023,0.905052,1.220743,1.715195
857,ENST00000453015.1,0.803132,9.300208,0.086356,0.720856,0.80691,0.921045,1.251211,1.956385
858,ENST00000663424.1,0.720345,11.375369,0.063325,0.936629,1.046182,1.236422,1.490803,3.490196
859,ENST00000659644.1,1.662141,49.336825,0.03369,3.728841,4.219277,4.857244,6.366781,18.883736
860,ENST00000455406.6,1.102295,70.449647,0.015647,4.107435,4.641975,5.283102,6.491825,21.851637
861,ENST00000654734.1,1.958724,29.782212,0.065768,1.856812,2.07512,2.376706,3.058612,7.207739
862,ENST00000671179.1,0.677153,14.414294,0.046978,1.079487,1.17683,1.312854,1.773416,3.366535
863,ENST00000634641.1,0.407724,5.195615,0.078475,0.388273,0.421676,0.483615,0.604093,0.884922
864,ENST00000627548.2,2.182489,12.819546,0.170247,0.960125,1.104859,1.325588,1.775503,2.569141
865,ENST00000599146.5,1.13214,10.766631,0.105153,0.845724,0.976944,1.071934,1.292524,1.931044
866,ENST00000626344.2,0.502787,5.598694,0.089804,0.486518,0.513727,0.54853,0.809712,1.034854
867,ENST00000630994.2,0.599491,10.904475,0.054977,0.827174,0.895513,1.027487,1.273615,2.151869
868,ENST00000627516.2,0.89666,9.024919,0.099354,0.699774,0.731701,0.87635,1.054012,1.777548
869,ENST00000630926.2,0.469367,10.086937,0.046532,0.767082,0.861559,1.011295,1.200771,1.739128
870,ENST00000596952.5,0.495407,9.131332,0.054254,0.634385,0.731595,0.895842,1.164111,1.839243
871,ENST00000625896.2,0.441257,6.845211,0.064462,0.565906,0.662369,0.704977,0.782561,1.24772
872,ENST00000663294.1,2.428322,25.915313,0.093702,1.428782,1.63508,1.905254,2.391728,4.836655
873,ENST00000413421.5,1.318468,11.997716,0.109893,0.863784,1.076217,1.243111,1.578603,2.39515
874,ENST00000628635.2,1.098377,13.269278,0.082776,0.927777,0.990897,1.145302,1.549584,2.364242
875,ENST00000626510.2,0.624772,7.120184,0.087747,0.563114,0.623428,0.651084,0.731366,1.107038
876,ENST00000628683.2,0.350686,6.784541,0.051689,0.518724,0.552155,0.594285,0.688881,1.119133
877,ENST00000628797.2,0.679884,10.942611,0.062132,0.788958,0.947695,1.058446,1.260293,2.022779
878,ENST00000628450.2,1.538512,14.585405,0.105483,1.042962,1.170637,1.380431,1.702531,2.648011
879,ENST00000594152.5,0.944668,8.666421,0.109003,0.643847,0.715772,0.902524,1.039947,1.479971
880,ENST00000583678.6,1.423765,20.420738,0.069722,1.295176,1.510931,1.836698,2.213163,4.061103
881,ENST00000670550.1,2.126193,32.488715,0.065444,1.992787,2.163402,2.588976,3.431283,7.657705
882,ENST00000630885.2,1.150152,7.950255,0.144669,0.627562,0.706464,0.758868,1.125149,1.470735
883,ENST00000628670.2,0.546742,8.947611,0.061105,0.568934,0.620666,0.680248,0.850269,1.366339
884,ENST00000630350.2,0.661941,11.806906,0.056064,0.735821,0.854107,1.095249,1.332125,2.048601
885,ENST00000600103.1,1.382986,10.294847,0.134338,0.700775,0.788149,0.976207,1.174266,1.64799
886,ENST00000411721.1,0.167904,7.964459,0.021082,0.383363,0.418936,0.482617,0.546638,0.876191
887,ENST00000430605.1,0.164129,3.15426,0.052034,0.195178,0.234814,0.265241,0.354673,0.651311
888,ENST00000586006.5,0.668008,12.991636,0.051418,0.908201,0.986825,1.191262,1.454679,3.633647
889,ENST00000587306.5,0.803991,9.826467,0.081819,0.732048,0.803991,1.044102,1.242566,1.696187
890,ENST00000587066.5,0.234048,8.92196,0.026233,0.65815,0.755676,0.874874,1.004918,1.766765
891,ENST00000585499.5,0.675237,11.990372,0.056315,0.859665,1.026342,1.185419,1.291708,2.593834
892,ENST00000585415.5,1.359966,11.63393,0.116896,0.774839,0.862607,1.024795,1.373577,2.510151
893,ENST00000623721.3,1.040247,16.897002,0.061564,1.078033,1.217627,1.406587,1.701453,2.587985
894,ENST00000590186.5,0.629618,10.007769,0.062913,0.750786,0.828502,0.965216,1.153557,1.903678
895,ENST00000625045.2,0.433379,15.266974,0.028387,0.92313,1.014898,1.196343,1.341008,1.817204
896,ENST00000591654.5,1.60485,10.598043,0.151429,0.792442,0.849108,0.908606,1.078827,1.639276
897,ENST00000624050.1,0.595216,9.342647,0.06371,0.579564,0.639104,0.793625,1.019337,1.665808
898,ENST00000445180.2,3.562569,21.725557,0.163981,1.895509,2.138523,2.29257,2.784299,4.151425
899,ENST00000408886.4,0.987371,14.585055,0.067697,1.107023,1.290208,1.428282,1.67931,3.572612
900,ENST00000613450.4,3.204032,23.362621,0.137144,2.245523,2.537699,2.828451,3.528573,6.285694
901,ENST00000616111.2,0.863317,10.13495,0.085182,0.728341,0.8661,1.001135,1.403117,1.705232
902,ENST00000414504.6,2.657532,16.475276,0.161304,1.341961,1.52499,1.824872,2.376042,5.581196
903,ENST00000665905.1,1.258245,28.622206,0.04396,1.794132,2.006911,2.277913,2.826212,26.61574
904,ENST00000678624.1,1.253713,37.725833,0.033232,2.651249,2.93081,3.386118,4.264823,12.736208
905,ENST00000660386.1,3.093814,32.286555,0.095824,2.255636,2.518878,2.877833,3.389178,18.031061
906,ENST00000677785.1,0.642325,21.345664,0.030092,1.299278,1.477512,1.813738,2.030874,6.316828
907,ENST00000460115.5,2.360753,19.355589,0.121968,1.556155,1.78768,2.258606,2.807851,5.40473
908,ENST00000467245.5,2.51104,16.975864,0.147918,1.251251,1.38919,1.57668,1.968827,3.550962
909,ENST00000657841.1,3.236687,28.265373,0.114511,1.980656,2.185888,2.591086,3.393588,5.891664
910,ENST00000422999.2,0.744138,9.143352,0.081386,0.820976,0.852251,1.087845,1.423939,2.274245
911,ENST00000463275.1,0.054811,1.321117,0.041488,0.1296,0.148255,0.202672,0.225292,0.243875
912,ENST00000469754.3,2.117666,44.644212,0.047434,2.670385,2.989616,3.697141,4.691683,9.332369
913,ENST00000478860.5,0.45431,8.761984,0.05185,0.671409,0.801796,0.909972,1.121022,2.089552
914,ENST00000461527.7,1.080008,13.34153,0.080951,1.066243,1.209204,1.48127,1.943212,3.735522
915,ENST00000463474.7,0.731974,15.198378,0.048161,1.247229,1.391832,1.520159,1.87169,4.209777
916,ENST00000468168.5,0.674449,14.192803,0.04752,1.163784,1.296441,1.41312,1.721155,2.483868
917,ENST00000476738.5,0.591321,11.905904,0.049666,1.029908,1.155419,1.368077,1.681629,2.888281
918,ENST00000467721.5,0.761664,20.789145,0.036638,1.695738,1.909932,2.248671,3.050544,11.120559
919,ENST00000468522.5,0.348304,16.735047,0.020813,1.257426,1.400388,1.711203,2.166221,3.498287
920,ENST00000490577.5,2.275565,35.920679,0.06335,2.508162,2.842355,3.35587,4.402155,8.461659
921,ENST00000491341.5,0.322116,16.383749,0.019661,1.246019,1.484553,1.816566,2.369739,4.162696
922,ENST00000491615.5,0.400297,20.817308,0.019229,1.623672,1.840946,2.178959,2.838062,7.700736
923,ENST00000659280.2,1.108673,22.124927,0.05011,1.481662,1.687413,1.887388,2.34327,4.016962
924,ENST00000484529.5,0.334684,5.734135,0.058367,0.478703,0.523739,0.617813,0.7036,1.008493
925,ENST00000475913.5,0.267628,7.754625,0.034512,0.582542,0.727209,0.781708,1.010429,1.883635
926,ENST00000485007.5,0.351319,10.325095,0.034026,0.871917,0.930314,1.01768,1.216306,2.262323
927,ENST00000473075.3,0.180841,8.47064,0.021349,0.668818,0.731276,0.828742,0.875724,1.088055
928,ENST00000483444.5,0.382462,4.681105,0.081703,0.388801,0.414994,0.459869,0.551109,1.303074
929,ENST00000469127.5,0.127176,4.51281,0.028181,0.397959,0.429687,0.476954,0.555205,1.085638
930,ENST00000463357.5,0.243098,3.858699,0.063,0.367632,0.407596,0.442808,0.495359,0.575387
931,ENST00000489542.6,1.06767,11.42637,0.093439,0.862179,1.013173,1.105191,1.400966,1.952166
932,ENST00000491482.5,0.250281,6.1278,0.040843,0.485801,0.556135,0.628333,0.745161,1.437077
933,ENST00000474630.6,0.353819,17.742187,0.019942,1.205054,1.300995,1.45234,1.782095,7.332255
934,ENST00000479420.5,0.308218,8.942108,0.034468,0.643749,0.71902,0.892558,1.148891,2.28718
935,ENST00000470726.7,0.487656,15.489937,0.031482,1.086645,1.227867,1.380844,1.850305,3.757593
936,ENST00000647700.1,0.65747,19.035846,0.034538,1.366905,1.591559,1.819696,2.214361,4.337911
937,ENST00000483169.6,1.181898,19.499396,0.060612,1.260566,1.438654,1.668028,2.063687,3.12404
938,ENST00000469095.6,1.604684,23.108512,0.069441,1.751075,1.933017,2.281619,2.802343,9.09532
939,ENST00000484869.6,1.778843,24.51165,0.072571,1.63023,1.856325,2.170698,2.754398,6.000668
940,ENST00000498557.5,0.455236,9.24674,0.049232,0.710618,0.855181,0.951441,1.167391,1.693027
941,ENST00000472136.5,0.182515,10.664175,0.017115,0.715064,0.802541,0.949702,1.105817,2.070085
942,ENST00000462427.2,0.44757,16.759672,0.026705,1.082745,1.214463,1.458827,1.73012,6.441472
943,ENST00000460525.6,0.322612,15.698969,0.02055,0.912685,1.030107,1.227345,1.418227,2.74059
944,ENST00000484606.1,0.687173,5.957345,0.115349,0.428895,0.492391,0.598464,0.646738,0.932886
945,ENST00000650910.1,1.869053,77.523834,0.024109,5.406422,6.117054,7.085162,8.712636,21.458463
946,ENST00000652753.1,0.425473,11.065692,0.03845,0.748631,0.882861,1.010708,1.24497,2.375334
947,ENST00000671384.1,1.312857,47.774319,0.02748,3.229311,3.703875,4.129247,5.185222,15.56277
948,ENST00000650996.1,0.600902,12.788686,0.046987,1.037328,1.192987,1.314537,1.525009,3.004382
949,ENST00000668174.1,2.89269,29.409428,0.098359,1.787616,2.030178,2.315794,2.77174,7.756693
950,ENST00000413510.4,1.222625,27.060092,0.045182,1.730309,2.046253,2.451248,3.165485,5.63178
951,ENST00000658273.1,3.044082,66.669602,0.045659,4.789316,5.443314,6.462199,7.886273,20.675528
952,ENST00000659039.1,2.823943,40.332176,0.070017,2.709449,3.09401,3.624288,4.453474,11.162166
953,ENST00000655996.1,2.679897,19.715538,0.135928,1.440732,1.617568,1.91129,2.476967,4.703401
954,ENST00000657380.1,3.581021,18.221604,0.196526,1.375124,1.556128,1.780308,2.190736,5.212334
955,ENST00000382086.6,0.324564,6.728082,0.04824,0.449935,0.494455,0.555444,0.689584,1.664018
956,ENST00000577714.1,0.426305,7.193865,0.05926,0.495959,0.568095,0.671607,0.767603,1.908757
957,ENST00000461286.4,3.352928,86.703984,0.038671,6.338299,7.149721,8.392027,10.554442,36.339979
958,ENST00000248980.9,0.777796,14.889696,0.052237,1.232773,1.323009,1.603614,1.983139,3.348998
959,ENST00000657516.1,3.30734,27.953266,0.118317,2.060801,2.285607,2.706395,3.628561,9.584478
960,ENST00000669415.1,1.323834,14.619448,0.090553,1.342583,1.507599,1.754708,2.060564,4.033347
961,ENST00000419368.1,0.272578,8.073066,0.033764,0.673099,0.773114,0.911732,1.045497,3.011543
962,ENST00000439759.6,0.765843,14.49358,0.05284,0.964159,1.092023,1.209356,1.472747,2.427919
963,ENST00000579945.1,0.875473,14.705909,0.059532,0.91217,1.011073,1.139808,1.466637,2.363261
964,ENST00000445414.1,0.520032,8.882107,0.058548,0.597171,0.677569,0.800844,0.972872,1.23082
965,ENST00000542084.1,0.87803,6.538949,0.134277,0.407008,0.46449,0.54635,0.665857,0.87803
966,ENST00000438873.1,3.271049,35.349334,0.092535,2.759435,3.126149,3.815636,4.949988,9.40845
967,ENST00000414046.3,6.071444,132.47117,0.045832,10.401732,11.788975,13.264622,16.211206,128.065337
968,ENST00000666495.2,1.457353,29.003091,0.050248,2.285588,2.499878,2.867717,3.746631,7.943657
969,ENST00000467369.2,1.822033,14.889765,0.122368,1.098827,1.253065,1.451044,1.934065,3.150053
970,ENST00000674016.1,0.23138,4.514749,0.05125,0.293444,0.314622,0.349951,0.44704,0.755121
971,ENST00000515734.2,2.463868,39.02188,0.063141,2.365786,2.62506,3.037958,3.606406,8.729583
972,ENST00000661844.1,5.823112,91.450761,0.063675,5.474114,6.288681,7.306935,9.316311,22.454837
973,ENST00000667192.1,1.901057,42.771418,0.044447,2.660107,2.977459,3.431216,4.08056,9.020269
974,ENST00000663388.1,0.618089,13.411786,0.046086,0.954335,1.068583,1.302409,1.523625,3.583504
975,ENST00000506884.2,2.843555,47.865364,0.059407,3.354619,3.930898,4.65162,5.613189,11.344954
976,ENST00000674007.1,3.984586,32.956706,0.120904,2.133354,2.348216,2.710667,3.695843,9.930163
977,ENST00000673670.1,2.728091,37.854494,0.072068,2.530567,2.837978,3.5461,4.544162,11.625517
978,ENST00000673825.1,5.373748,58.382014,0.092045,3.884552,4.389913,5.333291,6.842322,14.14015
979,ENST00000674024.1,5.049399,57.662746,0.087568,3.838527,4.377801,5.123842,6.429941,14.699108
980,ENST00000664492.1,0.323234,8.33894,0.038762,0.617273,0.672426,0.737075,0.834574,1.328607
981,ENST00000675214.1,4.926711,73.576748,0.06696,5.633059,6.431975,7.338391,8.8757,38.317104
982,ENST00000675671.1,3.244975,63.618573,0.051007,5.216638,5.953357,6.781351,8.32224,22.977388
983,ENST00000674913.1,8.471365,54.14018,0.156471,4.648929,5.168806,6.103992,7.812246,13.839888
984,ENST00000438934.5,18.654353,78.929909,0.236341,6.582565,7.406277,8.758693,11.102987,25.093292
985,ENST00000675978.1,4.635789,54.488526,0.085078,4.558862,5.15936,6.02895,7.422317,27.740476
986,ENST00000440005.6,3.585291,18.657162,0.192167,1.555339,1.818846,2.090209,2.603436,5.525253
987,ENST00000424407.1,1.533166,11.271539,0.136021,0.757131,0.829427,0.963271,1.210038,2.036065
988,ENST00000609839.2,0.663083,14.721813,0.045041,1.066725,1.211766,1.479266,1.915793,4.098665
989,ENST00000357168.6,4.272041,28.175412,0.151623,2.116701,2.454186,2.85292,3.487662,6.542118
990,ENST00000460130.5,1.051345,13.153857,0.079927,1.051345,1.138347,1.232167,1.49756,2.952701
991,ENST00000483087.5,4.587851,32.035616,0.143211,2.344707,2.752846,3.150776,4.05525,9.399135
992,ENST00000459662.5,3.508293,48.314246,0.072614,3.591881,4.093118,4.762441,6.08483,12.803621
993,ENST00000467865.5,4.506795,53.083867,0.0849,4.136091,4.749205,5.353373,6.6846,14.340599
994,ENST00000352367.10,3.004214,49.878832,0.06023,3.576799,4.113081,4.600755,5.813048,11.299537
995,ENST00000497248.5,3.386851,62.12013,0.054521,4.444954,4.942427,5.791017,7.14869,17.75078
996,ENST00000486671.1,4.88656,37.098877,0.131717,2.582104,2.946105,3.669932,4.393659,13.303788
997,ENST00000465501.5,1.700272,30.017313,0.056643,2.314391,2.638651,3.031094,3.500221,8.602476
998,ENST00000495696.1,1.589921,11.489528,0.13838,0.852643,0.949403,1.19511,1.441647,2.418026
999,ENST00000623342.1,1.488889,37.348732,0.039865,2.416026,2.712823,3.155215,3.698767,8.509849
1000,ENST00000664962.1,3.90062,49.488881,0.078818,3.777915,4.240491,4.858324,6.2555,12.917071
1001,ENST00000654746.1,2.617453,25.679535,0.101928,1.826387,2.146464,2.391988,2.768435,4.574729
1002,ENST00000670001.1,2.870018,26.820905,0.107007,1.79816,1.943393,2.361291,2.831935,6.408308
1003,ENST00000250805.5,1.007979,13.328926,0.075623,1.007979,1.153816,1.328268,1.704276,2.623189
1004,ENST00000445504.3,0.902045,22.839604,0.039495,2.097962,2.311261,2.489428,3.236338,15.13045
1005,ENST00000381361.4,1.251627,28.748399,0.043537,2.624087,2.968961,3.422604,4.317347,14.152448
1006,ENST00000381363.4,2.371694,26.372682,0.08993,2.521156,2.973473,3.544857,3.989215,14.324569
1007,ENST00000428207.4,8.692597,32.438846,0.267969,2.797295,3.098691,3.618996,4.450472,10.935102
1008,ENST00000443596.1,1.709018,13.442227,0.127138,1.050875,1.264359,1.320992,1.556145,2.796023
1009,ENST00000442119.6,0.949536,9.475241,0.100212,0.779451,0.909895,1.02571,1.305919,2.000953
1010,ENST00000590479.5,1.273445,7.783854,0.163601,0.582215,0.617756,0.665341,1.002181,1.837801
1011,ENST00000609228.1,1.035815,8.714543,0.118861,0.749895,0.848261,0.929128,1.099951,1.441437
1012,ENST00000609983.1,0.722531,9.661155,0.074787,0.717338,0.805755,0.975112,1.422316,1.951877
1013,ENST00000671444.1,0.993313,12.917354,0.076898,0.978828,1.053358,1.201334,1.547587,2.956061
1014,ENST00000656209.1,3.099368,25.393169,0.122055,2.150209,2.408994,2.875327,3.509051,5.662426
1015,ENST00000494911.5,1.110807,18.560689,0.059847,1.754914,1.947964,2.182196,2.428162,5.201179
1016,ENST00000395900.1,5.240271,55.600701,0.094248,4.327443,4.846435,5.751353,7.158029,32.758964
1017,ENST00000459866.1,0.234834,4.507548,0.052098,0.454006,0.513541,0.569451,0.640622,1.676541
1018,ENST00000525436.1,0.796017,18.207263,0.04372,1.335903,1.526171,1.787748,2.32191,4.469001
1019,ENST00000442957.1,1.145531,6.791286,0.168677,0.537769,0.595134,0.739639,1.089513,1.772302
1020,ENST00000571434.1,0.959573,5.608609,0.171089,0.478846,0.55481,0.642772,0.784467,1.114581
1021,ENST00000454365.1,0.686583,8.049509,0.085295,0.639077,0.683426,0.785693,1.037155,2.05426
1022,ENST00000666106.1,0.8233,24.668756,0.033374,1.619876,1.832799,2.054506,2.711973,6.131926
1023,ENST00000382378.6,0.89331,48.939517,0.018253,3.500196,4.105735,4.77923,6.327544,22.625501
1024,ENST00000650763.1,0.563338,25.455082,0.022131,1.940977,2.198002,2.605496,3.529247,6.844141
1025,ENST00000655231.1,2.782779,76.073922,0.03658,4.445914,5.121399,6.009932,7.281364,37.231615
1026,ENST00000612326.5,1.268102,23.363615,0.054277,1.59097,1.697035,2.036636,2.264035,3.973428
1027,ENST00000669746.1,2.370773,24.449792,0.096965,1.917666,2.130852,2.373767,3.038897,9.67089
1028,ENST00000663888.1,0.462891,10.036414,0.046121,0.838607,0.937234,1.110634,1.377415,2.613453
1029,ENST00000556407.5,0.632014,9.192667,0.068752,0.722724,0.787853,0.884291,1.163547,1.992503
1030,ENST00000648456.1,3.756244,23.687922,0.158572,1.99967,2.227434,2.549506,3.197646,7.929016
1031,ENST00000429159.6,2.312835,23.014426,0.100495,1.90505,2.160591,2.453871,3.02159,6.243635
1032,ENST00000648802.1,2.868886,23.695745,0.121072,1.969747,2.240079,2.617973,3.538498,8.354718
1033,ENST00000650513.1,1.396544,23.523703,0.059368,2.000247,2.214205,2.518207,3.1888,5.964125
1034,ENST00000649036.1,1.336498,15.042876,0.088846,1.3344,1.525902,1.785231,2.07612,3.697578
1035,ENST00000647780.1,1.789923,23.582266,0.075901,1.974876,2.215208,2.478905,3.295777,8.934406
1036,ENST00000452120.7,2.775724,65.902166,0.042119,4.999,5.72594,6.50698,8.060754,21.953371
1037,ENST00000424076.9,3.005505,65.024401,0.046221,5.026891,5.703267,6.653537,8.189833,16.527026
1038,ENST00000522771.9,19.483914,185.391027,0.105096,15.284821,17.078936,19.798109,24.068347,131.045755
1039,ENST00000649261.1,3.630441,28.075599,0.129309,2.451041,2.724218,3.114628,4.342437,6.793667
1040,ENST00000648609.1,2.49673,27.997272,0.089178,2.31074,2.65595,3.324782,4.238208,8.32101
1041,ENST00000412736.7,2.210008,24.33191,0.090828,2.091532,2.3562,2.647822,3.123771,6.255829
1042,ENST00000423456.6,3.076774,26.403312,0.11653,2.154305,2.5474,2.870985,3.46614,7.570589
1043,ENST00000519709.6,2.762518,25.504991,0.108313,2.083855,2.386864,2.781652,3.444197,6.345706
1044,ENST00000521404.5,3.137658,20.379972,0.153958,1.792605,1.988473,2.223779,2.842961,4.703636
1045,ENST00000554639.5,2.504593,24.814567,0.100932,2.066179,2.274558,2.598684,3.316472,6.127781
1046,ENST00000650549.1,2.433012,24.061276,0.101117,2.030114,2.406931,2.819601,3.245795,6.211418
1047,ENST00000455286.1,0.356967,7.266862,0.049123,0.60676,0.646778,0.731284,0.902256,1.531239
1048,ENST00000452514.6,0.731644,6.606355,0.110748,0.546917,0.607164,0.725278,0.894722,1.1559
1049,ENST00000398474.7,1.503026,24.911705,0.060334,2.08227,2.265481,2.70082,3.363534,6.866288
1050,ENST00000648950.1,1.32463,12.307021,0.107632,1.027607,1.160011,1.424797,1.855447,3.888415
