,Seqname,0,1,2,3,4,5,6
6290,lcl_Athaliana_AT1G64800.1,0.405172,0.396552,0.353448,0.465517,0.009921,0.009774,0.009243
6291,lcl_Athaliana_AT5G43405.1,0.488215,0.515152,0.414141,0.535354,0.012864,0.013199,0.012174
6292,lcl_Mtruncatula_Medtr3g072270.1,0.52,0.546667,0.493333,0.52,0.001973,0.002544,0.001989
6293,lcl_Mtruncatula_Medtr3g466840.1,0.380952,0.478992,0.327731,0.336134,0.02128,0.022352,0.021783
6294,lcl_Gmax_Glyma.14G104600.1,0.377119,0.371822,0.397246,0.362288,0.000971,0.00095,0.001025
6295,CNT2086023,0.401247,0.363825,0.482328,0.357588,0.014838,0.014732,0.014452
6296,lcl_Athaliana_AT1G49032.1,0.368564,0.410569,0.345528,0.349593,0.003897,0.003593,0.003768
6297,lcl_Mtruncatula_Medtr4g078450.1,0.478261,0.532609,0.423913,0.478261,0.008619,0.009506,0.00868
6298,lcl_Gmax_Glyma.13G142900.1,0.375421,0.479798,0.313131,0.333333,0.024579,0.023683,0.024254
6299,CNT2086240,0.397331,0.403491,0.38809,0.400411,0.000196,0.000219,0.000185
6300,lcl_Athaliana_AT4G11870.1,0.617778,0.573333,0.666667,0.613333,0.006964,0.005876,0.00714
6301,lcl_Mtruncatula_Medtr8g072960.1,0.471111,0.44,0.506667,0.466667,0.003576,0.002993,0.003695
6302,lcl_Gmax_Glyma.16G011400.4,0.405702,0.351974,0.440789,0.424342,0.006802,0.007138,0.007281
6303,CNT2086868,0.456504,0.454847,0.487158,0.427506,0.002651,0.002656,0.002767
6304,lcl_Athaliana_AT2G07787.1,0.429825,0.485646,0.404306,0.399522,0.006946,0.006731,0.006648
6305,lcl_Mtruncatula_Medtr2g070220.1,0.417722,0.468354,0.443038,0.341772,0.012946,0.013747,0.014058
6306,lcl_Gmax_Glyma.11G219100.1,0.385,0.345,0.41,0.4,0.003788,0.004187,0.004337
6307,NONATHT001800,0.392429,0.3653,0.40694,0.405047,0.001689,0.001788,0.00182
6308,CNT2085251,0.446565,0.612595,0.291985,0.435115,0.077074,0.075681,0.077282
6309,lcl_Mtruncatula_Medtr5g021110.1,0.474265,0.518382,0.474265,0.430147,0.005425,0.004734,0.004755
6310,lcl_Gmax_Glyma.04G072900.1,0.360319,0.366021,0.379704,0.335234,0.001524,0.001542,0.001614
6311,NONATHT001505,0.374446,0.384417,0.335672,0.40325,0.00366,0.003638,0.003592
6312,lcl_Gmax_Glyma.03G043300.1,0.416667,0.458333,0.358333,0.433333,0.008076,0.00851,0.007937
6313,CNT2087904,0.419355,0.430108,0.408602,0.419355,0.000306,0.000454,0.000308
6314,CNT2088229,0.228125,0.28125,0.234375,0.16875,0.009406,0.00977,0.00975
6315,lcl_Mtruncatula_Medtr3g018960.1,0.392157,0.436975,0.361345,0.378151,0.004551,0.005022,0.004711
6316,NONATHT000035,0.430588,0.449412,0.390588,0.451765,0.003613,0.003537,0.003423
6317,lcl_Athaliana_AT1G30282.1,0.439878,0.438356,0.46347,0.417808,0.001552,0.001545,0.001459
6318,lcl_Mtruncatula_Medtr8g010200.1,0.338912,0.355649,0.313808,0.34728,0.001463,0.001334,0.001237
6319,lcl_Gmax_Glyma.08G018600.1,0.402381,0.435714,0.371429,0.4,0.003019,0.002628,0.002387
6320,lcl_Athaliana_AT5G55010.1,0.336364,0.318182,0.290909,0.4,0.010019,0.009799,0.009377
6321,lcl_Mtruncatula_Medtr5g011330.1,0.401606,0.481928,0.325301,0.39759,0.018104,0.019368,0.018306
6322,lcl_Gmax_Glyma.19G083000.1,0.333738,0.291262,0.320388,0.389563,0.007792,0.008113,0.008192
6323,CNT2087351,0.498901,0.494505,0.520879,0.481319,0.001184,0.001245,0.00149
6324,lcl_Athaliana_AT5G63085.1,0.361478,0.300792,0.395778,0.387863,0.008607,0.008126,0.008408
6325,lcl_Gmax_Glyma.14G018900.1,0.437393,0.45283,0.421955,0.437393,0.000683,0.000564,0.000473
6326,lcl_Athaliana_AT4G27652.1,0.400763,0.30916,0.423664,0.469466,0.020882,0.020314,0.020027
6327,lcl_Mtruncatula_Medtr5g091260.1,0.41092,0.482759,0.327586,0.422414,0.018209,0.019005,0.018185
6328,lcl_Athaliana_AT3G47836.2,0.405542,0.400504,0.415617,0.400504,0.000233,0.000186,0.00028
6329,CNT2084855,0.354709,0.378758,0.348697,0.336673,0.001325,0.001071,0.001042
6330,lcl_Mtruncatula_Medtr2g095250.1,0.486275,0.352941,0.552941,0.552941,0.041324,0.039326,0.040333
6331,lcl_Gmax_Glyma.06G178100.1,0.393939,0.393281,0.416996,0.371542,0.001537,0.001533,0.001588
6332,CNT2088901,0.394422,0.334661,0.442231,0.406375,0.009379,0.008582,0.007627
6333,NONATHT002996,0.49435,0.483051,0.516949,0.483051,0.001161,0.001015,0.001308
6334,lcl_Mtruncatula_Medtr1g109310.1,0.380323,0.378855,0.387665,0.374449,0.00013,0.000122,7.4e-05
6335,CNT2085390,0.511834,0.630178,0.470414,0.434911,0.031691,0.030356,0.029689
6336,lcl_Mtruncatula_Medtr4g046817.1,0.461279,0.484848,0.383838,0.515152,0.014455,0.014704,0.013699
6337,lcl_Gmax_Glyma.16G212700.1,0.403087,0.385935,0.406518,0.41681,0.000809,0.000986,0.000951
6338,NONATHT002123,0.446701,0.505307,0.404246,0.430549,0.008204,0.008077,0.007999
6339,lcl_Mtruncatula_Medtr4g089175.1,0.415842,0.50495,0.425743,0.316832,0.026182,0.027356,0.027299
6340,lcl_Athaliana_AT1G74205.1,0.368363,0.394912,0.375,0.335177,0.00271,0.002809,0.002768
6341,lcl_Mtruncatula_Medtr4g077450.1,0.389671,0.464789,0.338028,0.366197,0.012809,0.014177,0.013297
6342,CNT2085719,0.471154,0.418269,0.461538,0.533654,0.011121,0.010045,0.01029
6343,lcl_Gmax_Glyma.18G269800.1,0.384948,0.397059,0.391869,0.365917,0.000806,0.000752,0.000774
6344,lcl_Athaliana_AT5G32517.1,0.474317,0.485246,0.478689,0.459016,0.00052,0.000572,0.000591
6345,lcl_Mtruncatula_Medtr4g021200.1,0.37234,0.43617,0.361702,0.319149,0.010124,0.010948,0.010745
6346,lcl_Gmax_Glyma.10G137200.1,0.448413,0.547619,0.345238,0.452381,0.030381,0.032094,0.030555
6347,CNT2088018,0.409756,0.395122,0.453659,0.380488,0.004472,0.004174,0.003185
6348,CNT2084956,0.409548,0.422111,0.376884,0.429648,0.002484,0.002592,0.002299
6349,lcl_Mtruncatula_Medtr2g449940.1,0.433962,0.54717,0.367925,0.386792,0.028531,0.030116,0.029232
6350,lcl_Mtruncatula_Medtr2g435660.1,0.376812,0.492754,0.246377,0.391304,0.045708,0.047771,0.045896
6351,lcl_Gmax_Glyma.19G182900.2,0.379768,0.383085,0.39801,0.358209,0.001173,0.001154,0.000985
6352,CNT2088586,0.434389,0.529412,0.488688,0.285068,0.050613,0.048396,0.046814
6353,lcl_Mtruncatula_Medtr2g088100.1,0.338028,0.352113,0.338028,0.323944,0.000472,0.00068,0.000673
6354,lcl_Athaliana_AT3G33008.1,0.487923,0.572464,0.405797,0.485507,0.020592,0.019723,0.01892
6355,lcl_Mtruncatula_Medtr4g032200.1,0.353002,0.400621,0.313665,0.34472,0.00577,0.005497,0.005373
6356,CNT2087367,0.312,0.3,0.36,0.276,0.005588,0.00595,0.006582
6357,NONATHT003159,0.312,0.3,0.36,0.276,0.005588,0.00595,0.006582
6358,lcl_Gmax_Glyma.18G270200.2,0.387247,0.382582,0.408243,0.370918,0.001086,0.001108,0.001168
6359,CNT2086860,0.373656,0.387097,0.384409,0.349462,0.001288,0.001224,0.001258
6360,CNT2087858,0.431507,0.390411,0.342466,0.561644,0.040631,0.040993,0.040193
6361,CNT2085331,0.4,0.439286,0.45,0.310714,0.01767,0.016893,0.017551
6362,lcl_Athaliana_AT5G53045.1,0.377586,0.377586,0.325862,0.42931,0.008171,0.00816,0.007878
6363,lcl_Mtruncatula_Medtr5g095280.1,0.522222,0.522222,0.555556,0.488889,0.003185,0.003163,0.003761
6364,lcl_Athaliana_AT4G36515.1,0.446712,0.442177,0.47619,0.421769,0.002222,0.00229,0.00259
6365,lcl_Athaliana_AT1G08165.1,0.388372,0.404651,0.404651,0.355814,0.002271,0.002399,0.002526
6366,CNT2086010,0.41573,0.404494,0.438202,0.404494,0.001151,0.000989,0.001316
6367,lcl_Gmax_Glyma.04G034100.1,0.405917,0.390533,0.376331,0.450888,0.004807,0.004731,0.004602
6368,CNT2086197,0.400387,0.400387,0.388781,0.411992,0.000435,0.000454,0.000387
6369,CNT2084912,0.446774,0.348387,0.454839,0.537097,0.027346,0.026758,0.026726
6370,lcl_Mtruncatula_Medtr3g462300.1,0.401709,0.461538,0.410256,0.333333,0.011954,0.012925,0.012947
6371,lcl_Gmax_Glyma.07G131300.1,0.514368,0.465517,0.482759,0.594828,0.015496,0.014814,0.014334
6372,NONATHT001364,0.510288,0.395062,0.654321,0.481481,0.053114,0.050982,0.054084
6373,CNT2087226,0.341232,0.298578,0.398104,0.327014,0.008081,0.009441,0.010409
6374,lcl_Mtruncatula_Medtr6g059640.1,0.407407,0.444444,0.344444,0.433333,0.00903,0.009514,0.008715
6375,lcl_Gmax_Glyma.17G194000.1,0.385321,0.477064,0.311927,0.366972,0.020879,0.021963,0.021193
6376,NONATHT001975,0.446701,0.505307,0.404246,0.430549,0.008204,0.008077,0.007999
6377,CNT2088842,0.426108,0.391626,0.399015,0.487685,0.008942,0.0094,0.009136
6378,lcl_Mtruncatula_Medtr3g102320.1,0.405303,0.488636,0.340909,0.386364,0.016763,0.018034,0.017142
6379,lcl_Athaliana_AT4G33310.1,0.452107,0.574713,0.436782,0.344828,0.039235,0.041385,0.040831
6380,lcl_Athaliana_AT1G21395.1,0.368,0.4,0.352,0.352,0.002171,0.002468,0.002319
6381,lcl_Mtruncatula_Medtr1g091043.1,0.417778,0.453333,0.44,0.36,0.007224,0.007812,0.008135
6382,CNT2085105,0.491837,0.612245,0.526531,0.336735,0.059109,0.058019,0.057479
6383,lcl_Mtruncatula_Medtr8g447020.1,0.395349,0.465116,0.302326,0.418605,0.021001,0.021977,0.020817
6384,lcl_Gmax_Glyma.19G249600.1,0.385511,0.39586,0.39586,0.364812,0.000922,0.000967,0.001013
6385,CNT2087401,0.345794,0.364486,0.364486,0.308411,0.00292,0.003184,0.003442
6386,lcl_Mtruncatula_Medtr5g041670.1,0.348485,0.340909,0.340909,0.363636,0.000619,0.000525,0.000433
6387,CNT2085126,0.441748,0.436893,0.509709,0.378641,0.012752,0.012539,0.011046
6388,lcl_Mtruncatula_Medtr4g103865.1,0.427984,0.444444,0.54321,0.296296,0.046144,0.046043,0.047999
6389,lcl_Gmax_Glyma.08G139800.1,0.427365,0.456081,0.410473,0.415541,0.001791,0.00156,0.00146
6390,lcl_Athaliana_AT1G07490.1,0.395639,0.411215,0.331776,0.443925,0.010082,0.010141,0.010725
6391,CNT2085770,0.391031,0.390135,0.363229,0.419731,0.002434,0.002439,0.002355
6392,lcl_Gmax_Glyma.05G106500.1,0.384488,0.410891,0.405941,0.336634,0.005055,0.0052,0.005313
6393,CNT2086697,0.356768,0.333683,0.355719,0.380902,0.001732,0.001655,0.001665
6394,lcl_Mtruncatula_Medtr5g075610.1,0.405229,0.509804,0.362745,0.343137,0.024326,0.025746,0.025119
6395,lcl_Gmax_Glyma.08G339300.1,0.397569,0.427083,0.369792,0.395833,0.002409,0.002598,0.002428
6396,CNT2088114,0.470149,0.470149,0.559701,0.380597,0.02386,0.023749,0.022232
6397,NONATHT000753,0.470149,0.470149,0.559701,0.380597,0.02386,0.023749,0.022232
6398,lcl_Mtruncatula_Medtr3g455950.1,0.42723,0.43662,0.521127,0.323944,0.029108,0.029015,0.030827
6399,lcl_Gmax_Glyma.04G124400.1,0.361862,0.364865,0.346847,0.373874,0.000586,0.000599,0.000744
6400,NONATHT003318,0.533333,0.583333,0.466667,0.55,0.010734,0.010178,0.009372
6401,lcl_Mtruncatula_Medtr5g038130.1,0.430818,0.471698,0.386792,0.433962,0.005299,0.005815,0.005293
6402,lcl_Athaliana_AT4G07936.1,0.426376,0.453265,0.391805,0.434059,0.00294,0.002771,0.002613
6403,CNT2085288,0.410455,0.418199,0.392062,0.421104,0.000773,0.0008,0.000735
6404,lcl_Mtruncatula_Medtr4g106420.1,0.407643,0.449045,0.410828,0.363057,0.005274,0.005777,0.005777
6405,lcl_Gmax_Glyma.03G113900.1,0.447531,0.490741,0.472222,0.37963,0.010263,0.010794,0.011052
6406,lcl_Athaliana_AT3G36411.1,0.440476,0.517857,0.386905,0.416667,0.013897,0.013189,0.012778
6407,CNT2087255,0.363914,0.357798,0.366972,0.366972,0.000119,0.000282,0.000227
6408,lcl_Mtruncatula_Medtr8g080780.1,0.434959,0.426829,0.414634,0.463415,0.002165,0.002019,0.001692
6409,lcl_Gmax_Glyma.19G082200.1,0.422164,0.387863,0.463061,0.415567,0.004393,0.004641,0.004367
6410,CNT2086369,0.501736,0.411458,0.588542,0.505208,0.023833,0.024601,0.025333
6411,CNT2086389,0.477041,0.382653,0.520408,0.528061,0.020682,0.019743,0.01919
6412,lcl_Gmax_Glyma.09G013000.1,0.350909,0.335455,0.36,0.357273,0.000565,0.000521,0.000547
6413,NONATHT002765,0.306927,0.28473,0.334099,0.301952,0.001891,0.001867,0.001897
6414,CNT2086147,0.292627,0.290323,0.290323,0.297235,6.4e-05,0.000132,0.000131
6415,lcl_Mtruncatula_Medtr4g106930.1,0.371795,0.384615,0.346154,0.384615,0.001494,0.001627,0.001359
6416,lcl_Gmax_Glyma.09G180000.1,0.387211,0.367673,0.415631,0.37833,0.001931,0.002141,0.001866
6417,CNT2087813,0.336134,0.361345,0.361345,0.285714,0.005555,0.005756,0.005954
6418,lcl_Athaliana_AT1G78790.1,0.41523,0.422414,0.448276,0.375,0.004078,0.004105,0.004286
6419,lcl_Mtruncatula_Medtr3g113150.1,0.42807,0.410526,0.431579,0.442105,0.00093,0.000695,0.000739
6420,lcl_Gmax_Glyma.20G084800.1,0.390681,0.580645,0.268817,0.322581,0.082537,0.085528,0.083847
6421,lcl_Athaliana_AT5G29762.1,0.422381,0.445968,0.342293,0.478881,0.015288,0.015323,0.015171
6422,lcl_Mtruncatula_Medtr6g033605.1,0.406433,0.394737,0.377193,0.447368,0.004233,0.004085,0.00377
6423,CNT2085938,0.449799,0.481928,0.463855,0.403614,0.00486,0.005122,0.004984
6424,lcl_Athaliana_AT1G55710.1,0.452055,0.452055,0.315068,0.589041,0.057957,0.05742,0.055109
6425,lcl_Mtruncatula_Medtr3g048580.1,0.429553,0.443299,0.402062,0.443299,0.00172,0.001897,0.00154
6426,CNT2086876,0.422489,0.487991,0.406114,0.373362,0.010316,0.010609,0.01052
6427,lcl_Mtruncatula_Medtr6g086240.1,0.378378,0.45045,0.378378,0.306306,0.015186,0.015978,0.01588
6428,CNT2087165,0.425258,0.386598,0.448454,0.440722,0.003598,0.004171,0.00385
6429,NONATHT002445,0.425258,0.386598,0.448454,0.440722,0.003598,0.004171,0.00385
6430,lcl_Mtruncatula_Medtr1g008070.1,0.377778,0.511111,0.311111,0.311111,0.039308,0.041306,0.0403
6431,lcl_Gmax_Glyma.08G364500.1,0.384058,0.353261,0.391304,0.407609,0.002455,0.002268,0.002307
6432,lcl_Athaliana_AT5G33432.1,0.350543,0.309783,0.419837,0.322011,0.01096,0.011287,0.01162
6433,CNT2088427,0.40534,0.305825,0.400485,0.509709,0.031998,0.033399,0.033301
6434,lcl_Mtruncatula_Medtr5g089915.1,0.475096,0.482759,0.517241,0.425287,0.006243,0.006326,0.007033
6435,lcl_Gmax_Glyma.14G088100.1,0.5,0.483871,0.544355,0.471774,0.004516,0.004862,0.00408
6436,CNT2086357,0.351562,0.304688,0.375,0.375,0.005261,0.004714,0.004243
6437,lcl_Mtruncatula_Medtr6g027800.1,0.409357,0.5,0.385965,0.342105,0.019447,0.020533,0.020173
6438,lcl_Gmax_Glyma.19G100100.1,0.461207,0.418103,0.482759,0.482759,0.004317,0.00407,0.004194
6439,CNT2087483,0.434903,0.398892,0.432133,0.473684,0.004515,0.005076,0.005049
6440,lcl_Mtruncatula_Medtr4g023770.1,0.333333,0.338843,0.31405,0.347107,0.00092,0.00087,0.001195
6441,lcl_Gmax_Glyma.13G212100.1,0.390684,0.419202,0.347909,0.404943,0.00426,0.004355,0.004219
6442,lcl_Athaliana_AT4G33560.1,0.431068,0.460194,0.384466,0.448544,0.004978,0.005193,0.005698
6443,NONATHT000030,0.431068,0.460194,0.384466,0.448544,0.004978,0.005193,0.005698
6444,lcl_Gmax_Glyma.08G234100.1,0.345646,0.348285,0.308707,0.379947,0.003942,0.003922,0.003648
6445,CNT2085018,0.458108,0.502703,0.328378,0.543243,0.039304,0.039471,0.038845
6446,CNT2089053,0.403642,0.389226,0.396055,0.425645,0.00116,0.001222,0.001202
6447,lcl_Mtruncatula_Medtr6g005645.1,0.362745,0.485294,0.279412,0.323529,0.034538,0.036848,0.035445
6448,lcl_Gmax_Glyma.02G004900.1,0.366931,0.445074,0.278596,0.377123,0.020963,0.021271,0.020971
6449,CNT2086572,0.466942,0.455579,0.418388,0.52686,0.009249,0.009293,0.009089
6450,lcl_Gmax_Glyma.13G147200.1,0.43662,0.535211,0.338028,0.43662,0.028702,0.030681,0.028968
6451,CNT2085733,0.425121,0.427536,0.427536,0.42029,3.4e-05,3.3e-05,3e-06
6452,lcl_Mtruncatula_Medtr0005s0160.1,0.333333,0.363636,0.272727,0.363636,0.008326,0.008605,0.008043
6453,CNT2087981,0.387726,0.353069,0.374729,0.435379,0.005541,0.005453,0.005501
6454,CNT2088183,0.346369,0.335196,0.385475,0.318436,0.003631,0.003516,0.003878
6455,lcl_Gmax_Glyma.19G119900.1,0.371795,0.435897,0.397436,0.282051,0.018712,0.019639,0.019863
6456,CNT2085287,0.44281,0.375,0.541667,0.411765,0.023071,0.022846,0.023203
6457,lcl_Mtruncatula_Medtr7g075680.1,0.41791,0.492537,0.41791,0.343284,0.015944,0.01745,0.017272
6458,CNT2088499,0.421053,0.210526,0.315789,0.736842,0.238461,0.234593,0.231225
6459,NONATHT000133,0.421053,0.210526,0.315789,0.736842,0.238461,0.234593,0.231225
6460,lcl_Mtruncatula_Medtr8g005865.1,0.446078,0.441176,0.338235,0.558824,0.037905,0.03743,0.035442
6461,lcl_Gmax_Glyma.18G076400.1,0.429825,0.289474,0.5,0.5,0.045731,0.043712,0.044731
6462,NONATHT002175,0.427844,0.336163,0.443124,0.504244,0.022144,0.023021,0.023059
6463,lcl_Mtruncatula_Medtr8g077720.1,0.399123,0.407895,0.381579,0.407895,0.000709,0.000845,0.000571
6464,lcl_Gmax_Glyma.15G032600.1,0.35474,0.348624,0.394495,0.321101,0.004072,0.003989,0.004399
6465,CNT2085263,0.389163,0.389163,0.423645,0.35468,0.003519,0.003508,0.003713
6466,lcl_Mtruncatula_Medtr4g088890.1,0.441595,0.504274,0.418803,0.401709,0.008705,0.009471,0.00917
6467,lcl_Gmax_Glyma.08G170800.1,0.378092,0.408127,0.371025,0.355124,0.00212,0.002308,0.002258
6468,CNT2086154,0.333333,0.276923,0.353846,0.369231,0.007601,0.0072,0.006893
6469,CNT2087664,0.491349,0.435986,0.487889,0.550173,0.010476,0.009645,0.00969
6470,lcl_Athaliana_AT5G09340.1,0.420833,0.5,0.3,0.4625,0.033949,0.035159,0.033495
6471,lcl_Mtruncatula_Medtr2g050190.1,0.491071,0.473214,0.517857,0.482143,0.001727,0.00149,0.001855
6472,CNT2089059,0.293059,0.262211,0.269923,0.347044,0.006846,0.006623,0.006444
6473,lcl_Mtruncatula_Medtr2g461530.1,0.412541,0.445545,0.386139,0.405941,0.002596,0.003018,0.002693
6474,lcl_Gmax_Glyma.01G031200.1,0.456311,0.480583,0.502427,0.385922,0.01128,0.010975,0.011457
6475,lcl_Mtruncatula_Medtr4g070335.1,0.417625,0.402299,0.425287,0.425287,0.00065,0.00043,0.000541
6476,CNT2085962,0.402332,0.393586,0.450437,0.362974,0.00588,0.005818,0.005463
6477,lcl_Athaliana_AT3G49551.1,0.367619,0.371429,0.38,0.351429,0.000626,0.000609,0.000542
6478,CNT2088181,0.399563,0.401747,0.406114,0.39083,0.000177,0.000183,0.0002
6479,lcl_Athaliana_AT2G07212.1,0.312854,0.312854,0.32983,0.295877,0.000854,0.000857,0.000898
6480,lcl_Gmax_Glyma.07G210500.1,0.337374,0.355556,0.329293,0.327273,0.000728,0.000767,0.000749
6481,CNT2088044,0.470588,0.441176,0.510504,0.460084,0.003923,0.004242,0.004632
6482,CNT2087080,0.334437,0.466887,0.288079,0.248344,0.040097,0.03776,0.037136
6483,lcl_Mtruncatula_Medtr0024s0130.1,0.505882,0.517647,0.482353,0.517647,0.001269,0.001475,0.001059
6484,lcl_Gmax_Glyma.13G269700.1,0.383021,0.382034,0.411649,0.35538,0.002354,0.00236,0.002205
6485,CNT2085203,0.327511,0.360262,0.275109,0.347162,0.006304,0.00589,0.005592
6486,lcl_Mtruncatula_Medtr7g451680.1,0.442105,0.631579,0.315789,0.378947,0.082844,0.086067,0.084191
6487,lcl_Gmax_Glyma.08G160800.1,0.372727,0.381818,0.409091,0.327273,0.005126,0.005033,0.005272
6488,lcl_Gmax_Glyma.17G111600.1,0.375,0.575,0.1625,0.3875,0.127666,0.130947,0.128546
6489,lcl_Athaliana_AT4G38215.1,0.470141,0.495114,0.472313,0.442997,0.001973,0.00209,0.00208
6490,CNT2088379,0.341853,0.383387,0.383387,0.258786,0.015266,0.014482,0.014885
6491,lcl_Mtruncatula_Medtr7g099600.1,0.367041,0.404494,0.325843,0.370787,0.004557,0.005037,0.004543
6492,CNT2087991,0.344778,0.291845,0.32618,0.416309,0.012628,0.01309,0.01298
6493,lcl_Athaliana_AT1G30974.1,0.341737,0.361345,0.302521,0.361345,0.003483,0.003191,0.003868
6494,lcl_Mtruncatula_Medtr0038s0030.1,0.461187,0.479452,0.383562,0.520548,0.015287,0.015507,0.014131
6495,lcl_Gmax_Glyma.17G182000.1,0.400966,0.42029,0.347826,0.434783,0.006686,0.006976,0.006097
6496,CNT2086914,0.35443,0.370253,0.341772,0.351266,0.000572,0.00034,0.000245
6497,lcl_Athaliana_AT2G37975.1,0.373606,0.407063,0.379182,0.334572,0.003878,0.003548,0.003582
6498,lcl_Mtruncatula_Medtr4g007650.1,0.46131,0.5,0.491071,0.392857,0.010255,0.010716,0.011045
6499,lcl_Gmax_Glyma.19G180100.1,0.412844,0.440367,0.348624,0.449541,0.009447,0.009724,0.009044
6500,CNT2085794,0.4494,0.427101,0.493997,0.427101,0.004492,0.00469,0.004324
6501,lcl_Mtruncatula_Medtr1g033720.1,0.483776,0.59292,0.530973,0.327434,0.057189,0.058582,0.058903
6502,NONATHT000433,0.453917,0.511521,0.400922,0.449309,0.009049,0.009621,0.009134
6503,lcl_Athaliana_AT2G32795.1,0.425339,0.420814,0.475113,0.38009,0.00677,0.006797,0.007108
6504,lcl_Mtruncatula_Medtr5g048600.1,0.464286,0.583333,0.404762,0.404762,0.031029,0.033283,0.032148
6505,lcl_Gmax_Glyma.03G033000.1,0.325027,0.315276,0.328277,0.331528,0.00024,0.000312,0.000325
6506,lcl_Mtruncatula_Medtr8g066150.1,0.424242,0.480519,0.376623,0.415584,0.007946,0.008939,0.008156
6507,NONATHT000625,0.579439,0.53271,0.616822,0.588785,0.005833,0.005094,0.005714
6508,CNT2086034,0.393593,0.350114,0.411899,0.418764,0.004489,0.004153,0.004291
6509,lcl_Athaliana_AT3G55790.1,0.448718,0.576923,0.451923,0.317308,0.049783,0.051614,0.051321
6510,lcl_Mtruncatula_Medtr8g463750.1,0.582222,0.573333,0.56,0.613333,0.002681,0.002449,0.001927
6511,lcl_Athaliana_AT3G43303.1,0.525253,0.454545,0.613636,0.507576,0.019966,0.02078,0.02195
6512,lcl_Mtruncatula_Medtr2g030610.1,0.425532,0.446809,0.446809,0.382979,0.003832,0.004112,0.004387
6513,CNT2088373,0.438406,0.565217,0.315217,0.434783,0.046454,0.044351,0.04279
6514,lcl_Athaliana_AT2G12945.1,0.409605,0.474576,0.355932,0.398305,0.010609,0.011337,0.010784
6515,lcl_Gmax_Glyma.13G067000.1,0.382675,0.381579,0.338816,0.427632,0.005997,0.00598,0.006261
6516,CNT2088759,0.437296,0.478827,0.437296,0.395765,0.005094,0.005232,0.005223
6517,lcl_Gmax_Glyma.09G180700.1,0.384615,0.400314,0.339089,0.414443,0.004858,0.004932,0.005358
6518,lcl_Athaliana_AT5G22270.1,0.335913,0.343653,0.329721,0.334365,0.000137,0.000174,0.000145
6519,CNT2088937,0.458937,0.42029,0.507246,0.449275,0.006125,0.007178,0.006059
6520,lcl_Mtruncatula_Medtr5g081680.1,0.463602,0.471264,0.494253,0.425287,0.003505,0.003605,0.004103
6521,lcl_Gmax_Glyma.02G025800.1,0.350299,0.305389,0.386228,0.359281,0.00527,0.006142,0.005506
6522,CNT2087028,0.331818,0.340909,0.204545,0.45,0.046493,0.04595,0.049723
6523,lcl_Mtruncatula_Medtr1g079740.1,0.411523,0.395062,0.407407,0.432099,0.001277,0.001023,0.000953
6524,lcl_Gmax_Glyma.03G119100.1,0.374545,0.425455,0.398182,0.3,0.012869,0.013178,0.013284
6525,lcl_Athaliana_AT3G28990.1,0.40273,0.255973,0.56314,0.389078,0.072007,0.070357,0.067746
6526,lcl_Mtruncatula_Medtr7g063510.1,0.313726,0.323529,0.303922,0.313725,0.000262,0.000354,0.000264
6527,lcl_Gmax_Glyma.02G065200.1,0.479675,0.501742,0.452962,0.484321,0.001808,0.001694,0.001844
6528,CNT2087580,0.456633,0.344388,0.55102,0.47449,0.033274,0.034845,0.033686
6529,NONATHT000034,0.456633,0.344388,0.55102,0.47449,0.033274,0.034845,0.033686
6530,lcl_Mtruncatula_Medtr3g084100.1,0.434109,0.44186,0.383721,0.476744,0.006886,0.006952,0.006219
6531,lcl_Gmax_Glyma.19G053400.1,0.388379,0.431193,0.422018,0.311927,0.012908,0.013341,0.012769
6532,lcl_Athaliana_AT1G21925.1,0.372937,0.405941,0.376238,0.336634,0.0034,0.003778,0.00379
6533,NONATHT001328,0.372937,0.405941,0.376238,0.336634,0.0034,0.003778,0.00379
6534,CNT2088481,0.319444,0.305556,0.3125,0.340278,0.001098,0.001004,0.000954
6535,lcl_Mtruncatula_Medtr3g036210.1,0.419753,0.382716,0.444444,0.432099,0.003479,0.002922,0.003308
6536,CNT2084920,0.302721,0.326531,0.255102,0.326531,0.005141,0.004682,0.004303
6537,lcl_Mtruncatula_Medtr5g020725.1,0.384259,0.569444,0.347222,0.236111,0.085263,0.088912,0.08754
6538,lcl_Athaliana_AT5G23155.1,0.40991,0.297297,0.472973,0.459459,0.029709,0.03282,0.031158
6539,lcl_Athaliana_AT3G19615.1,0.3379,0.287671,0.376712,0.349315,0.006397,0.006069,0.006344
6540,lcl_Gmax_Glyma.10G218900.4,0.394768,0.413793,0.438763,0.331748,0.009324,0.009189,0.008902
6541,CNT2088707,0.501511,0.543807,0.453172,0.507553,0.006107,0.005579,0.004983
6542,lcl_Gmax_Glyma.16G160500.1,0.39501,0.411642,0.399168,0.37422,0.001046,0.000958,0.000975
6543,lcl_Athaliana_AT2G33847.2,0.391622,0.375,0.398936,0.400931,0.000646,0.000607,0.000624
6544,lcl_Gmax_Glyma.03G071200.1,0.445402,0.474138,0.448276,0.413793,0.002538,0.002879,0.002895
6545,CNT2087332,0.451031,0.363402,0.456186,0.533505,0.022469,0.02161,0.021466
6546,CNT2087443,0.398126,0.512881,0.309133,0.372365,0.032301,0.030987,0.030274
6547,lcl_Mtruncatula_Medtr1g040605.1,0.388889,0.428571,0.380952,0.357143,0.003666,0.00425,0.004106
