,Seqname,0,1,2,3,4,5,6
885,ENST00000600103.1,0.423077,0.465812,0.384615,0.418803,0.004908,0.00515,0.005451
886,ENST00000411721.1,0.281853,0.324324,0.243243,0.277992,0.004898,0.005119,0.005635
887,ENST00000430605.1,0.413146,0.394366,0.450704,0.394366,0.003213,0.002869,0.002069
888,ENST00000586006.5,0.384009,0.422297,0.371622,0.358108,0.003358,0.003514,0.003459
889,ENST00000587306.5,0.388805,0.390318,0.376702,0.399395,0.00041,0.000417,0.000354
890,ENST00000587066.5,0.401305,0.411093,0.381729,0.411093,0.000866,0.000923,0.001113
891,ENST00000585499.5,0.387333,0.361754,0.365408,0.434836,0.00521,0.005096,0.005245
892,ENST00000585415.5,0.409379,0.43346,0.406844,0.387833,0.001509,0.001625,0.001646
893,ENST00000623721.3,0.394528,0.389232,0.375993,0.418358,0.001444,0.001425,0.001367
894,ENST00000590186.5,0.409621,0.419825,0.428571,0.380466,0.001909,0.00196,0.002061
895,ENST00000625045.2,0.365878,0.35503,0.387574,0.35503,0.001062,0.001025,0.00091
896,ENST00000591654.5,0.413074,0.450626,0.429764,0.358832,0.006814,0.007008,0.007078
897,ENST00000624050.1,0.408585,0.410175,0.391097,0.424483,0.000875,0.000881,0.000781
898,ENST00000445180.2,0.497696,0.497696,0.466096,0.529296,0.003033,0.003029,0.003127
899,ENST00000408886.4,0.556338,0.540241,0.55835,0.570423,0.000745,0.000665,0.000659
900,ENST00000613450.4,0.56747,0.612651,0.558434,0.531325,0.005066,0.00521,0.005227
901,ENST00000616111.2,0.559541,0.563845,0.507891,0.606887,0.007529,0.007491,0.00714
902,ENST00000414504.6,0.514808,0.522648,0.585366,0.436411,0.016708,0.016712,0.017007
903,ENST00000665905.1,0.431106,0.447808,0.405532,0.439979,0.001514,0.00147,0.001421
904,ENST00000678624.1,0.40719,0.415006,0.395076,0.411489,0.000338,0.000323,0.000348
905,ENST00000660386.1,0.38894,0.370201,0.397623,0.398995,0.000807,0.000778,0.000757
906,ENST00000677785.1,0.370551,0.397767,0.355897,0.35799,0.00164,0.001706,0.001671
907,ENST00000460115.5,0.522321,0.493304,0.515625,0.558036,0.003325,0.003225,0.003197
908,ENST00000467245.5,0.506045,0.512953,0.494819,0.510363,0.000286,0.000263,0.000222
909,ENST00000657841.1,0.482322,0.471768,0.495515,0.479683,0.000445,0.000473,0.00044
910,ENST00000422999.2,0.562594,0.570136,0.597285,0.520362,0.004462,0.004413,0.004694
911,ENST00000463275.1,0.544554,0.623762,0.594059,0.415842,0.035632,0.03253,0.035067
912,ENST00000469754.3,0.387555,0.390599,0.370308,0.401759,0.000768,0.000771,0.000804
913,ENST00000478860.5,0.475083,0.488372,0.438538,0.498339,0.003117,0.003018,0.003316
914,ENST00000461527.7,0.461874,0.464052,0.437908,0.48366,0.001616,0.001607,0.001736
915,ENST00000463474.7,0.495702,0.481375,0.47851,0.527221,0.002314,0.002378,0.002451
916,ENST00000468168.5,0.485743,0.507128,0.458248,0.491853,0.001857,0.00176,0.001894
917,ENST00000476738.5,0.495227,0.522673,0.468974,0.494033,0.002119,0.001978,0.002124
918,ENST00000467721.5,0.490034,0.507216,0.476289,0.486598,0.000724,0.000673,0.000716
919,ENST00000468522.5,0.471503,0.468912,0.479275,0.466321,0.000139,0.000153,0.000121
920,ENST00000490577.5,0.430328,0.445082,0.406967,0.438934,0.001254,0.001223,0.001274
921,ENST00000491341.5,0.475022,0.478528,0.452235,0.494303,0.001379,0.001365,0.001462
922,ENST00000491615.5,0.482426,0.502412,0.454859,0.490007,0.001815,0.001753,0.001844
923,ENST00000659280.2,0.424344,0.411567,0.466039,0.395427,0.0041,0.004143,0.004002
924,ENST00000484529.5,0.515,0.51,0.5175,0.5175,9.10E-05,3.20E-05,6.20E-05
925,ENST00000475913.5,0.496255,0.5,0.466292,0.522472,0.002477,0.0025,0.002254
926,ENST00000485007.5,0.516304,0.538043,0.480978,0.529891,0.002849,0.002984,0.002768
927,ENST00000473075.3,0.442539,0.442539,0.463122,0.421955,0.001232,0.001243,0.001398
928,ENST00000483444.5,0.463855,0.433735,0.506024,0.451807,0.004346,0.004833,0.004234
929,ENST00000469127.5,0.475,0.4125,0.534375,0.478125,0.011495,0.012518,0.013386
930,ENST00000463357.5,0.474453,0.547445,0.536496,0.339416,0.040478,0.03914,0.040017
931,ENST00000489542.6,0.444872,0.419231,0.461538,0.453846,0.001586,0.001763,0.001854
932,ENST00000491482.5,0.487239,0.50116,0.529002,0.431555,0.007379,0.007223,0.007679
933,ENST00000474630.6,0.379107,0.371525,0.411963,0.353833,0.002653,0.002689,0.00279
934,ENST00000479420.5,0.45098,0.480392,0.441176,0.431373,0.001916,0.001696,0.001637
935,ENST00000470726.7,0.392008,0.411037,0.379638,0.385347,0.000812,0.000719,0.00068
936,ENST00000647700.1,0.456221,0.430876,0.4447,0.493088,0.003274,0.003372,0.003411
937,ENST00000483169.6,0.391104,0.361196,0.407209,0.404908,0.002058,0.00198,0.002022
938,ENST00000469095.6,0.448622,0.479323,0.413534,0.453008,0.00327,0.003349,0.003263
939,ENST00000484869.6,0.400726,0.40678,0.37954,0.41586,0.00108,0.001092,0.001047
940,ENST00000498557.5,0.463224,0.469484,0.455399,0.464789,0.000146,0.00011,7.00E-05
941,ENST00000472136.5,0.4,0.395833,0.4125,0.391667,0.00036,0.000401,0.000472
942,ENST00000462427.2,0.367857,0.399107,0.342857,0.361607,0.002426,0.002275,0.002204
943,ENST00000460525.6,0.340446,0.322987,0.369544,0.328807,0.00194,0.001887,0.001728
944,ENST00000484606.1,0.48,0.5025,0.465,0.4725,0.00108,0.00133,0.001535
945,ENST00000650910.1,0.442735,0.437037,0.436467,0.454701,0.000327,0.000333,0.000328
946,ENST00000652753.1,0.460212,0.48939,0.417772,0.473475,0.004223,0.004383,0.004677
947,ENST00000671384.1,0.440298,0.42444,0.444963,0.451493,0.000609,0.00059,0.000583
948,ENST00000650996.1,0.474168,0.492537,0.489093,0.440873,0.002428,0.002332,0.002408
949,ENST00000668174.1,0.346314,0.347352,0.359813,0.331776,0.000585,0.000582,0.000541
950,ENST00000413510.4,0.402324,0.386829,0.415053,0.405091,0.000627,0.000676,0.000702
951,ENST00000658273.1,0.451106,0.446018,0.45531,0.451991,6.80E-05,6.40E-05,6.80E-05
952,ENST00000659039.1,0.431994,0.429045,0.415776,0.451161,0.00097,0.000976,0.000953
953,ENST00000655996.1,0.482423,0.45101,0.49813,0.49813,0.002273,0.002175,0.002224
954,ENST00000657380.1,0.483092,0.490338,0.442029,0.516908,0.004365,0.004383,0.004244
955,ENST00000382086.6,0.397802,0.448352,0.369231,0.375824,0.005605,0.00603,0.00639
956,ENST00000577714.1,0.468303,0.490798,0.478528,0.435583,0.002379,0.002176,0.002069
957,ENST00000461286.4,0.454176,0.44723,0.454345,0.460952,0.000145,0.00014,0.00014
958,ENST00000248980.9,0.522531,0.503356,0.5465,0.517737,0.001472,0.001556,0.001459
959,ENST00000657516.1,0.502848,0.494045,0.503366,0.511134,0.000233,0.000213,0.000213
960,ENST00000669415.1,0.604186,0.607992,0.607992,0.596575,0.000112,0.000102,8.90E-05
961,ENST00000419368.1,0.559649,0.526316,0.578947,0.573684,0.002668,0.00238,0.002255
962,ENST00000439759.6,0.394439,0.420185,0.370752,0.392379,0.001811,0.001674,0.001592
963,ENST00000579945.1,0.450719,0.480493,0.449692,0.421971,0.002495,0.002352,0.002347
964,ENST00000445414.1,0.394389,0.376238,0.405941,0.40099,0.000811,0.000992,0.001069
965,ENST00000542084.1,0.428889,0.446667,0.42,0.42,0.000639,0.000796,0.000717
966,ENST00000438873.1,0.5,0.513614,0.483911,0.502475,0.000669,0.000694,0.000726
967,ENST00000414046.3,0.499344,0.497486,0.505684,0.494862,9.50E-05,9.60E-05,9.30E-05
968,ENST00000666495.2,0.502743,0.522195,0.490773,0.495262,0.000847,0.000891,0.000919
969,ENST00000467369.2,0.495117,0.506836,0.442383,0.536133,0.006962,0.006902,0.007148
970,ENST00000674016.1,0.465347,0.415842,0.514851,0.465347,0.007613,0.006948,0.006229
971,ENST00000515734.2,0.406773,0.416894,0.385364,0.418062,0.001034,0.001048,0.001018
972,ENST00000661844.1,0.422956,0.418975,0.428429,0.421463,7.30E-05,7.00E-05,7.40E-05
973,ENST00000667192.1,0.408336,0.404804,0.398446,0.421759,0.000444,0.000439,0.000458
974,ENST00000663388.1,0.492291,0.482379,0.52533,0.469163,0.002573,0.00252,0.002364
975,ENST00000506884.2,0.458951,0.464815,0.439815,0.472222,0.000869,0.000876,0.000852
976,ENST00000674007.1,0.446069,0.425046,0.459324,0.453839,0.001035,0.001085,0.001055
977,ENST00000673670.1,0.452279,0.414881,0.476821,0.465134,0.003277,0.003352,0.003304
978,ENST00000673825.1,0.440734,0.451185,0.416773,0.454244,0.001301,0.001311,0.001287
979,ENST00000674024.1,0.444101,0.456723,0.414219,0.46136,0.002028,0.00204,0.002011
980,ENST00000664492.1,0.467714,0.465969,0.507853,0.429319,0.004568,0.00454,0.004225
981,ENST00000675214.1,0.486598,0.471226,0.494876,0.493693,0.000539,0.000554,0.000546
982,ENST00000675671.1,0.522338,0.5537,0.521209,0.492103,0.002828,0.002799,0.002798
983,ENST00000674913.1,0.570233,0.55323,0.577557,0.579911,0.000667,0.000644,0.000637
984,ENST00000438934.5,0.552986,0.552804,0.547342,0.558813,0.000101,0.000101,0.000105
985,ENST00000675978.1,0.539969,0.532132,0.570533,0.517241,0.002263,0.002271,0.002239
986,ENST00000440005.6,0.588915,0.681293,0.577367,0.508083,0.022596,0.022359,0.022358
987,ENST00000424407.1,0.43099,0.453125,0.421875,0.417969,0.001057,0.00092,0.000879
988,ENST00000609839.2,0.506958,0.486083,0.533797,0.500994,0.001813,0.00191,0.001794
989,ENST00000357168.6,0.481692,0.513667,0.493553,0.437855,0.004577,0.004501,0.004525
990,ENST00000460130.5,0.502744,0.507135,0.520307,0.48079,0.001176,0.001195,0.001114
991,ENST00000483087.5,0.456244,0.469006,0.445761,0.453965,0.000408,0.000381,0.000362
992,ENST00000459662.5,0.4557,0.467191,0.438161,0.461748,0.000712,0.000696,0.000675
993,ENST00000467865.5,0.487032,0.489762,0.473382,0.497952,0.000473,0.000476,0.000494
994,ENST00000352367.10,0.480283,0.49176,0.457328,0.49176,0.001186,0.001201,0.001233
995,ENST00000497248.5,0.479442,0.484877,0.462193,0.491257,0.000703,0.000708,0.000728
996,ENST00000486671.1,0.480431,0.470847,0.507987,0.46246,0.001758,0.001776,0.001726
997,ENST00000465501.5,0.495669,0.508181,0.487969,0.490857,0.000346,0.00032,0.000305
998,ENST00000495696.1,0.512041,0.494297,0.498099,0.543726,0.002376,0.00227,0.002351
999,ENST00000623342.1,0.436921,0.46312,0.408706,0.438936,0.002218,0.002166,0.002123
1000,ENST00000664962.1,0.465929,0.44205,0.480489,0.475248,0.001317,0.001352,0.00137
1001,ENST00000654746.1,0.450753,0.465817,0.432793,0.45365,0.000828,0.000787,0.000839
1002,ENST00000670001.1,0.44975,0.454747,0.439756,0.454747,0.000225,0.000236,0.000266
1003,ENST00000250805.5,0.485714,0.481319,0.524176,0.451648,0.003954,0.003925,0.00374
1004,ENST00000445504.3,0.656916,0.665448,0.636197,0.669104,0.000982,0.001012,0.001054
1005,ENST00000381361.4,0.638391,0.622395,0.636937,0.655841,0.000876,0.000902,0.000904
1006,ENST00000381363.4,0.642207,0.676486,0.620246,0.629888,0.002667,0.002776,0.002707
1007,ENST00000428207.4,0.568996,0.576419,0.59345,0.537118,0.002478,0.002493,0.002452
1008,ENST00000443596.1,0.456989,0.464516,0.451613,0.454839,0.000122,0.000155,0.000189
1009,ENST00000442119.6,0.510574,0.539275,0.466767,0.52568,0.004438,0.004253,0.004559
1010,ENST00000590479.5,0.486188,0.585635,0.458564,0.414365,0.023319,0.024202,0.023901
1011,ENST00000609228.1,0.484298,0.431405,0.441322,0.580165,0.021215,0.020803,0.021107
1012,ENST00000609983.1,0.483384,0.55287,0.439577,0.457704,0.010917,0.011408,0.011111
1013,ENST00000671444.1,0.450893,0.452009,0.441964,0.458705,0.000225,0.000229,0.000189
1014,ENST00000656209.1,0.461625,0.448739,0.487395,0.448739,0.001496,0.001465,0.001398
1015,ENST00000494911.5,0.613636,0.595455,0.6,0.645455,0.002369,0.002418,0.002361
1016,ENST00000395900.1,0.503135,0.483542,0.501567,0.524295,0.001268,0.001291,0.001293
1017,ENST00000459866.1,0.597561,0.640244,0.603659,0.54878,0.005907,0.006627,0.006553
1018,ENST00000525436.1,0.46252,0.440191,0.480861,0.466507,0.001307,0.001398,0.001327
1019,ENST00000442957.1,0.572614,0.547718,0.585062,0.585062,0.001536,0.001758,0.001654
1020,ENST00000571434.1,0.4725,0.465,0.4875,0.465,0.000513,0.000432,0.000595
1021,ENST00000454365.1,0.477798,0.49556,0.49556,0.442274,0.00272,0.002852,0.002712
1022,ENST00000666106.1,0.447002,0.465173,0.450636,0.425197,0.001198,0.001145,0.001133
1023,ENST00000382378.6,0.463902,0.465394,0.459129,0.467184,5.50E-05,5.30E-05,6.00E-05
1024,ENST00000650763.1,0.487557,0.485294,0.471719,0.505656,0.000894,0.000887,0.000931
1025,ENST00000655231.1,0.370518,0.377092,0.363347,0.371116,0.000141,0.000146,0.000154
1026,ENST00000612326.5,0.428571,0.392219,0.46875,0.424745,0.004456,0.004368,0.004242
1027,ENST00000669746.1,0.448944,0.452465,0.43838,0.455986,0.000264,0.000255,0.000286
1028,ENST00000663888.1,0.486525,0.47234,0.489362,0.497872,0.000563,0.000667,0.000691
1029,ENST00000556407.5,0.593354,0.621835,0.626582,0.531646,0.008374,0.0086,0.008404
1030,ENST00000648456.1,0.576993,0.606208,0.555082,0.56969,0.002043,0.001979,0.00203
1031,ENST00000429159.6,0.571517,0.600746,0.56903,0.544776,0.002307,0.002402,0.002407
1032,ENST00000648802.1,0.580606,0.578182,0.607273,0.556364,0.001938,0.001942,0.001883
1033,ENST00000650513.1,0.576758,0.546789,0.611009,0.572477,0.003164,0.003237,0.003159
1034,ENST00000649036.1,0.618547,0.547801,0.65392,0.65392,0.011462,0.01172,0.011592
1035,ENST00000647780.1,0.576054,0.612095,0.571778,0.544288,0.003422,0.003342,0.003348
1036,ENST00000452120.7,0.490897,0.474911,0.503552,0.494227,0.000647,0.000663,0.000651
1037,ENST00000424076.9,0.488929,0.481771,0.497204,0.48781,0.000184,0.000191,0.000183
1038,ENST00000522771.9,0.481382,0.484228,0.482382,0.477535,3.50E-05,3.40E-05,3.40E-05
1039,ENST00000649261.1,0.580298,0.574141,0.557209,0.609543,0.002175,0.002186,0.002231
1040,ENST00000648609.1,0.568497,0.517188,0.594151,0.594151,0.005994,0.006104,0.006049
1041,ENST00000412736.7,0.580283,0.575561,0.548996,0.616293,0.003495,0.003503,0.003574
1042,ENST00000423456.6,0.570027,0.564033,0.552589,0.59346,0.001364,0.001376,0.001413
1043,ENST00000519709.6,0.578977,0.567614,0.564205,0.605114,0.001586,0.00161,0.001642
1044,ENST00000521404.5,0.584853,0.631136,0.515428,0.607994,0.011231,0.011109,0.011306
1045,ENST00000554639.5,0.579439,0.616822,0.50993,0.611565,0.010899,0.010812,0.010979
1046,ENST00000650549.1,0.570999,0.593863,0.610108,0.509025,0.008769,0.008709,0.008616
1047,ENST00000455286.1,0.557114,0.523046,0.571142,0.577154,0.00283,0.003131,0.003285
1048,ENST00000452514.6,0.555315,0.527115,0.553145,0.585683,0.002813,0.003083,0.00307
1049,ENST00000398474.7,0.546775,0.519465,0.547356,0.573504,0.002245,0.002168,0.002166
1050,ENST00000648950.1,0.606383,0.588652,0.553191,0.677305,0.012499,0.012358,0.012589
1051,ENST00000648512.1,0.625243,0.634951,0.565049,0.675728,0.009605,0.009675,0.010113
1052,ENST00000649174.1,0.601719,0.537249,0.670487,0.597421,0.013534,0.013048,0.012723
1053,ENST00000649161.1,0.627329,0.666149,0.642857,0.572981,0.006811,0.006615,0.006516
1054,ENST00000650556.1,0.622759,0.664069,0.603274,0.600935,0.003755,0.003942,0.003993
1055,ENST00000398461.5,0.572711,0.570973,0.587486,0.559676,0.000582,0.000584,0.000606
1056,ENST00000455531.1,0.534826,0.541196,0.54736,0.515924,0.000825,0.000819,0.000832
1057,ENST00000524131.5,0.646325,0.619972,0.674064,0.644938,0.002272,0.002398,0.002637
1058,ENST00000522618.1,0.640461,0.647799,0.713836,0.559748,0.01781,0.017818,0.017584
1059,ENST00000398460.3,0.569485,0.583678,0.589888,0.534891,0.0027,0.00272,0.002751
1060,ENST00000441418.2,0.616651,0.63129,0.609332,0.609332,0.000446,0.000404,0.000427
1061,ENST00000417072.1,0.475379,0.480114,0.477273,0.46875,0.0001,0.000106,0.000104
1062,ENST00000371086.3,0.35865,0.35443,0.376371,0.345148,0.000769,0.000776,0.000793
1063,ENST00000420557.3,0.589466,0.591402,0.563517,0.613478,0.001898,0.001894,0.001932
1064,ENST00000449175.1,0.539773,0.537934,0.559993,0.52139,0.001121,0.001122,0.001109
1065,ENST00000400581.2,0.484635,0.487836,0.46863,0.497439,0.000656,0.000664,0.00062
1066,ENST00000651670.1,0.427427,0.411398,0.451469,0.419412,0.00136,0.001305,0.00139
1067,ENST00000653671.1,0.408163,0.451531,0.375,0.397959,0.004472,0.004901,0.005392
1068,ENST00000652128.1,0.50206,0.492791,0.49897,0.514418,0.00039,0.000368,0.000376
1069,ENST00000330337.2,0.47041,0.52352,0.432473,0.455235,0.006599,0.00696,0.006714
1070,ENST00000505047.2,0.367347,0.393966,0.377995,0.33008,0.003262,0.003131,0.00316
1071,ENST00000650923.1,0.40788,0.391156,0.42602,0.406463,0.000922,0.000905,0.000878
1072,ENST00000652699.1,0.474427,0.458806,0.502646,0.461829,0.0018,0.001819,0.001786
1073,ENST00000651886.1,0.405625,0.411198,0.401317,0.404358,7.50E-05,6.80E-05,7.30E-05
1074,ENST00000667260.1,0.434896,0.448438,0.421094,0.435156,0.000557,0.000539,0.000558
1075,ENST00000650897.1,0.44768,0.458097,0.440341,0.444602,0.000254,0.000242,0.00025
1076,ENST00000651032.1,0.447993,0.448286,0.455318,0.440375,0.000165,0.000165,0.000154
1077,ENST00000652153.1,0.450544,0.453267,0.453947,0.444419,8.20E-05,8.50E-05,8.10E-05
1078,ENST00000652348.1,0.397061,0.397586,0.410182,0.383414,0.000536,0.000536,0.000527
1079,ENST00000324446.3,0.397993,0.385284,0.401338,0.407358,0.000409,0.000458,0.000467
1080,ENST00000660026.1,0.455474,0.451095,0.451095,0.464234,0.000201,0.000174,0.000216
1081,ENST00000663061.1,0.457772,0.444308,0.46634,0.462668,0.00045,0.000383,0.000339
1082,ENST00000669716.1,0.439935,0.472403,0.423701,0.423701,0.002272,0.002026,0.001929
1083,ENST00000657901.1,0.506745,0.531197,0.500843,0.488196,0.001412,0.001326,0.001346
1084,ENST00000664804.1,0.452237,0.449819,0.475212,0.431681,0.00141,0.001429,0.001294
1085,ENST00000454875.2,0.546135,0.583541,0.546135,0.508728,0.004056,0.003876,0.003867
1086,ENST00000658318.1,0.372809,0.36523,0.360966,0.392231,0.000878,0.000899,0.000931
1087,ENST00000656768.1,0.455869,0.443513,0.468667,0.455428,0.000483,0.00051,0.000483
1088,ENST00000651355.1,0.41257,0.413975,0.407654,0.416081,5.90E-05,5.70E-05,5.10E-05
1089,ENST00000452584.5,0.413953,0.40814,0.415116,0.418605,0.000101,0.000144,0.000154
1090,ENST00000331787.2,0.625243,0.652427,0.640777,0.582524,0.003979,0.003809,0.003696
1091,ENST00000667450.1,0.487005,0.464109,0.499381,0.497525,0.001198,0.001167,0.00115
1092,ENST00000447937.1,0.609783,0.616304,0.63587,0.577174,0.002612,0.002586,0.002487
1093,ENST00000397841.5,0.624403,0.643508,0.610942,0.618758,0.000848,0.000821,0.000789
1094,ENST00000657006.1,0.576509,0.588362,0.601293,0.539871,0.003119,0.003102,0.003067
1095,ENST00000658179.1,0.576849,0.550064,0.586416,0.594069,0.001683,0.001717,0.001705
1096,ENST00000667826.1,0.549166,0.549391,0.569012,0.529093,0.001189,0.001188,0.00117
1097,ENST00000663249.1,0.571024,0.57725,0.591681,0.544143,0.001768,0.00176,0.001738
1098,ENST00000654166.1,0.573445,0.591933,0.561681,0.566723,0.000774,0.000751,0.000766
1099,ENST00000330551.3,0.588577,0.560503,0.598258,0.60697,0.001913,0.002021,0.001983
1100,ENST00000475197.1,0.486446,0.494729,0.474398,0.490211,0.000338,0.000365,0.00041
1101,ENST00000253838.3,0.478615,0.494908,0.439919,0.501018,0.003434,0.003287,0.002977
1102,ENST00000329684.7,0.474576,0.480226,0.480226,0.463277,0.000246,0.000211,0.00016
1103,ENST00000426035.1,0.440154,0.42278,0.474903,0.42278,0.002729,0.002913,0.002583
1104,ENST00000478613.5,0.403631,0.460894,0.343575,0.406425,0.010264,0.010568,0.010278
1105,ENST00000469658.5,0.411899,0.453089,0.411899,0.370709,0.004881,0.005245,0.00525
1106,ENST00000495344.5,0.427393,0.366337,0.5,0.415842,0.013833,0.013455,0.012881
1107,ENST00000465532.5,0.410872,0.402023,0.439949,0.390645,0.001989,0.001943,0.00176
1108,ENST00000357704.8,0.432971,0.369565,0.494565,0.434783,0.011902,0.011476,0.010939
1109,ENST00000664255.1,0.462597,0.448833,0.4614,0.477558,0.000647,0.000613,0.000617
1110,ENST00000669618.1,0.403061,0.394133,0.375,0.440051,0.003439,0.003501,0.003694
1111,ENST00000654699.1,0.45601,0.434944,0.509294,0.423792,0.006481,0.006606,0.006297
1112,ENST00000662409.1,0.344395,0.306726,0.32287,0.403587,0.008189,0.008391,0.008494
1113,ENST00000660130.1,0.461538,0.457875,0.450549,0.47619,0.000557,0.000538,0.00061
1114,ENST00000670353.1,0.46311,0.476731,0.466515,0.446084,0.000685,0.000616,0.000596
1115,ENST00000534914.6,0.450882,0.445844,0.466625,0.440176,0.000578,0.000595,0.000547
1116,ENST00000667464.1,0.450549,0.457875,0.490842,0.40293,0.00585,0.005799,0.006009
1117,ENST00000423222.5,0.422463,0.43187,0.436146,0.399373,0.001203,0.001189,0.001204
1118,ENST00000663427.1,0.481119,0.453147,0.448951,0.541259,0.008366,0.008546,0.008348
1119,ENST00000653287.1,0.439866,0.457684,0.451002,0.410913,0.001857,0.001762,0.001697
1120,ENST00000656886.1,0.439856,0.463196,0.452424,0.40395,0.002863,0.002665,0.002544
1121,ENST00000659698.1,0.404008,0.398734,0.408228,0.405063,7.90E-05,0.000115,9.10E-05
1122,ENST00000653498.1,0.446015,0.462725,0.462725,0.412596,0.002437,0.002334,0.002224
1123,ENST00000448567.2,0.453975,0.495816,0.464435,0.401674,0.006661,0.006254,0.006121
1124,ENST00000660843.1,0.383905,0.383905,0.368074,0.399736,0.00078,0.000788,0.000905
1125,ENST00000654903.1,0.439914,0.469957,0.437768,0.412017,0.002452,0.002583,0.002568
1126,ENST00000610948.1,0.452026,0.479744,0.460554,0.415778,0.003066,0.00331,0.003229
1127,ENST00000429940.7,0.511091,0.531056,0.539042,0.463177,0.005175,0.005212,0.005268
1128,ENST00000653292.1,0.515657,0.513636,0.489394,0.543939,0.002268,0.002261,0.002321
1129,ENST00000659650.1,0.456052,0.418885,0.495731,0.453541,0.004456,0.004419,0.004461
1130,ENST00000662209.1,0.406764,0.388026,0.422303,0.409963,0.000917,0.000886,0.000912
1131,ENST00000670637.1,0.456163,0.473958,0.442708,0.451823,0.000762,0.000726,0.000702
1132,ENST00000667964.1,0.489973,0.491057,0.495935,0.482927,0.000123,0.000122,0.000107
1133,ENST00000633876.1,0.438178,0.455531,0.438178,0.420824,0.000872,0.000922,0.000921
1134,ENST00000632329.1,0.494669,0.475248,0.490099,0.51866,0.001486,0.001454,0.001461
1135,ENST00000634052.1,0.498674,0.461538,0.525199,0.509284,0.003393,0.003179,0.003027
1136,ENST00000633829.1,0.615385,0.610169,0.590613,0.645372,0.002407,0.00243,0.002544
1137,ENST00000631506.1,0.580645,0.550612,0.614016,0.577308,0.003097,0.003231,0.003436
1138,ENST00000633349.1,0.574074,0.601852,0.490741,0.62963,0.016342,0.016524,0.015903
1139,ENST00000632130.1,0.564103,0.514423,0.5625,0.615385,0.007954,0.008289,0.008263
1140,ENST00000632412.1,0.572131,0.644262,0.580328,0.491803,0.01722,0.016791,0.01682
1141,ENST00000633115.1,0.57193,0.6,0.6,0.515789,0.006877,0.00712,0.007361
1142,ENST00000633706.1,0.553169,0.528464,0.541353,0.589689,0.003245,0.003112,0.003043
1143,ENST00000534991.3,0.54633,0.599278,0.516245,0.523466,0.006205,0.006535,0.006684
1144,ENST00000509012.5,0.471631,0.473404,0.452128,0.489362,0.001095,0.001091,0.000959
1145,ENST00000507869.6,0.483545,0.485739,0.472576,0.492321,0.000308,0.000304,0.000327
1146,ENST00000505537.1,0.430909,0.430909,0.430909,0.430909,2.00E-06,1.90E-05,3.20E-05
1147,ENST00000513752.5,0.586335,0.573913,0.544099,0.640994,0.007567,0.007613,0.007344
1148,ENST00000315302.6,0.546903,0.552212,0.562832,0.525664,0.001082,0.001093,0.001065
1149,ENST00000508968.1,0.645656,0.62862,0.69506,0.613288,0.005643,0.005732,0.00548
1150,ENST00000669431.1,0.463546,0.476592,0.465081,0.448964,0.00055,0.000592,0.000588
1151,ENST00000507044.1,0.7023,0.714479,0.673884,0.718539,0.001849,0.001806,0.001915
1152,ENST00000578730.1,0.594487,0.602829,0.599565,0.581066,0.0004,0.000416,0.000409
1153,ENST00000514984.1,0.590994,0.602251,0.579737,0.590994,0.000347,0.000282,0.000189
1154,ENST00000581398.1,0.47293,0.47293,0.472399,0.473461,1.00E-06,1.00E-06,2.00E-06
1155,ENST00000505364.1,0.504333,0.538589,0.480396,0.494016,0.002753,0.002819,0.002774
1156,ENST00000642796.1,0.449861,0.456599,0.475624,0.41736,0.002631,0.002616,0.002566
1157,ENST00000643589.1,0.543771,0.510101,0.555556,0.565657,0.002789,0.002518,0.002441
1158,ENST00000642451.1,0.419196,0.424121,0.403355,0.430112,0.000593,0.000595,0.000606
1159,ENST00000646386.1,0.519231,0.482517,0.513986,0.561189,0.00494,0.005238,0.005192
1160,ENST00000644478.1,0.483736,0.490409,0.487907,0.472894,0.000249,0.000273,0.00026
1161,ENST00000331944.10,0.491493,0.499055,0.470699,0.504726,0.00102,0.000968,0.000812
1162,ENST00000409139.6,0.417504,0.398135,0.426112,0.428264,0.000876,0.000953,0.000977
1163,ENST00000644577.1,0.496805,0.474441,0.517572,0.498403,0.001462,0.001304,0.001455
1164,ENST00000643743.1,0.463628,0.453928,0.465567,0.471387,0.000262,0.000223,0.00023
1165,ENST00000644125.1,0.475793,0.475793,0.463272,0.488314,0.000487,0.000486,0.000442
1166,ENST00000409898.2,0.464286,0.498214,0.476786,0.417857,0.00502,0.004741,0.004834
1167,ENST00000645257.1,0.457275,0.471132,0.422633,0.47806,0.002755,0.002679,0.002525
1168,ENST00000419680.6,0.531852,0.528889,0.511111,0.555556,0.001574,0.001597,0.001461
1169,ENST00000643070.1,0.492258,0.506112,0.484108,0.486553,0.000414,0.000464,0.000498
1170,ENST00000414584.1,0.509067,0.528497,0.509067,0.489637,0.00106,0.000957,0.000962
1171,ENST00000455131.5,0.511596,0.560709,0.482947,0.491132,0.00534,0.005664,0.00584
1172,ENST00000646636.1,0.471569,0.476471,0.467647,0.470588,5.30E-05,3.50E-05,5.30E-05
1173,ENST00000642293.1,0.498485,0.495455,0.531818,0.468182,0.003011,0.002981,0.003215
1174,ENST00000423846.5,0.553611,0.577681,0.5186,0.564551,0.002854,0.003116,0.002743
1175,ENST00000646865.1,0.480226,0.467797,0.444068,0.528814,0.005855,0.005783,0.005981
1176,ENST00000645138.1,0.509554,0.515924,0.482484,0.530255,0.001848,0.001889,0.002096
