,mirna,mirna_id,Seqname,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,0_x,1_x,2_x,3_x,4_x,5_y,6_y,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_x,0,1,2,3,4,5,6,7_y
10,gma-miR164b,11,gma-miR164b,0.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.45,1.05,0.45,0.399107,0.317666,0.290035,-1.0,20.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278943,0.240352,0.0,0.0,0.240352,0.0,0.263158,0.105263,0.473684,0.157895,0.0,0.277778,0.166667,0.166667,0.0,0.222222,0.210526,0.210526,0.315789,0.526316,0.789474,0.052632,0.0,0.052632,0.947368,0.947368,0.105263,0.157895,0.421053,0.684211,1.0,0.473684,0.473684,0.736842,0.736842,0.842105,-17.856745,26.955488,-18.254684,-12.070912,25.91321,32.982147,-13.021697,36.473713,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,42.622162,-14.087481,-6.822285,25.148212,29.71834,-22.51454,-14.463349,26.110708,37.606216,-12.741774,41.027527,-9.552787,34.431618,-16.021557,-9.580265,86.959145,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,29.717585,-19.139719,34.875595,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,38.344826,-16.740694,40.088211,-5.898268,-9.312584,43.044987,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.257468,0.256741,1.002834,-266.646319,-267.206584,0.997903,0.0,0.0,0.0,0.0,0.0,0.037345,0.245316,0.152233,0.037345,0.037345,0.037345,0.037345,0.037345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,gma-miR5044,12,gma-miR5044,0.7748,1.0,0.318929,1.0,0.103199,15.0,0.681818,-1.0,0.0,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,0.2751253866123518,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.31608,0.316359,0.999117,-402.475548,-402.173734,1.00075,0.0,0.545455,0.545455,0.409091,0.681818,0.079408,0.082332,0.059166,-1.0,22.0,7.0,0.0,0.318182,0.0,0.19134,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.19134,0.0,0.234639,0.0,0.0,0.190476,0.238095,0.380952,0.190476,0.15,0.25,0.05,0.25,0.1,0.05,0.142857,0.142857,0.380952,0.666667,0.761905,0.095238,0.095238,0.238095,0.619048,0.904762,0.047619,0.190476,0.333333,0.714286,0.857143,0.52381,0.52381,0.571429,0.952381,1.0,-17.856745,-23.044512,-18.254684,-12.070912,21.367754,28.436691,32.432846,-13.526288,-12.902768,24.042271,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,25.172884,22.940004,-14.463349,21.565252,-12.393785,32.712769,-8.972471,35.901756,29.886162,-16.021557,35.874279,-13.040855,-4.047346,-13.442435,35.86795,-12.523766,78.076965,-12.372184,-7.954699,-29.402267,25.172129,-19.139719,30.330139,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,34.956509,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,37.437553,-14.449222,-17.65377,-11.634482,34.36961,-4.804327,36.123383,-5.322375,0.242316,0.242479,0.999328,-234.357032,-234.204792,1.00065,63.82,9.500077,-1.24,556.6787,1.775226,0.048084,0.292286,0.164508,0.048084,0.048084,0.048084,0.048084,0.048084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ath-miR834,13,ath-miR834,1.2532,3.0,0.970546,9.0,0.94196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52381,0.285714,0.428571,0.857143,0.356076,0.288133,0.30186,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.2,0.25,0.45,0.1,0.157895,0.157895,0.052632,0.315789,0.0,0.157895,0.25,0.25,0.4,0.55,1.0,0.05,0.05,0.2,0.8,0.95,0.1,0.15,0.45,0.75,0.9,0.35,0.0,0.35,0.65,0.65,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,81.711807,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,130.115372,-8.972471,133.304367,32.050667,-16.021557,-9.580265,34.578194,43.571701,-13.442435,-9.586593,35.095284,82.405975,-12.372184,-7.954699,-29.402267,74.955681,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.250084,0.250245,0.999355,-248.828193,-248.629384,1.0008,0.0,0.0,0.0,0.0,0.0,0.080374,0.26287,0.305754,0.080374,0.080374,0.080374,0.080374,0.080374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ath-miR865-5p,14,ath-miR865-5p,1.0176,0.0,0.0,3.0,0.323684,21.0,1.0,-1.0,441.0,1.8528020659981502e-09,1.8528020659981502e-09,0.1590435555855529,0.1590435555855529,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,0.1590435555855529,1.8528020659981502e-09,0.2047821961330068,0.1590435555855529,0.1590435555855529,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,1.8528020659981502e-09,0.249566,0.250364,0.996816,-249.570394,-248.579779,1.003985,0.0,0.285714,0.428571,0.0,0.428571,0.205043,0.213719,0.193316,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.159044,0.0,0.204782,0.159044,0.159044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.2,0.05,0.263158,0.210526,0.0,0.157895,0.105263,0.0,0.05,0.2,0.55,0.75,1.0,0.1,0.3,0.4,0.7,0.9,0.15,0.15,0.45,0.5,0.95,0.65,0.0,0.0,0.65,0.65,-17.856745,-23.044512,76.983414,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,75.094925,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,27.337389,25.104509,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,35.095284,-12.832119,-12.372184,-7.954699,65.835831,27.336634,-19.139719,-15.124404,-13.452455,67.040916,25.751175,-15.698732,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249566,0.250364,0.996816,-249.570394,-248.579779,1.003985,71.342857,4.084587,0.5,846.9881,2.318819,0.023258,0.304148,0.076471,0.023258,0.023258,0.023258,0.023258,0.023258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mtr-miR2586a,15,mtr-miR2586a,0.8916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.857143,0.428571,0.428571,0.156683,0.122976,0.152287,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.204782,0.0,0.0,0.15,0.25,0.35,0.25,0.052632,0.210526,0.052632,0.263158,0.157895,0.157895,0.15,0.15,0.3,0.3,1.0,0.4,0.4,0.5,0.85,0.9,0.1,0.2,0.35,0.45,0.75,0.05,0.05,0.55,0.8,0.95,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,30.601196,34.597351,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,74.956436,-22.51454,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,79.669716,-16.021557,38.038784,-13.040855,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,28.47933,32.494644,-13.452455,-28.197182,-21.867874,31.920317,30.690229,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,30.878355,-9.911789,41.720779,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,42.81472,-9.33116,-5.322375,0.249702,0.249235,1.001871,-249.265395,-249.713947,0.998204,0.0,0.0,0.0,0.0,0.0,0.03198,0.289816,0.110345,0.034274,0.034274,0.034274,0.034274,0.034274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,mtr-miR2592bl-5p,16,mtr-miR2592bl-5p,0.4697,1.0,0.318929,1.0,0.101716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.409091,0.272727,0.409091,0.021943,0.028086,0.072555,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.238095,0.380952,0.190476,0.190476,0.1,0.1,0.15,0.15,0.1,0.05,0.238095,0.238095,0.285714,0.619048,0.809524,0.047619,0.380952,0.47619,0.714286,0.952381,0.095238,0.095238,0.142857,0.333333,0.52381,0.190476,0.190476,0.857143,0.904762,1.0,-17.856745,22.410032,27.19986,-12.070912,-24.08679,-17.017853,32.432846,-13.526288,-12.902768,-21.412273,25.311375,-15.548026,-14.533689,-7.377837,-14.087481,38.632259,20.602757,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,36.482071,-9.552787,-15.568382,29.432987,-9.580265,32.413689,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,37.499844,16.052277,25.172129,-19.139719,-15.124404,32.00209,17.257362,69.041214,-15.698732,28.525724,-9.280594,-16.213028,-10.498036,29.360714,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,33.820061,-11.084935,-4.804327,36.123383,-5.322375,0.241936,0.242574,0.997372,-234.698825,-234.186757,1.002187,0.0,0.0,0.0,0.0,0.0,0.027504,0.335643,0.081945,0.027504,0.027504,0.027504,0.027504,0.027504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,gma-miR2118a-3p,17,gma-miR2118a-3p,1.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52381,0.571429,0.571429,0.428571,0.013163,0.025667,0.035799,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374524,0.0,0.290873,0.0,0.0,0.334603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.1,0.45,0.105263,0.052632,0.157895,0.052632,0.157895,0.105263,0.35,0.35,0.6,0.6,0.8,0.05,0.1,0.4,0.45,0.9,0.15,0.0,0.15,0.3,0.3,0.2,0.25,0.55,0.75,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,75.094925,-15.548026,-14.533689,-7.377837,-14.087481,40.796764,-24.851788,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,38.032455,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,32.494644,-13.452455,19.421867,-21.867874,79.539368,-16.92882,-9.280594,-16.213028,84.740059,-16.09383,-11.655176,30.878355,37.70726,41.720779,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,84.15316,42.81472,38.287888,42.296673,0.24975,0.249876,0.999494,-249.16355,-249.21183,0.999806,0.0,0.0,0.0,0.0,0.0,0.011682,0.34698,0.033668,0.011682,0.011682,0.011682,0.011682,0.011682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,gma-miR9729,18,gma-miR9729,0.9284,1.0,0.310667,1.0,0.098973,18.0,0.75,1.0,0.0,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.276824,0.277662,0.996984,-308.54547,-307.534529,1.003287,0.0,0.291667,0.125,0.25,0.5,0.138116,0.204277,0.188017,-1.0,24.0,3.0,3.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.142857,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.478261,0.26087,0.217391,0.043478,0.227273,0.318182,0.090909,0.136364,0.0,0.0,0.130435,0.304348,0.565217,0.695652,1.0,0.086957,0.217391,0.391304,0.73913,0.826087,0.043478,0.043478,0.26087,0.478261,0.913043,0.652174,0.0,0.0,0.652174,0.652174,23.809923,18.622156,23.411983,29.595757,59.246544,-17.017853,28.64497,-13.526288,-12.902768,20.254395,21.523499,-15.548026,27.13298,-7.377837,-14.087481,-6.822285,58.481548,21.385008,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,73.780548,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,29.142902,70.501221,-12.372184,-7.954699,12.2644,-20.282415,-19.139719,-15.124404,28.214214,-28.197182,19.798794,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,24.925974,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228853,0.229819,0.995798,-209.381925,-208.383956,1.004789,246.96,9.500077,-0.48,619.7345,1.821085,0.024193,0.338504,0.071471,0.024193,0.024193,0.024193,0.024193,0.024193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,ath-miR8177,19,ath-miR8177,0.5483,2.0,0.637858,4.0,0.406863,15.0,0.681818,-1.0,0.0,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,0.2751253866123518,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.315795,0.31623,0.998624,-402.816279,-402.418014,1.00099,0.0,0.318182,0.272727,0.409091,0.272727,0.020781,0.050384,0.071314,-1.0,22.0,5.0,0.0,0.227273,0.0,0.0,0.241625,0.0,0.0,0.0,0.0,0.0,0.241625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275125,0.0,0.241625,0.190476,0.47619,0.285714,0.047619,0.3,0.1,0.05,0.45,0.05,0.0,0.285714,0.285714,0.428571,0.761905,0.952381,0.095238,0.190476,0.571429,0.857143,1.0,0.047619,0.142857,0.238095,0.380952,0.619048,0.714286,0.0,0.0,0.714286,0.714286,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,32.551777,69.496811,25.311375,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,68.394547,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,120.79525,-16.021557,35.874279,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,33.082359,-7.954699,61.506821,-20.282415,117.223915,-15.124404,32.00209,-28.197182,23.58667,-15.698732,28.525724,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,28.71385,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.241916,0.242485,0.997656,-234.727224,-234.272118,1.001943,67.44,6.487682,1.38,633.8471,1.994318,0.019996,0.314537,0.063572,0.044155,0.044155,0.044155,0.044155,0.044155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,ath-miR8170-3p,20,ath-miR8170-3p,0.4451,0.0,0.0,1.0,0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095,0.428571,0.142857,0.142857,0.075465,0.107135,0.089944,-1.0,21.0,17.0,0.0,0.809524,0.0,0.0,0.188456,0.188456,0.0,0.188456,0.0,0.0,0.0,0.188456,0.246175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.15,0.1,0.210526,0.105263,0.0,0.157895,0.157895,0.052632,0.35,0.35,0.4,0.55,0.9,0.05,0.1,0.6,0.75,0.95,0.15,0.15,0.5,0.5,1.0,0.2,0.0,0.2,0.8,0.8,29.762304,24.574537,-18.254684,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,-9.586593,35.095284,-12.832119,35.246864,-7.954699,-29.402267,-20.282415,28.47933,32.494644,34.166595,19.421867,73.370224,31.920317,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249194,0.25031,0.99554,-249.832216,-248.853306,1.003934,0.0,5.275022,1.9,149.2113,1.466666,0.018024,0.330826,0.054481,0.018024,0.018024,0.018024,0.018024,0.018024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,mtr-miR5281a,21,mtr-miR5281a,0.8629,1.0,0.310667,1.0,0.09777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458333,0.5,0.375,0.5,0.018822,0.017692,0.010198,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.0,0.23095,0.0,0.179367,0.0,0.23095,0.0,0.0,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.26087,0.26087,0.347826,0.130435,0.181818,0.227273,0.0,0.090909,0.181818,0.045455,0.347826,0.391304,0.434783,0.521739,0.869565,0.086957,0.173913,0.217391,0.304348,0.695652,0.26087,0.565217,0.782609,0.913043,1.0,0.043478,0.043478,0.130435,0.130435,0.73913,23.809923,-23.044512,23.411983,-12.070912,-24.08679,66.315483,-13.021697,-13.526288,28.763901,-21.412273,-20.143169,26.118641,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,21.385008,19.152128,-14.463349,101.11071,29.272884,-12.741774,-8.972471,32.11388,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,29.142902,28.834549,-12.372184,-7.954699,-29.402267,-20.282415,22.526949,-15.124404,-13.452455,13.469486,-21.867874,-15.698732,-16.92882,32.386074,25.45364,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,32.354084,-6.955015,-3.817989,-8.016993,-14.449222,24.012897,30.032185,-11.084935,-4.804327,-9.33116,-5.322375,0.229158,0.229658,0.997822,-208.935064,-208.316131,1.002971,0.0,0.0,0.0,0.0,0.0,0.035759,0.323904,0.1104,0.035759,0.035759,0.035759,0.035759,0.035759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,mtr-miR2629h,22,mtr-miR2629h,0.9986,0.0,0.0,1.0,0.09901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.25,0.17095,0.133719,0.123072,-1.0,24.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.304348,0.173913,0.26087,0.26087,0.090909,0.227273,0.136364,0.045455,0.181818,0.136364,0.130435,0.217391,0.347826,0.73913,0.956522,0.391304,0.391304,0.521739,0.826087,0.869565,0.043478,0.173913,0.304348,0.608696,0.782609,0.086957,0.434783,0.478261,0.565217,1.0,-17.856745,18.622156,-18.254684,29.595757,59.246544,-17.017853,28.64497,-13.526288,-12.902768,-21.412273,-20.143169,26.118641,-14.533689,-7.377837,27.579185,-6.822285,16.81488,-20.28166,19.152128,-14.463349,-23.889292,-12.393785,-12.741774,32.694199,-9.552787,-15.568382,25.645111,-9.580265,70.29248,-4.047346,-13.442435,-9.586593,29.142902,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,28.214214,-28.197182,-21.867874,-15.698732,-16.92882,32.386074,-16.213028,31.168633,-16.09383,71.678162,-16.740694,-9.911789,-5.898268,32.354084,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,30.032185,-11.084935,-4.804327,32.33551,-5.322375,0.228882,0.228672,1.000917,-209.220133,-209.357932,0.999342,0.0,0.0,0.0,0.0,0.0,0.058893,0.346957,0.169741,0.058893,0.058893,0.058893,0.058893,0.058893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,gma-miR5368,23,gma-miR5368,0.6441,0.0,0.0,1.0,0.115344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526316,0.789474,0.315789,0.473684,0.157071,0.114247,0.182935,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.0,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234639,0.0,0.19134,0.0,0.19134,0.0,0.0,0.277778,0.166667,0.333333,0.222222,0.058824,0.294118,0.294118,0.117647,0.176471,0.0,0.166667,0.166667,0.277778,0.833333,0.944444,0.388889,0.388889,0.5,0.5,0.777778,0.055556,0.111111,0.333333,0.666667,0.888889,0.222222,0.222222,0.444444,0.555556,1.0,-17.856745,-23.044512,-18.254684,-12.070912,28.54479,35.613728,39.609882,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,90.729469,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,90.799812,28.742289,-12.393785,39.889809,-8.972471,43.078793,-15.568382,-16.021557,43.051315,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,39.799461,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,35.702759,-9.280594,36.418552,-10.498036,-16.09383,93.607986,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,40.997097,-11.084935,-4.804327,-9.33116,-5.322375,0.266853,0.267298,0.998336,-285.965763,-285.52816,1.001533,0.0,0.0,0.0,0.0,0.0,0.029141,0.259525,0.112285,0.029141,0.029141,0.029141,0.029141,0.029141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
