,Seqname,0,1,2,3,4,5,6,7
814,gma-miR169k,0.047627,0.295437,0.161208,0.047627,0.047627,0.047627,0.047627,0.047627
815,gma-miR159a-3p,0.027753,0.285522,0.0972,0.027753,0.027753,0.027753,0.027753,0.027753
816,mtr-miR399l,0.030273,0.285924,0.105879,0.030273,0.030273,0.030273,0.030273,0.030273
817,gma-miR9733,0.014053,0.321228,0.043747,0.020988,0.020988,0.020988,0.020988,0.020988
818,mtr-miR2111l,0.016416,0.317821,0.051652,0.016416,0.016497,0.016578,0.016658,0.016739
819,gma-miR5370,0.026502,0.309902,0.085517,0.026502,0.026502,0.026502,0.026502,0.026502
820,ath-miR835-5p,0.008742,0.346312,0.025242,0.01228,0.01228,0.01228,0.01228,0.01228
821,gma-miR5041-3p,0.068912,0.27955,0.246509,0.068912,0.068912,0.068912,0.068912,0.068912
822,ath-miR167a-5p,0.030993,0.306629,0.101076,0.030993,0.030993,0.030993,0.030993,0.030993
823,gma-miR1521b,0.011774,0.351653,0.033481,0.027892,0.027892,0.027892,0.027892,0.027892
824,gma-miR4361,0.01586,0.345011,0.04597,0.031113,0.031113,0.031113,0.031113,0.031113
825,ath-miR773a,0.012228,0.339146,0.036056,0.022898,0.022898,0.022898,0.022898,0.022898
826,mtr-miR398b,0.016811,0.305302,0.055064,0.033119,0.033119,0.033119,0.033119,0.033119
827,gma-miR9755,0.012115,0.331227,0.036576,0.02143,0.02143,0.02143,0.02143,0.02143
828,ath-miR2934-3p,0.020281,0.304415,0.066622,0.020281,0.020281,0.020281,0.020281,0.020281
829,mtr-miR5747,0.002991,0.391642,0.007637,0.005096,0.005281,0.005467,0.005652,0.005837
830,gma-miR169s-3p,0.03797,0.299196,0.126908,0.03797,0.03797,0.03797,0.03797,0.03797
831,gma-miR4352a,0.026785,0.35815,0.074786,0.040096,0.040096,0.040096,0.040096,0.040096
832,mtr-miR172b,0.030981,0.306362,0.101125,0.030981,0.030981,0.030981,0.030981,0.030981
833,gma-miR4357,0.039985,0.341203,0.117187,0.039985,0.039985,0.039985,0.039985,0.039985
834,gma-miR1519,0.026793,0.331483,0.080828,0.026793,0.026793,0.026793,0.026793,0.026793
835,ath-miR855,0.048004,0.2991,0.160493,0.048004,0.048004,0.048004,0.048004,0.048004
836,ath-miR156a-3p,0.020806,0.341883,0.060858,0.023757,0.023757,0.023757,0.023757,0.023757
837,mtr-miR5272a,0.029401,0.357748,0.082182,0.035597,0.035597,0.035597,0.035597,0.035597
838,mtr-miR7697-3p,0.029602,0.313929,0.094296,0.029602,0.029602,0.029602,0.029602,0.029602
839,ath-miR161.2,0.013598,0.313795,0.043333,0.016913,0.016913,0.016913,0.016913,0.016913
840,mtr-miR399c,0.016937,0.297249,0.056981,0.029048,0.029048,0.029048,0.029048,0.029048
841,mtr-miR2111a-3p,0.020566,0.306495,0.067102,0.020566,0.020566,0.020566,0.020566,0.020566
842,gma-miR171c-3p,0.024855,0.318089,0.078139,0.025419,0.025419,0.025419,0.025419,0.025419
843,mtr-miR156i-3p,0.010835,0.384437,0.028183,0.010866,0.010866,0.010866,0.010866,0.010866
844,mtr-miR5271a,0.036066,0.337177,0.106966,0.036953,0.036953,0.036953,0.036953,0.036953
845,gma-miR4387d,0.033223,0.346556,0.095866,0.033223,0.033223,0.033223,0.033223,0.033223
846,ath-miR398b-5p,0.021191,0.291143,0.072784,0.031612,0.031612,0.031612,0.031612,0.031612
847,gma-miR1530,0.000402,0.355072,0.001131,0.000633,0.000649,0.000664,0.000679,0.000694
848,ath-miR5630a,0.021709,0.27433,0.079134,0.028636,0.028636,0.028636,0.028636,0.028636
849,ath-miR844-3p,0.011588,0.340473,0.034035,0.011588,0.011588,0.011588,0.011588,0.011588
850,mtr-miR5557-5p,0.013051,0.30809,0.042362,0.013874,0.013874,0.013874,0.013874,0.013874
851,gma-miR4416c-5p,0.011656,0.281764,0.04137,0.035221,0.035221,0.035221,0.035221,0.035221
852,gma-miR319d,0.028151,0.294366,0.095634,0.033145,0.033428,0.03371,0.033993,0.034276
853,gma-miR10406a,0.025777,0.369342,0.069792,0.025777,0.025777,0.025777,0.025777,0.025777
854,gma-miR4371c,0.021931,0.342931,0.063953,0.021931,0.021931,0.021931,0.021931,0.021931
855,mtr-miR2674,0.033792,0.299196,0.112944,0.033792,0.033792,0.033792,0.033792,0.033792
856,gma-miR9756,0.004608,0.329805,0.013972,0.030311,0.030443,0.030575,0.030707,0.030838
857,mtr-miR5249,0.017912,0.276143,0.064865,0.033764,0.033764,0.033764,0.033764,0.033764
858,ath-miR843,0.022097,0.298928,0.07392,0.023203,0.023203,0.023203,0.023203,0.023203
859,ath-miR1886.3,0.003485,0.347773,0.01002,0.00425,0.004307,0.004365,0.004423,0.004481
860,gma-miR5770a,0.034319,0.285522,0.120196,0.035099,0.035099,0.035099,0.035099,0.035099
861,mtr-miR2652a,0.020273,0.283576,0.071491,0.030752,0.030752,0.030752,0.030752,0.030752
862,gma-miR1516d,0.013785,0.310388,0.044411,0.021968,0.021968,0.021968,0.021968,0.021968
863,mtr-miR2661,0.02583,0.27017,0.095606,0.037096,0.037096,0.037096,0.037096,0.037096
864,gma-miR399l,0.030328,0.286057,0.106022,0.030328,0.030328,0.030328,0.030328,0.030328
865,mtr-miR5214-3p,0.014829,0.29972,0.049476,0.014829,0.024004,0.033179,0.042354,0.051529
866,mtr-miR2657,0.027958,0.341215,0.081935,0.027958,0.027958,0.027958,0.027958,0.027958
867,gma-miR1536,0.019854,0.300389,0.066096,0.03595,0.03595,0.03595,0.03595,0.03595
868,gma-miR10432,0.022493,0.375582,0.059889,0.023739,0.023739,0.023739,0.023739,0.023739
869,ath-miR5024-3p,0.020707,0.325874,0.063543,0.02875,0.02875,0.02875,0.02875,0.02875
870,mtr-miR156c-3p,0.014947,0.364669,0.040987,0.014947,0.014947,0.014947,0.014947,0.014947
871,gma-miR1526,0.028843,0.303127,0.095153,0.028843,0.028843,0.028843,0.028843,0.028843
872,ath-miR5635a,0.028295,0.274063,0.103243,0.030682,0.030682,0.030682,0.030682,0.030682
873,mtr-miR2617a,0.038912,0.283186,0.137409,0.038912,0.038912,0.038912,0.038912,0.038912
874,gma-miR396d,0.021931,0.308552,0.071078,0.034843,0.034843,0.034843,0.034843,0.034843
875,ath-miR5664,0.036297,0.319634,0.113559,0.036297,0.036297,0.036297,0.036297,0.036297
876,mtr-miR5740,0.044556,0.300523,0.148263,0.044556,0.044556,0.044556,0.044556,0.044556
877,gma-miR5771,0.025506,0.34669,0.073571,0.036784,0.036784,0.036784,0.036784,0.036784
878,mtr-miR5288,0.019491,0.340717,0.057206,0.041344,0.041344,0.041344,0.041344,0.041344
879,gma-miR10193a,0.025631,0.345157,0.07426,0.025631,0.025631,0.025631,0.025631,0.025631
880,mtr-miR2587a,0.028118,0.337857,0.083223,0.028118,0.028118,0.028118,0.028118,0.028118
881,gma-miR5779,0.023045,0.342797,0.067226,0.023045,0.023045,0.023045,0.023045,0.023045
882,gma-miR4349-5p,0.017832,0.338637,0.052658,0.054405,0.054405,0.054405,0.054405,0.054405
883,ath-miR8169,0.018633,0.312116,0.0597,0.018633,0.018633,0.018633,0.018633,0.018633
884,gma-miR5037c,0.034371,0.269914,0.12734,0.034371,0.034371,0.034371,0.034371,0.034371
885,gma-miR169c,0.031602,0.293357,0.107725,0.031602,0.031602,0.031602,0.031602,0.031602
886,ath-miR2111b-3p,0.008519,0.320035,0.026619,0.028692,0.028692,0.028692,0.028692,0.028692
887,ath-miR407,0.008277,0.340205,0.024329,0.012612,0.012612,0.012612,0.012612,0.012612
888,mtr-miR2603,0.030555,0.332236,0.091968,0.033441,0.033441,0.033441,0.033441,0.033441
889,gma-miR1512a-3p,0.015806,0.317554,0.049775,0.031659,0.031659,0.031659,0.031659,0.031659
890,mtr-miR169l-3p,0.026405,0.32821,0.080451,0.026405,0.026405,0.026405,0.026405,0.026405
891,ath-miR849,0.019191,0.313661,0.061184,0.019191,0.019387,0.019584,0.01978,0.019976
892,mtr-miR5561-5p,0.01609,0.300523,0.053541,0.018106,0.018106,0.018106,0.018106,0.018106
893,mtr-miR166g-5p,0.035783,0.266897,0.134072,0.035783,0.035783,0.035783,0.035783,0.035783
894,mtr-miR169e-5p,0.040521,0.274598,0.147565,0.040521,0.040521,0.040521,0.040521,0.040521
895,ath-miR8178,0.031905,0.302335,0.105529,0.031905,0.031905,0.031905,0.031905,0.031905
896,mtr-miR2676a,0.024568,0.31742,0.077399,0.024568,0.024568,0.024568,0.024568,0.024568
897,gma-miR9750-5p,0.024161,0.30388,0.079508,0.025364,0.027414,0.029463,0.031513,0.033562
898,ath-miR778,0.019922,0.301008,0.066186,0.027978,0.027978,0.027978,0.027978,0.027978
899,mtr-miR166c,0.02799,0.324195,0.086336,0.028196,0.028196,0.028196,0.028196,0.028196
900,mtr-miR5759,0.0118,0.275657,0.042805,0.019785,0.025749,0.031713,0.037677,0.04364
901,gma-miR156k,0.015088,0.279817,0.053922,0.050593,0.050593,0.050593,0.050593,0.050593
902,mtr-miR5206b,0.022704,0.284719,0.079743,0.029214,0.029214,0.029214,0.029214,0.029214
903,gma-miR10421,0.019182,0.29034,0.066068,0.024476,0.039006,0.053537,0.068068,0.082599
904,ath-miR398a-3p,0.008048,0.326007,0.024687,0.025305,0.025305,0.025305,0.025305,0.025305
905,gma-miR5371-5p,0.011686,0.315875,0.036994,0.038293,0.038293,0.038293,0.038293,0.038293
906,mtr-miR5284a,0.028077,0.318066,0.088273,0.055972,0.055972,0.055972,0.055972,0.055972
907,gma-miR10189,0.008947,0.335035,0.026705,0.010092,0.010092,0.010092,0.010092,0.010092
908,gma-miR172c,0.041804,0.285656,0.146343,0.041804,0.041804,0.041804,0.041804,0.041804
909,gma-miR398a,0.008048,0.326007,0.024687,0.025305,0.025305,0.025305,0.025305,0.025305
910,gma-miR4351,0.053787,0.282505,0.190393,0.053787,0.053787,0.053787,0.053787,0.053787
911,mtr-miR5250,0.02714,0.291009,0.09326,0.02714,0.02714,0.02714,0.02714,0.02714
912,gma-miR1520r,0.050755,0.34877,0.145525,0.050755,0.050755,0.050755,0.050755,0.050755
913,gma-miR1516b,0.008167,0.334634,0.024406,0.012137,0.012137,0.012137,0.012137,0.012137
914,gma-miR9727,0.007803,0.312992,0.02493,0.034317,0.034317,0.034317,0.034317,0.034317
915,ath-miR5642a,0.024422,0.298672,0.081768,0.024422,0.025389,0.026357,0.027324,0.028291
916,mtr-miR2592b-5p,0.009197,0.325522,0.028253,0.021729,0.021729,0.021729,0.021729,0.021729
917,gma-miR4401a,0.028763,0.35607,0.080778,0.028763,0.028763,0.028763,0.028763,0.028763
918,ath-miR398a-5p,0.017145,0.279817,0.061272,0.02847,0.02847,0.02847,0.02847,0.02847
919,ath-miR1888b,0.040759,0.292822,0.139194,0.040759,0.040759,0.040759,0.040759,0.040759
920,gma-miR171e,0.01934,0.308575,0.062674,0.0222,0.0222,0.0222,0.0222,0.0222
921,mtr-miR2087-3p,0.026127,0.325874,0.080176,0.026127,0.026127,0.026127,0.026127,0.026127
922,mtr-miR5745a,0.021436,0.356337,0.060158,0.021436,0.023707,0.025978,0.028249,0.03052
923,gma-miR9742,0.029053,0.302553,0.096025,0.041097,0.041097,0.041097,0.041097,0.041097
924,ath-miR5012,0.01094,0.337066,0.032455,0.020186,0.020186,0.020186,0.020186,0.020186
925,mtr-miR5279,0.0646,0.339658,0.190192,0.0646,0.0646,0.0646,0.0646,0.0646
926,gma-miR4405,0.023305,0.34877,0.06682,0.041602,0.041602,0.041602,0.041602,0.041602
927,ath-miR5021,0.048579,0.263188,0.184581,0.048579,0.048579,0.048579,0.048579,0.048579
928,gma-miR5374-5p,0.016909,0.317687,0.053226,0.016909,0.016909,0.016909,0.016909,0.016909
929,mtr-miR5742,0.033084,0.308575,0.107214,0.033084,0.033084,0.033084,0.033084,0.033084
930,mtr-miR5269a,0.025265,0.34253,0.073761,0.025265,0.026286,0.027306,0.028326,0.029346
931,gma-miR1517,0.029371,0.348636,0.084245,0.029371,0.029371,0.029371,0.029371,0.029371
932,gma-miR1507c-3p,0.000351,0.345838,0.001016,0.000505,0.000511,0.000516,0.000522,0.000528
933,gma-miR10197,0.008752,0.342419,0.025558,0.008752,0.009403,0.010053,0.010704,0.011355
934,mtr-miR2599,0.007519,0.306362,0.024544,0.041919,0.041919,0.041919,0.041919,0.041919
935,gma-miR172g,0.018605,0.30978,0.060059,0.018605,0.018605,0.018605,0.018605,0.018605
936,gma-miR5780a,0.030537,0.319622,0.095541,0.030537,0.031043,0.03155,0.032056,0.032563
937,gma-miR1522,0.008979,0.318357,0.028205,0.009591,0.009591,0.009591,0.009591,0.009591
938,ath-miR779.2,0.035998,0.308174,0.116811,0.035998,0.035998,0.035998,0.035998,0.035998
939,gma-miR5380a,0.027529,0.295013,0.093316,0.027529,0.027529,0.027529,0.027529,0.027529
940,gma-miR396b-3p,0.017661,0.270438,0.065307,0.033333,0.033333,0.033333,0.033333,0.033333
941,mtr-miR2620,0.042414,0.328611,0.129071,0.042414,0.042414,0.042414,0.042414,0.042414
942,ath-miR2936,0.016585,0.295827,0.056065,0.02589,0.036188,0.046485,0.056783,0.067081
943,gma-miR5763a,0.016456,0.311849,0.052768,0.016456,0.016456,0.016456,0.016456,0.016456
944,gma-miR390e,0.032687,0.256775,0.127297,0.032687,0.033597,0.034508,0.035418,0.036328
945,ath-miR5028,0.014702,0.296714,0.049548,0.026016,0.026016,0.026016,0.026016,0.026016
946,mtr-miR2637,0.010074,0.34074,0.029566,0.010074,0.010074,0.010074,0.010074,0.010074
947,mtr-miR5297,0.034102,0.344476,0.098996,0.034102,0.034102,0.034102,0.034102,0.034102
948,mtr-miR5214-5p,0.005209,0.345826,0.015063,0.005209,0.005209,0.005209,0.005209,0.005209
949,gma-miR4416c-3p,0.023842,0.290084,0.082192,0.023842,0.026801,0.02976,0.032719,0.035678
950,ath-miR156f-3p,0.011406,0.347114,0.03286,0.011406,0.011406,0.011406,0.011406,0.011406
951,gma-miR1529,0.015808,0.354793,0.044555,0.016515,0.016515,0.016515,0.016515,0.016515
952,mtr-miR5216a,0.021017,0.2841,0.073977,0.038738,0.038738,0.038738,0.038738,0.038738
953,gma-miR5762,0.018195,0.293223,0.062051,0.041483,0.041483,0.041483,0.041483,0.041483
954,ath-miR782,0.012767,0.329281,0.038773,0.012767,0.013006,0.013244,0.013483,0.013721
955,mtr-miR2629a,0.018988,0.321714,0.05902,0.019481,0.019481,0.019481,0.019481,0.019481
956,gma-miR171n,0.024923,0.319901,0.077908,0.024923,0.024923,0.024923,0.024923,0.024923
957,gma-miR1520i,0.012557,0.345011,0.036396,0.032588,0.032588,0.032588,0.032588,0.032588
958,mtr-miR7699-5p,0.010337,0.336447,0.030723,0.010337,0.010337,0.010337,0.010337,0.010337
959,gma-miR4398,0.02723,0.308686,0.088213,0.033335,0.033335,0.033335,0.033335,0.033335
960,gma-miR397b-3p,0.025354,0.329415,0.076968,0.025354,0.025354,0.025354,0.025354,0.025354
961,gma-miR9750-3p,0.012531,0.33967,0.036891,0.019619,0.027722,0.035824,0.043927,0.05203
962,gma-miR169t,0.035268,0.313125,0.112632,0.035268,0.035268,0.035268,0.035268,0.035268
963,mtr-miR5241a,0.038844,0.28163,0.137925,0.038844,0.038844,0.038844,0.038844,0.038844
964,gma-miR10425,0.029518,0.383015,0.077067,0.029518,0.029518,0.029518,0.029518,0.029518
965,mtr-miR1509a-3p,0.020461,0.317821,0.06438,0.020461,0.020461,0.020461,0.020461,0.020461
966,gma-miR9758,0.019067,0.308174,0.061872,0.037616,0.037616,0.037616,0.037616,0.037616
967,gma-miR172a,0.030981,0.306362,0.101125,0.030981,0.030981,0.030981,0.030981,0.030981
968,mtr-miR7701-3p,0.018333,0.326933,0.056077,0.018333,0.018333,0.018333,0.018333,0.018333
969,ath-miR5666,0.008551,0.304415,0.028091,0.026052,0.026052,0.026052,0.026052,0.026052
970,ath-miR773b-5p,0.010186,0.29416,0.034626,0.020356,0.020356,0.020356,0.020356,0.020356
971,ath-miR841b-5p,0.014855,0.302737,0.04907,0.038285,0.038285,0.038285,0.038285,0.038285
972,gma-miR5772,0.0113,0.321824,0.035112,0.014761,0.049723,0.084684,0.119645,0.154606
973,ath-miR5029,0.005338,0.29663,0.017995,0.035457,0.035457,0.035457,0.035457,0.035457
974,mtr-miR7698-3p,0.028975,0.311982,0.092873,0.028975,0.028975,0.028975,0.028975,0.028975
975,gma-miR10434,0.019243,0.396677,0.048511,0.024081,0.024081,0.024081,0.024081,0.024081
976,ath-miR426,0.017775,0.32158,0.055275,0.029941,0.029941,0.029941,0.029941,0.029941
977,mtr-miR5741a,0.016955,0.294768,0.05752,0.032421,0.032421,0.032421,0.032421,0.032421
978,gma-miR4342,0.041966,0.33315,0.125966,0.041966,0.041966,0.041966,0.041966,0.041966
979,ath-miR170-3p,0.019277,0.308442,0.062497,0.022091,0.022091,0.022091,0.022091,0.022091
980,mtr-miR5246,0.039698,0.296982,0.133672,0.039698,0.039698,0.039698,0.039698,0.039698
981,gma-miR10414,0.023277,0.322505,0.072175,0.030573,0.030573,0.030573,0.030573,0.030573
982,mtr-miR156j,0.019183,0.252615,0.075938,0.032623,0.032623,0.032623,0.032623,0.032623
983,gma-miR1533,0.003292,0.301996,0.010901,0.003292,0.003292,0.003292,0.003292,0.003292
984,ath-miR156d-3p,0.01053,0.380411,0.02768,0.01053,0.01053,0.01053,0.01053,0.01053
985,ath-miR158a-5p,0.014459,0.329013,0.043945,0.016166,0.016166,0.016166,0.016166,0.016166
986,gma-miR9765,0.020036,0.327858,0.061111,0.020036,0.020036,0.020036,0.020036,0.020036
987,mtr-miR2119,0.044507,0.249465,0.178412,0.044507,0.044507,0.044507,0.044507,0.044507
988,gma-miR169j-5p,0.047491,0.295303,0.160821,0.047491,0.047491,0.047491,0.047491,0.047491
989,mtr-miR408-3p,0.024762,0.326275,0.075892,0.024762,0.024762,0.024762,0.024762,0.024762
990,ath-miR863-5p,0.0182,0.332906,0.05467,0.0182,0.0182,0.0182,0.0182,0.0182
991,gma-miR1508a,0.028656,0.313382,0.091442,0.028656,0.028656,0.028656,0.028656,0.028656
992,mtr-miR2111d-3p,0.021118,0.327201,0.064541,0.021118,0.021118,0.021118,0.021118,0.021118
993,mtr-miR5760,0.021402,0.346289,0.061804,0.02261,0.02261,0.02261,0.02261,0.02261
994,gma-miR9744,0.02124,0.302469,0.070222,0.02124,0.02124,0.02124,0.02124,0.02124
995,gma-miR4401b,0.056761,0.293089,0.193663,0.056761,0.056761,0.056761,0.056761,0.056761
996,gma-miR4992,0.028556,0.325863,0.087631,0.028556,0.028556,0.028556,0.028556,0.028556
997,mtr-miR2111m-3p,0.018541,0.308575,0.060086,0.048284,0.048284,0.048284,0.048284,0.048284
998,gma-miR4396,0.046439,0.348636,0.133201,0.046439,0.046439,0.046439,0.046439,0.046439
999,mtr-miR5284b,0.028236,0.317932,0.088811,0.055906,0.055906,0.055906,0.055906,0.055906
1000,gma-miR4348d,0.026927,0.291629,0.092333,0.028451,0.028451,0.028451,0.028451,0.028451
1001,mtr-miR393a,0.029603,0.306629,0.096544,0.029603,0.029603,0.029603,0.029603,0.029603
1002,gma-miR5371-3p,0.007397,0.329147,0.022474,0.015468,0.015468,0.015468,0.015468,0.015468
1003,gma-miR5765,0.029972,0.323904,0.092534,0.031175,0.031175,0.031175,0.031175,0.031175
1004,mtr-miR5753,0.015433,0.317687,0.048581,0.015433,0.016066,0.016699,0.017332,0.017965
1005,mtr-miR319b-5p,0.00941,0.333307,0.028232,0.022492,0.022492,0.022492,0.022492,0.022492
1006,ath-miR4227,0.00786,0.340874,0.023057,0.00894,0.009271,0.009603,0.009935,0.010266
1007,gma-miR1446,0.002678,0.356226,0.007518,0.005143,0.005143,0.005143,0.005143,0.005143
1008,ath-miR393b-3p,0.013529,0.321714,0.042054,0.035496,0.035496,0.035496,0.035496,0.035496
1009,gma-miR9746a,0.014129,0.365182,0.03869,0.020933,0.024545,0.028157,0.031769,0.035382
1010,ath-miR393a-5p,0.026462,0.324585,0.081525,0.026462,0.026462,0.026462,0.026462,0.026462
1011,gma-miR4407,0.043774,0.311313,0.14061,0.043774,0.043774,0.043774,0.043774,0.043774
1012,gma-miR10419,0.011407,0.328795,0.034693,0.011407,0.011407,0.011407,0.011407,0.011407
1013,ath-miR5999,0.016226,0.327335,0.049571,0.016226,0.017536,0.018846,0.020155,0.021465
1014,ath-miR5634,0.010831,0.274063,0.03952,0.035611,0.035611,0.035611,0.035611,0.035611
1015,gma-miR319q,0.025791,0.28787,0.089592,0.028242,0.028242,0.028242,0.028242,0.028242
1016,mtr-miR5245,0.039225,0.302737,0.129567,0.039225,0.039225,0.039225,0.039225,0.039225
1017,gma-miR4402,0.020169,0.346824,0.058153,0.035656,0.035656,0.035656,0.035656,0.035656
1018,gma-miR10445,0.006323,0.370669,0.01706,0.02359,0.02359,0.02359,0.02359,0.02359
1019,gma-miR167e,0.033568,0.308575,0.108783,0.033568,0.033568,0.033568,0.033568,0.033568
1020,gma-miR162b,0.021903,0.329548,0.066463,0.021903,0.021903,0.021903,0.021903,0.021903
1021,mtr-miR5224b,0.034315,0.276934,0.123909,0.034315,0.034315,0.034315,0.034315,0.034315
1022,mtr-miR169c,0.030606,0.276544,0.110673,0.031522,0.031522,0.031522,0.031522,0.031522
1023,gma-miR4371b,0.078604,0.301119,0.261038,0.078604,0.078604,0.078604,0.078604,0.078604
1024,gma-miR1520l,0.021994,0.352177,0.06245,0.035367,0.035367,0.035367,0.035367,0.035367
1025,mtr-miR5298b,0.047013,0.317664,0.147997,0.047013,0.047013,0.047013,0.047013,0.047013
1026,mtr-miR156a,0.013002,0.275925,0.047123,0.049786,0.049786,0.049786,0.049786,0.049786
1027,gma-miR9757,0.011105,0.36091,0.03077,0.011105,0.011105,0.011105,0.011105,0.011105
1028,gma-miR5784,0.021457,0.313661,0.06841,0.021457,0.021457,0.021457,0.021457,0.021457
1029,ath-miR394b-3p,0.016372,0.283844,0.057678,0.023228,0.025775,0.028323,0.03087,0.033417
1030,gma-miR1513a-3p,0.020936,0.339792,0.061615,0.028133,0.028133,0.028133,0.028133,0.028133
1031,mtr-miR159a,0.027753,0.285522,0.0972,0.027753,0.027753,0.027753,0.027753,0.027753
1032,gma-miR1523a,0.01125,0.275133,0.040889,0.042069,0.042069,0.042069,0.042069,0.042069
1033,ath-miR858a,0.027201,0.327686,0.08301,0.027201,0.027201,0.027201,0.027201,0.027201
1034,mtr-miR166e-5p,0.05237,0.255571,0.204913,0.05237,0.05237,0.05237,0.05237,0.05237
1035,mtr-miR5238,0.012802,0.29455,0.043464,0.018515,0.018515,0.018515,0.018515,0.018515
1036,gma-miR156ab,0.013008,0.285656,0.045536,0.039595,0.039595,0.039595,0.039595,0.039595
1037,gma-miR171b-5p,0.019469,0.312188,0.062364,0.045322,0.045322,0.045322,0.045322,0.045322
1038,mtr-miR171h,0.017722,0.327602,0.054096,0.017722,0.017722,0.017722,0.017722,0.017722
1039,mtr-miR5263,0.018286,0.291143,0.062807,0.018286,0.022189,0.026093,0.029996,0.033899
1040,gma-miR4345,0.017801,0.327725,0.054316,0.020341,0.020341,0.020341,0.020341,0.020341
1041,mtr-miR156b-5p,0.010014,0.261995,0.03822,0.048444,0.048444,0.048444,0.048444,0.048444
1042,mtr-miR5253,0.052356,0.290742,0.180078,0.052356,0.052356,0.052356,0.052356,0.052356
1043,ath-miR166a-3p,0.027837,0.324329,0.085829,0.02835,0.02835,0.02835,0.02835,0.02835
1044,gma-miR167l,0.026271,0.290753,0.090355,0.026271,0.026271,0.026271,0.026271,0.026271
1045,gma-miR9761,0.026693,0.296714,0.089964,0.026693,0.026693,0.026693,0.026693,0.026693
1046,gma-miR4416b,0.005129,0.272384,0.018831,0.038504,0.038504,0.038504,0.038504,0.038504
1047,gma-miR396a-5p,0.022452,0.333307,0.067361,0.022452,0.022452,0.022452,0.022452,0.022452
1048,mtr-miR5755,0.010716,0.302737,0.035397,0.01575,0.020973,0.026196,0.03142,0.036643
1049,mtr-miR2088-3p,0.011006,0.311325,0.035351,0.018379,0.018379,0.018379,0.018379,0.018379
1050,mtr-miR5235a,0.02732,0.283576,0.096342,0.02732,0.02732,0.02732,0.02732,0.02732
1051,gma-miR166h-5p,0.035657,0.266763,0.133664,0.035657,0.035657,0.035657,0.035657,0.035657
1052,mtr-miR2593a,0.015804,0.321095,0.049219,0.015804,0.015804,0.015804,0.015804,0.015804
1053,gma-miR169v,0.036414,0.273065,0.133353,0.036414,0.036414,0.036414,0.036414,0.036414
1054,gma-miR1520g,0.013799,0.361824,0.038137,0.025402,0.025402,0.025402,0.025402,0.025402
1055,mtr-miR5255,0.017348,0.27225,0.06372,0.028424,0.028424,0.028424,0.028424,0.028424
1056,ath-miR775,0.037328,0.292699,0.127529,0.037328,0.037328,0.037328,0.037328,0.037328
1057,gma-miR397a,0.039156,0.287602,0.136145,0.039156,0.039156,0.039156,0.039156,0.039156
1058,mtr-miR5227,0.037486,0.2914,0.12864,0.037486,0.037486,0.037486,0.037486,0.037486
1059,gma-miR10428,0.04468,0.338771,0.131887,0.04468,0.04468,0.04468,0.04468,0.04468
1060,mtr-miR2111g-3p,0.022026,0.28787,0.076515,0.024312,0.024312,0.024312,0.024312,0.024312
1061,ath-miR5639-3p,0.026977,0.350984,0.076861,0.026977,0.026977,0.026977,0.026977,0.026977
1062,mtr-miR5272f,0.035774,0.357748,0.099996,0.035774,0.035774,0.035774,0.035774,0.035774
1063,gma-miR169u,0.031084,0.297383,0.104524,0.031084,0.031084,0.031084,0.031084,0.031084
1064,gma-miR4379,0.013619,0.325851,0.041796,0.074775,0.074775,0.074775,0.074775,0.074775
1065,ath-miR390b-3p,0.011462,0.317699,0.036079,0.014558,0.015625,0.016691,0.017757,0.018824
1066,gma-miR166m,0.02141,0.306506,0.069851,0.032427,0.032427,0.032427,0.032427,0.032427
1067,ath-miR171b-5p,0.011533,0.306362,0.037646,0.022193,0.022193,0.022193,0.022193,0.022193
1068,mtr-miR2636,0.019782,0.298661,0.066235,0.02815,0.02815,0.02815,0.02815,0.02815
1069,gma-miR9746i,0.014034,0.365048,0.038445,0.020816,0.024504,0.028193,0.031881,0.03557
1070,gma-miR2111b,0.012884,0.319767,0.040292,0.02004,0.02004,0.02004,0.02004,0.02004
1071,gma-miR1525,0.021081,0.307907,0.068467,0.022345,0.022345,0.022345,0.022345,0.022345
1072,ath-miR156b-3p,0.020579,0.373112,0.055156,0.020579,0.020579,0.020579,0.020579,0.020579
1073,mtr-miR5757,0.019713,0.315741,0.062433,0.021659,0.021659,0.021659,0.021659,0.021659
1074,gma-miR171d,0.019181,0.308308,0.062213,0.022103,0.022103,0.022103,0.022103,0.022103
1075,gma-miR156d,0.029288,0.289197,0.101275,0.032918,0.032918,0.032918,0.032918,0.032918
1076,ath-miR416,0.025775,0.310522,0.083005,0.025775,0.025775,0.025775,0.025775,0.025775
1077,gma-miR5676,0.049213,0.311179,0.15815,0.049213,0.049213,0.049213,0.049213,0.049213
1078,gma-miR1510a-3p,0.01346,0.382357,0.035203,0.01346,0.01346,0.01346,0.01346,0.01346
1079,mtr-miR2662,0.013444,0.298443,0.045047,0.027467,0.027467,0.027467,0.027467,0.027467
1080,gma-miR4341,0.034313,0.335097,0.102396,0.034313,0.034313,0.034313,0.034313,0.034313
1081,mtr-miR5758,0.044559,0.292688,0.15224,0.044559,0.044559,0.044559,0.044559,0.044559
1082,ath-miR164c-3p,0.00744,0.342954,0.021695,0.01172,0.01172,0.01172,0.01172,0.01172
1083,ath-miR167c-3p,0.027989,0.33484,0.08359,0.027989,0.027989,0.027989,0.027989,0.027989
