,Seqname,0,1,2,3,4,5,6
919,ath-miR1888b,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.032851
920,gma-miR171e,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
921,mtr-miR2087-3p,0.47619,0.428571,0.285714,0.714286,0.193183,0.202502,0.165341
922,mtr-miR5745a,0.458333,0.5,0.5,0.375,0.010713,0.010198,0.000872
923,gma-miR9742,0.333333,0.571429,0.428571,0.0,0.271888,0.311889,0.270249
924,ath-miR5012,0.380952,0.0,0.428571,0.714286,0.470506,0.424745,0.396235
925,mtr-miR5279,0.583333,0.625,0.375,0.75,0.137079,0.125721,0.17095
926,gma-miR4405,0.458333,0.375,0.625,0.375,0.068538,0.050773,0.089401
927,ath-miR5021,0.3,0.75,0.15,0.0,0.46901,0.591944,0.623269
928,gma-miR5374-5p,0.333333,0.142857,0.285714,0.571429,0.186744,0.155285,0.13522
929,mtr-miR5742,0.47619,0.571429,0.428571,0.428571,0.01243,0.001528,0.015596
930,mtr-miR5269a,0.333333,0.5,0.125,0.375,0.111246,0.135731,0.113497
931,gma-miR1517,0.416667,0.5,0.625,0.125,0.210724,0.211582,0.167373
932,gma-miR1507c-3p,0.4,0.75,0.3,0.15,0.275527,0.206744,0.22417
933,gma-miR10197,0.285714,0.571429,0.285714,0.0,0.245102,0.300073,0.270249
934,mtr-miR2599,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.079525
935,gma-miR172g,0.5,0.45,0.9,0.15,0.468574,0.451305,0.381141
936,gma-miR5780a,0.521739,0.391304,0.521739,0.652174,0.078292,0.04922,0.045981
937,gma-miR1522,0.15,0.3,0.15,0.0,0.067562,0.083611,0.074869
938,ath-miR779.2,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.058904
939,gma-miR5380a,0.416667,0.5,0.625,0.125,0.210724,0.18443,0.232681
940,gma-miR396b-3p,0.52381,0.571429,0.714286,0.285714,0.142889,0.129844,0.089792
941,mtr-miR2620,0.545455,0.545455,0.545455,0.545455,0.002233,0.002233,0.002233
942,ath-miR2936,0.5,0.681818,0.272727,0.545455,0.131184,0.098573,0.067298
943,gma-miR5763a,0.333333,0.285714,0.571429,0.142857,0.155285,0.13522,0.082153
944,gma-miR390e,0.65,0.6,0.9,0.45,0.165402,0.136716,0.11031
945,ath-miR5028,0.333333,0.428571,0.428571,0.142857,0.079525,0.092204,0.102172
946,mtr-miR2637,0.380952,0.285714,0.285714,0.571429,0.114886,0.090228,0.069637
947,mtr-miR5297,0.333333,0.25,0.25,0.5,0.0842,0.068183,0.054488
948,mtr-miR5214-5p,0.190476,0.285714,0.0,0.285714,0.09113,0.094986,0.085918
949,gma-miR4416c-3p,0.666667,0.714286,0.571429,0.714286,0.027307,0.040495,0.067758
950,ath-miR156f-3p,0.571429,0.571429,0.571429,0.571429,0.002716,0.013163,0.01243
951,gma-miR1529,0.217391,0.26087,0.26087,0.130435,0.015467,0.019212,0.022264
952,mtr-miR5216a,0.409091,0.545455,0.409091,0.272727,0.04522,0.075222,0.067696
953,gma-miR5762,0.47619,0.428571,0.571429,0.428571,0.023689,0.01243,0.001528
954,ath-miR782,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.079525
955,mtr-miR2629a,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851
956,gma-miR171n,0.428571,0.285714,0.285714,0.714286,0.246781,0.202502,0.165341
957,gma-miR1520i,0.5,0.75,0.375,0.375,0.122599,0.18945,0.153411
958,mtr-miR7699-5p,0.238095,0.142857,0.285714,0.285714,0.027424,0.018368,0.023405
959,gma-miR4398,0.5,0.375,0.5,0.625,0.070648,0.045255,0.050773
960,gma-miR397b-3p,0.428571,0.285714,0.714286,0.285714,0.202502,0.165341,0.246781
961,gma-miR9750-3p,0.409091,0.272727,0.545455,0.409091,0.067696,0.04522,0.021943
962,gma-miR169t,0.5,0.409091,0.409091,0.681818,0.109957,0.082332,0.059166
963,mtr-miR5241a,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.090228
964,gma-miR10425,0.416667,0.375,0.5,0.375,0.017692,0.010198,0.026541
965,mtr-miR1509a-3p,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851
966,gma-miR9758,0.333333,0.428571,0.142857,0.428571,0.092204,0.102172,0.193316
967,gma-miR172a,0.380952,0.285714,0.142857,0.714286,0.340559,0.293533,0.385918
968,mtr-miR7701-3p,0.238095,0.142857,0.428571,0.142857,0.089944,0.075465,0.107135
969,ath-miR5666,0.380952,0.571429,0.428571,0.142857,0.13554,0.175366,0.167191
970,ath-miR773b-5p,0.4,0.3,0.3,0.6,0.128904,0.171933,0.191656
971,ath-miR841b-5p,0.47619,0.714286,0.285714,0.428571,0.129844,0.198003,0.152287
972,gma-miR5772,0.416667,0.25,0.5,0.5,0.080849,0.057066,0.043709
973,ath-miR5029,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.015596
974,mtr-miR7698-3p,0.380952,0.142857,0.428571,0.571429,0.183078,0.286531,0.280231
975,gma-miR10434,0.32,0.6,0.12,0.24,0.179547,0.126068,0.108091
976,ath-miR426,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
977,mtr-miR5741a,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.032851
978,gma-miR4342,0.375,0.5,0.375,0.25,0.038764,0.061535,0.055921
979,ath-miR170-3p,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637
980,mtr-miR5246,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.049054
981,gma-miR10414,0.454545,0.409091,0.272727,0.681818,0.173501,0.148123,0.212283
982,mtr-miR156j,0.55,0.3,0.6,0.75,0.217547,0.157538,0.142486
983,gma-miR1533,0.052632,0.0,0.0,0.157895,0.031142,0.027778,0.024931
984,ath-miR156d-3p,0.391304,0.521739,0.391304,0.26087,0.04181,0.019868,0.018904
985,ath-miR158a-5p,0.285714,0.428571,0.285714,0.142857,0.054995,0.023405,0.027424
986,gma-miR9765,0.363636,0.409091,0.409091,0.272727,0.014405,0.021943,0.028086
987,mtr-miR2119,0.52381,0.571429,0.428571,0.571429,0.025667,0.035799,0.073472
988,gma-miR169j-5p,0.52381,0.285714,0.714286,0.571429,0.174604,0.126318,0.180401
989,mtr-miR408-3p,0.619048,0.571429,0.428571,0.857143,0.201726,0.167753,0.114559
990,ath-miR863-5p,0.285714,0.571429,0.142857,0.142857,0.174337,0.235409,0.202331
991,gma-miR1508a,0.391304,0.130435,0.782609,0.26087,0.390315,0.343064,0.277541
992,mtr-miR2111d-3p,0.333333,0.285714,0.142857,0.571429,0.18498,0.15983,0.132439
993,mtr-miR5760,0.291667,0.25,0.375,0.25,0.017272,0.011813,0.000388
994,gma-miR9744,0.380952,0.571429,0.285714,0.285714,0.069637,0.114886,0.090228
995,gma-miR4401b,0.428571,0.142857,0.428571,0.714286,0.313846,0.263585,0.252352
996,gma-miR4992,0.272727,0.272727,0.272727,0.272727,0.000558,0.000558,0.000558
997,mtr-miR2111m-3p,0.47619,0.571429,0.285714,0.571429,0.093618,0.075032,0.049054
998,gma-miR4396,0.416667,0.5,0.375,0.375,0.010198,0.026541,0.046999
999,mtr-miR5284b,0.416667,0.625,0.375,0.25,0.096385,0.061535,0.055921
1000,gma-miR4348d,0.52381,0.428571,0.714286,0.428571,0.090851,0.064148,0.122976
1001,mtr-miR393a,0.47619,0.285714,0.428571,0.714286,0.198003,0.152287,0.165341
1002,gma-miR5371-3p,0.333333,0.285714,0.571429,0.142857,0.155285,0.13522,0.082153
1003,gma-miR5765,0.458333,0.75,0.125,0.5,0.298971,0.246537,0.349244
1004,mtr-miR5753,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
1005,mtr-miR319b-5p,0.428571,0.571429,0.285714,0.428571,0.056697,0.031442,0.015596
1006,ath-miR4227,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.090228
1007,gma-miR1446,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.056697
1008,ath-miR393b-3p,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.024366
1009,gma-miR9746a,0.25,0.5,0.125,0.125,0.134423,0.174526,0.153023
1010,ath-miR393a-5p,0.5,0.409091,0.409091,0.681818,0.109957,0.082332,0.113225
1011,gma-miR4407,0.545455,0.545455,0.136364,0.954545,0.619779,0.573368,0.500772
1012,gma-miR10419,0.285714,0.428571,0.142857,0.285714,0.058904,0.027424,0.018368
1013,ath-miR5999,0.380952,0.571429,0.428571,0.142857,0.13554,0.175366,0.15983
1014,ath-miR5634,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.13554
1015,gma-miR319q,0.571429,0.285714,0.714286,0.714286,0.235446,0.174307,0.144209
1016,mtr-miR5245,0.47619,0.714286,0.571429,0.142857,0.259045,0.206569,0.224413
1017,gma-miR4402,0.458333,0.375,0.5,0.5,0.025575,0.010713,0.010198
1018,gma-miR10445,0.208333,0.375,0.0,0.25,0.112732,0.128689,0.117793
1019,gma-miR167e,0.47619,0.571429,0.428571,0.428571,0.01243,0.037321,0.061442
1020,gma-miR162b,0.47619,0.285714,0.285714,0.857143,0.428538,0.359777,0.409775
1021,mtr-miR5224b,0.545455,0.545455,0.272727,0.818182,0.285257,0.269366,0.337933
1022,mtr-miR169c,0.619048,0.571429,0.571429,0.714286,0.04213,0.058896,0.054829
1023,gma-miR4371b,0.5,0.375,0.875,0.25,0.354978,0.308099,0.416796
1024,gma-miR1520l,0.375,0.375,0.375,0.375,0.000872,0.000872,0.000872
1025,mtr-miR5298b,0.333333,0.375,0.5,0.125,0.113497,0.111246,0.075971
1026,mtr-miR156a,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
1027,gma-miR9757,0.5,0.545455,0.681818,0.272727,0.130192,0.118814,0.177696
1028,gma-miR5784,0.285714,0.285714,0.142857,0.428571,0.079261,0.071127,0.054995
1029,ath-miR394b-3p,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.129844
1030,gma-miR1513a-3p,0.26087,0.391304,0.130435,0.26087,0.049225,0.06671,0.053388
1031,mtr-miR159a,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.075032
1032,gma-miR1523a,0.4,0.45,0.45,0.3,0.016935,0.027223,0.035429
1033,ath-miR858a,0.428571,0.571429,0.285714,0.428571,0.056697,0.089792,0.061442
1034,mtr-miR166e-5p,0.619048,0.428571,0.714286,0.714286,0.117562,0.174307,0.144209
1035,mtr-miR5238,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.000679
1036,gma-miR156ab,0.47619,0.571429,0.428571,0.428571,0.01243,0.037321,0.023689
1037,gma-miR171b-5p,0.565217,0.26087,0.782609,0.652174,0.263489,0.206981,0.171406
1038,mtr-miR171h,0.47619,0.571429,0.571429,0.285714,0.073472,0.056697,0.031442
1039,mtr-miR5263,0.428571,0.571429,0.428571,0.285714,0.049054,0.083844,0.090228
1040,gma-miR4345,0.318182,0.409091,0.272727,0.272727,0.013663,0.029292,0.020781
1041,mtr-miR156b-5p,0.5,0.3,0.6,0.6,0.12281,0.080529,0.062355
1042,mtr-miR5253,0.285714,0.714286,0.142857,0.0,0.425561,0.329075,0.290194
1043,ath-miR166a-3p,0.619048,0.571429,0.571429,0.714286,0.04213,0.024765,0.043453
1044,gma-miR167l,0.5,0.6,0.45,0.45,0.013324,0.042374,0.067766
1045,gma-miR9761,0.333333,0.0,0.714286,0.285714,0.425381,0.385918,0.300073
1046,gma-miR4416b,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
1047,gma-miR396a-5p,0.428571,0.571429,0.142857,0.571429,0.206569,0.224413,0.183642
1048,mtr-miR5755,0.47619,0.571429,0.428571,0.428571,0.01243,0.001528,0.001528
1049,mtr-miR2088-3p,0.35,0.3,0.15,0.6,0.206744,0.17724,0.270249
1050,mtr-miR5235a,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.056697
1051,gma-miR166h-5p,0.52381,0.285714,0.571429,0.714286,0.194225,0.276743,0.240539
1052,mtr-miR2593a,0.238095,0.142857,0.285714,0.285714,0.027424,0.018368,0.023405
1053,gma-miR169v,0.578947,0.473684,0.631579,0.631579,0.046348,0.088647,0.116632
1054,gma-miR1520g,0.416667,0.625,0.375,0.25,0.096385,0.061535,0.055921
1055,mtr-miR5255,0.47619,0.714286,0.571429,0.142857,0.259045,0.317036,0.27721
1056,ath-miR775,0.5,0.6,0.15,0.75,0.353059,0.345476,0.285222
1057,gma-miR397a,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.056697
1058,mtr-miR5227,0.318182,0.409091,0.545455,0.0,0.26012,0.254566,0.193316
1059,gma-miR10428,0.375,0.25,0.5,0.375,0.055921,0.038764,0.018079
1060,mtr-miR2111g-3p,0.571429,0.571429,0.428571,0.714286,0.088765,0.079276,0.126318
1061,ath-miR5639-3p,0.541667,0.375,0.75,0.5,0.125721,0.090506,0.147639
1062,mtr-miR5272f,0.291667,0.25,0.25,0.375,0.023699,0.048937,0.04526
1063,gma-miR169u,0.571429,0.428571,0.714286,0.571429,0.079276,0.126318,0.180401
1064,gma-miR4379,0.458333,0.375,0.5,0.5,0.025575,0.010713,0.018822
1065,ath-miR390b-3p,0.55,0.6,0.75,0.3,0.157538,0.142486,0.100926
1066,gma-miR166m,0.65,0.6,0.75,0.6,0.027713,0.046918,0.028821
1067,ath-miR171b-5p,0.380952,0.142857,0.571429,0.428571,0.167191,0.13554,0.092204
1068,mtr-miR2636,0.333333,0.428571,0.428571,0.142857,0.079525,0.092204,0.102172
1069,gma-miR9746i,0.208333,0.5,0.0,0.125,0.200413,0.243388,0.222619
1070,gma-miR2111b,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.341196
1071,gma-miR1525,0.238095,0.285714,0.285714,0.142857,0.018368,0.023405,0.022557
1072,ath-miR156b-3p,0.478261,0.521739,0.521739,0.391304,0.011452,0.020756,0.019406
1073,mtr-miR5757,0.333333,0.428571,0.285714,0.285714,0.01475,0.032851,0.022953
1074,gma-miR171d,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.01475
1075,gma-miR156d,0.428571,0.571429,0.285714,0.428571,0.056697,0.089792,0.061442
1076,ath-miR416,0.47619,0.428571,0.571429,0.428571,0.023689,0.049054,0.024366
1077,gma-miR5676,0.5,0.681818,0.545455,0.272727,0.115822,0.162433,0.148123
1078,gma-miR1510a-3p,0.391304,0.391304,0.130435,0.652174,0.251653,0.228522,0.194687
1079,mtr-miR2662,0.333333,0.428571,0.285714,0.285714,0.01475,0.000679,0.000679
1080,gma-miR4341,0.375,0.375,0.625,0.125,0.199916,0.18443,0.135731
1081,mtr-miR5758,0.285714,0.285714,0.285714,0.285714,0.000679,0.000679,0.000679
1082,ath-miR164c-3p,0.47619,0.285714,0.142857,1.0,0.801303,0.809493,0.715852
1083,ath-miR167c-3p,0.478261,0.652174,0.26087,0.521739,0.119861,0.157539,0.119116
1084,mtr-miR5563-5p,0.52381,0.428571,0.714286,0.428571,0.090851,0.064148,0.037321
1085,gma-miR10187,0.428571,0.571429,0.428571,0.285714,0.049054,0.024366,0.022953
1086,mtr-miR7696d-5p,0.285714,0.0,0.285714,0.571429,0.299418,0.270204,0.245802
1087,mtr-miR2089-3p,0.318182,0.409091,0.409091,0.136364,0.072555,0.083445,0.064346
1088,mtr-miR2088-5p,0.45,0.3,0.75,0.3,0.22438,0.181229,0.128904
1089,ath-miR173-5p,0.454545,0.409091,0.545455,0.409091,0.021386,0.011616,0.033107
1090,gma-miR396i-3p,0.428571,0.428571,0.428571,0.428571,0.001528,0.015596,0.024366
1091,mtr-miR2606a,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.032851
1092,mtr-miR399k,0.47619,0.428571,0.571429,0.428571,0.023689,0.01243,0.001528
1093,gma-miR5369,0.421053,0.631579,0.157895,0.473684,0.179083,0.229857,0.353032
1094,ath-miR825,0.428571,0.0,0.571429,0.714286,0.509584,0.460459,0.457968
1095,mtr-miR2610a,0.380952,0.428571,0.428571,0.285714,0.015596,0.024366,0.022953
1096,ath-miR4228-3p,0.571429,0.428571,0.714286,0.571429,0.079276,0.043453,0.025667
1097,mtr-miR1509b,0.318182,0.409091,0.136364,0.409091,0.083445,0.092106,0.072555
1098,gma-miR4397-3p,0.409091,0.409091,0.545455,0.272727,0.055964,0.051783,0.028086
1099,mtr-miR5281b,0.458333,0.375,0.375,0.625,0.089401,0.068538,0.096385
1100,gma-miR171b-3p,0.47619,0.571429,0.571429,0.285714,0.073472,0.056697,0.031442
1101,gma-miR10423,0.36,0.36,0.36,0.36,0.000735,0.000735,0.000735
1102,mtr-miR5239,0.380952,0.285714,0.285714,0.571429,0.114886,0.090228,0.132439
1103,gma-miR4354,0.590909,0.681818,0.409091,0.681818,0.08605,0.071326,0.040335
1104,mtr-miR5213-3p,0.52381,0.571429,0.571429,0.428571,0.013163,0.01243,0.037321
1105,mtr-miR162,0.47619,0.285714,0.285714,0.857143,0.428538,0.359777,0.409775
1106,mtr-miR5230,0.380952,0.428571,0.285714,0.428571,0.024366,0.022953,0.01475
1107,gma-miR5042-3p,0.52381,0.428571,0.428571,0.714286,0.122976,0.090851,0.123329
1108,ath-miR862-5p,0.52381,0.0,0.714286,0.857143,0.749481,0.677347,0.592232
1109,gma-miR10416,0.416667,0.5,0.25,0.5,0.070119,0.080849,0.057066
1110,gma-miR5667-5p,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.114886
1111,gma-miR403a,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.024366
1112,gma-miR10194,0.409091,0.409091,0.681818,0.136364,0.239345,0.219278,0.164866
1113,mtr-miR5554a-5p,0.363636,0.272727,0.681818,0.136364,0.264227,0.230479,0.16802
1114,mtr-miR2622,0.409091,0.681818,0.272727,0.272727,0.151444,0.22176,0.183675
1115,gma-miR9731,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.049054
1116,mtr-miR5557-3p,0.380952,0.142857,0.714286,0.285714,0.293533,0.250699,0.18498
1117,gma-miR160a-3p,0.52381,0.571429,0.428571,0.571429,0.025667,0.023689,0.049054
1118,mtr-miR2643a,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.092204
1119,ath-miR5645a,0.35,0.15,0.45,0.45,0.113982,0.087549,0.102431
1120,gma-miR171a,0.52381,0.571429,0.714286,0.285714,0.142889,0.144209,0.109698
1121,gma-miR4994-3p,0.333333,0.285714,0.714286,0.0,0.429847,0.384363,0.299418
1122,gma-miR166j-3p,0.619048,0.571429,0.571429,0.714286,0.04213,0.024765,0.043453
1123,ath-miR5629,0.363636,0.409091,0.272727,0.409091,0.021943,0.028086,0.014405
1124,gma-miR9734,0.375,0.25,0.375,0.5,0.065511,0.046999,0.054488
1125,ath-miR3933,0.47619,0.142857,0.714286,0.571429,0.310747,0.259045,0.206569
1126,ath-miR773b-3p,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.024366
1127,gma-miR1518,0.285714,0.285714,0.428571,0.142857,0.064327,0.058904,0.027424
1128,mtr-miR5226,0.363636,0.681818,0.272727,0.136364,0.229074,0.306639,0.266202
1129,gma-miR9749,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.083844
1130,ath-miR5013,0.380952,0.142857,0.571429,0.428571,0.167191,0.13554,0.175366
1131,gma-miR1520b,0.304348,0.391304,0.130435,0.391304,0.075884,0.058491,0.046326
1132,ath-miR390a-5p,0.619048,0.428571,0.571429,0.857143,0.209601,0.149629,0.124808
1133,ath-miR5651,0.380952,0.142857,0.571429,0.428571,0.167191,0.13554,0.175366
1134,mtr-miR5231,0.333333,0.0,0.428571,0.571429,0.317181,0.286531,0.280231
1135,mtr-miR167b-3p,0.5,0.9,0.6,0.0,0.640471,0.554444,0.541397
1136,gma-miR482a-5p,0.454545,0.409091,0.545455,0.409091,0.021386,0.011616,0.001256
1137,ath-miR413,0.380952,0.714286,0.142857,0.285714,0.252352,0.341196,0.291244
1138,mtr-miR1510a-3p,0.428571,0.142857,0.428571,0.714286,0.313846,0.424745,0.384363
1139,gma-miR395d,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.024366
1140,gma-miR4388,0.416667,0.5,0.25,0.5,0.070119,0.080849,0.057066
1141,ath-miR5026,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.015596
1142,gma-miR5766,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
1143,gma-miR4397-5p,0.545455,0.681818,0.545455,0.409091,0.040335,0.023012,0.031808
1144,mtr-miR2596,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.058904
1145,gma-miR4998,0.409091,0.272727,0.681818,0.272727,0.183675,0.151444,0.103026
1146,gma-miR10440,0.285714,0.285714,0.285714,0.285714,0.000679,0.000679,0.000679
1147,gma-miR171m,0.47619,0.285714,0.428571,0.714286,0.198003,0.152287,0.129844
1148,mtr-miR1507-5p,0.363636,0.409091,0.409091,0.272727,0.014405,0.021943,0.020781
1149,gma-miR5670b,0.363636,0.545455,0.136364,0.409091,0.132766,0.092106,0.072555
1150,ath-miR8184,0.333333,0.428571,0.285714,0.285714,0.01475,0.032851,0.022953
1151,mtr-miR5743a,0.454545,0.545455,0.545455,0.272727,0.067298,0.084608,0.067696
1152,gma-miR9764,0.380952,0.285714,0.285714,0.571429,0.114886,0.090228,0.132439
1153,ath-miR845b,0.409091,0.545455,0.272727,0.409091,0.051783,0.080391,0.135542
1154,gma-miR171i-5p,0.3,0.15,0.45,0.3,0.07904,0.060264,0.088615
1155,gma-miR1520e,0.375,0.625,0.25,0.25,0.128414,0.0842,0.068183
1156,gma-miR4415a-3p,0.380952,0.142857,0.428571,0.571429,0.183078,0.149055,0.145964
1157,ath-miR399a,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
1158,gma-miR10407a,0.333333,0.375,0.25,0.375,0.018079,0.022797,0.061104
1159,ath-miR5640,0.333333,0.428571,0.285714,0.285714,0.01475,0.032851,0.064327
1160,ath-miR862-3p,0.380952,0.0,0.285714,0.857143,0.703296,0.63449,0.56374
1161,gma-miR5377b,0.375,0.25,0.375,0.5,0.065511,0.113497,0.111246
1162,gma-miR5671a,0.52381,0.714286,0.571429,0.285714,0.126318,0.093618,0.109698
1163,gma-miR319f,0.55,0.45,0.45,0.75,0.138426,0.100769,0.069771
1164,gma-miR391a-3p,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.024366
1165,ath-miR847,0.428571,0.285714,0.142857,0.857143,0.546,0.472236,0.567551
1166,mtr-miR5267l,0.5,0.5,0.375,0.625,0.064635,0.058635,0.098383
1167,gma-miR5677,0.333333,0.285714,0.571429,0.142857,0.155285,0.13522,0.186744
1168,ath-miR8182,0.363636,0.409091,0.409091,0.272727,0.014405,0.021943,0.028086
1169,gma-miR10427b,0.5,0.681818,0.545455,0.272727,0.115822,0.084608,0.098573
1170,mtr-miR167b-5p,0.52381,0.571429,0.428571,0.571429,0.025667,0.035799,0.073472
1171,gma-miR5041-5p,0.333333,0.857143,0.142857,0.0,0.628622,0.782577,0.692825
1172,gma-miR4348c,0.333333,0.0,0.571429,0.428571,0.300166,0.271888,0.205043
1173,gma-miR5372,0.333333,0.428571,0.142857,0.428571,0.092204,0.102172,0.079525
1174,gma-miR167i,0.521739,0.652174,0.391304,0.521739,0.045981,0.078292,0.119116
1175,gma-miR1521a,0.3,0.6,0.0,0.3,0.271111,0.191828,0.172271
1176,mtr-miR1510b-3p,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
1177,gma-miR4384,0.416667,0.375,0.375,0.5,0.026541,0.017692,0.010198
1178,ath-miR835-3p,0.428571,0.142857,0.714286,0.428571,0.27721,0.232372,0.175366
1179,gma-miR5770b,0.380952,0.571429,0.428571,0.142857,0.13554,0.175366,0.167191
1180,mtr-miR5248,0.333333,0.428571,0.285714,0.285714,0.01475,0.032851,0.022953
1181,ath-miR1886.1,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.079525
1182,mtr-miR2650,0.272727,0.272727,0.136364,0.409091,0.071314,0.064346,0.050384
1183,mtr-miR2605,0.3,0.15,0.6,0.15,0.22417,0.191656,0.119799
1184,ath-miR408-3p,0.619048,0.571429,0.428571,0.857143,0.201726,0.167753,0.114559
1185,gma-miR5039,0.380952,0.285714,0.428571,0.428571,0.031442,0.079525,0.058904
1186,ath-miR840-5p,0.409091,0.545455,0.136364,0.545455,0.18702,0.202528,0.312363
1187,gma-miR10429,0.333333,0.25,0.375,0.375,0.022797,0.012393,0.011813
1188,gma-miR171h,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.056697
1189,mtr-miR156b-3p,0.5,0.409091,0.545455,0.545455,0.031808,0.012266,0.011616
1190,gma-miR4373,0.458333,0.375,0.25,0.75,0.260016,0.224249,0.185256
1191,gma-miR4374b,0.363636,0.409091,0.545455,0.136364,0.135542,0.132766,0.164866
1192,gma-miR2108b,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.032851
1193,gma-miR5781,0.5,0.818182,0.136364,0.545455,0.356323,0.298859,0.251653
1194,mtr-miR5222,0.409091,0.545455,0.136364,0.545455,0.18702,0.202528,0.16733
1195,gma-miR9745,0.291667,0.25,0.375,0.25,0.017272,0.011813,0.000388
1196,mtr-miR5217,0.454545,0.272727,0.681818,0.409091,0.148123,0.113225,0.075222
1197,gma-miR171i-3p,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
1198,gma-miR9725,0.238095,0.428571,0.0,0.285714,0.148058,0.172271,0.155561
1199,gma-miR4363,0.409091,0.681818,0.409091,0.136364,0.212283,0.158153,0.144866
1200,gma-miR4394,0.5,0.5,0.5,0.5,0.001551,0.001551,0.001551
1201,gma-miR1520q,0.375,0.625,0.25,0.25,0.128414,0.181891,0.15312
1202,mtr-miR5213-5p,0.454545,0.545455,0.272727,0.545455,0.084608,0.098573,0.067298
1203,mtr-miR2087-5p,0.52381,0.714286,0.142857,0.714286,0.366499,0.310747,0.259045
1204,mtr-miR2666,0.428571,0.571429,0.571429,0.142857,0.183642,0.145964,0.102172
1205,gma-miR4378b,0.375,0.125,0.375,0.625,0.232681,0.199916,0.18443
1206,mtr-miR2592d-5p,0.5,0.545455,0.409091,0.545455,0.023012,0.021386,0.011616
1207,gma-miR1520j,0.375,0.5,0.125,0.5,0.155443,0.167373,0.140609
1208,mtr-miR2665,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.054995
1209,gma-miR319n,0.619048,0.714286,0.714286,0.428571,0.067758,0.095371,0.117562
1210,ath-miR5023,0.52381,0.571429,0.714286,0.285714,0.142889,0.144209,0.194225
1211,mtr-miR5555-5p,0.238095,0.142857,0.142857,0.428571,0.107135,0.089944,0.075465
1212,gma-miR10196,0.409091,0.136364,0.545455,0.545455,0.202528,0.16733,0.132766
1213,gma-miR5042-5p,0.454545,0.681818,0.409091,0.272727,0.113225,0.173501,0.148123
1214,gma-miR395i,0.47619,0.428571,0.285714,0.714286,0.193183,0.163622,0.123329
1215,ath-miR826b,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851
1216,mtr-miR2588a,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.083844
1217,gma-miR4348a-3p,0.333333,0.285714,0.0,0.714286,0.479337,0.425381,0.385918
1218,gma-miR10407d,0.375,0.25,0.625,0.25,0.15312,0.128414,0.181891
1219,mtr-miR5744,0.363636,0.545455,0.409091,0.136364,0.123824,0.158153,0.151197
1220,gma-miR1535a,0.421053,0.789474,0.315789,0.157895,0.304221,0.232582,0.197658
