,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
915,ath-miR5642a,-1.0,20.0,0.0,0.0,0.0,0.0,0.234639,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.19134,0.19134,0.0,0.0,0.0,0.052632,0.368421,0.263158,0.315789,0.055556,0.0,0.055556,0.111111,0.277778,0.333333,0.684211,0.0,0.0,0.684211,0.684211,0.052632,0.157895,0.526316,0.631579,1.0,0.263158,0.263158,0.368421,0.789474,0.842105,0.105263,0.210526,0.315789,0.421053,0.894737,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,42.622162,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,41.027527,40.447212,-15.568382,-16.021557,-9.580265,-13.040855,45.952652,86.557564,-9.586593,-12.523766,-12.832119,-12.372184,42.0453,-29.402267,-20.282415,30.860281,-15.124404,-13.452455,21.802818,28.132126,-15.698732,-16.92882,40.719406,33.786972,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,40.687416,-6.955015,96.182014,-8.016993,-14.449222,82.34623,38.365517,-11.084935,-4.804327,-9.33116,-5.322375,0.258492,0.258535,0.999834,-265.303998,-265.723709,0.99842
916,mtr-miR2592b-5p,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.159044,0.0,0.159044,0.159044,0.0,0.0,0.0,0.0,0.0,0.0,0.204782,0.0,0.0,0.0,0.4,0.2,0.15,0.25,0.052632,0.157895,0.368421,0.0,0.157895,0.052632,0.05,0.15,0.3,0.65,0.85,0.55,0.55,0.9,0.95,1.0,0.35,0.35,0.4,0.4,0.75,0.1,0.1,0.25,0.6,0.8,-17.856745,24.574537,-18.254684,35.548138,-24.08679,30.601196,-13.021697,34.092762,-12.902768,-21.412273,27.47588,-15.548026,80.704407,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,-22.51454,33.155701,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,25.751175,31.920317,30.690229,-9.280594,-16.213028,-10.498036,79.144272,35.963875,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,35.984566,-11.084935,-4.804327,-9.33116,-5.322375,0.249348,0.249617,0.998923,-249.77136,-249.604153,1.00067
917,gma-miR4401a,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.136364,0.136364,0.136364,0.0,0.0,0.0,0.0,0.0,0.136364,0.181818,0.136364,0.0,0.0,0.347826,0.26087,0.217391,0.173913,0.090909,0.136364,0.181818,0.136364,0.090909,0.090909,0.043478,0.130435,0.565217,0.652174,0.956522,0.304348,0.391304,0.434783,0.478261,1.0,0.26087,0.26087,0.521739,0.826087,0.869565,0.086957,0.086957,0.217391,0.347826,0.913043,23.809923,18.622156,-18.254684,29.595757,-24.08679,24.648815,28.64497,-13.526288,-12.902768,-21.412273,21.523499,-15.548026,27.13298,34.28883,-14.087481,-6.822285,16.81488,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,32.694199,32.11388,-15.568382,-16.021557,32.086403,28.625813,-4.047346,-13.442435,-9.586593,-12.523766,28.834549,-12.372184,-7.954699,12.2644,-20.282415,-19.139719,-15.124404,-13.452455,13.469486,19.798794,-15.698732,-16.92882,-9.280594,25.45364,-10.498036,25.572838,-11.655176,24.925974,-9.911789,-5.898268,-9.312584,34.711655,-3.817989,-8.016993,-14.449222,24.012897,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229073,0.229668,0.997413,-208.985266,-208.541237,1.002129
918,ath-miR398a-5p,-1.0,21.0,10.0,5.0,0.47619,0.238095,0.0,0.0,0.0,0.142857,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.0,0.35,0.15,0.35,0.15,0.052632,0.210526,0.263158,0.263158,0.0,0.052632,0.05,0.1,0.55,0.8,0.95,0.35,0.35,0.6,0.6,0.7,0.15,0.2,0.4,0.45,0.75,0.5,0.5,0.9,0.9,1.0,-17.856745,24.574537,-18.254684,35.548138,-24.08679,30.601196,34.597351,-13.526288,-12.902768,26.206776,-20.143169,-15.548026,80.704407,-7.377837,-14.087481,-6.822285,22.767262,27.337389,-22.51454,-14.463349,23.729757,-12.393785,-12.741774,38.646576,-9.552787,79.669716,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,18.216782,27.336634,28.47933,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,37.70726,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249257,0.249572,0.99874,-249.820339,-249.652671,1.000672
919,ath-miR1888b,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241625,0.0,0.0,0.241625,0.0,0.0,0.0,0.275125,0.0,0.0,0.0,0.0,0.241625,0.0,0.0,0.0,0.0,0.0,0.3,0.35,0.3,0.05,0.157895,0.315789,0.0,0.157895,0.052632,0.052632,0.15,0.4,0.45,0.55,0.95,0.05,0.1,0.6,0.65,0.8,0.2,0.25,0.5,0.75,1.0,0.3,0.0,0.0,0.3,0.3,-17.856745,72.193588,-18.254684,-12.070912,71.151306,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,-12.741774,38.646576,-9.552787,32.050667,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,-9.586593,35.095284,34.78693,-12.372184,-7.954699,18.216782,-20.282415,28.47933,-15.124404,34.166595,19.421867,25.751175,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249407,0.250076,0.997322,-249.624329,-248.725037,1.003616
920,gma-miR171e,-1.0,21.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.25,0.3,0.25,0.2,0.210526,0.157895,0.052632,0.210526,0.052632,0.157895,0.15,0.15,0.35,0.85,0.95,0.05,0.2,0.25,0.6,1.0,0.1,0.1,0.3,0.55,0.65,0.45,0.45,0.5,0.7,0.75,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,-13.021697,34.092762,34.716282,-21.412273,27.47588,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,27.337389,25.104509,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,85.651505,-12.523766,-12.832119,35.246864,-7.954699,65.835831,-20.282415,-19.139719,32.494644,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,36.534115,42.81472,-9.33116,-5.322375,0.24988,0.249867,1.000053,-249.215088,-249.311728,0.999612
921,mtr-miR2087-3p,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.0,0.204782,0.0,0.159044,0.0,0.159044,0.1,0.45,0.2,0.25,0.052632,0.052632,0.105263,0.157895,0.315789,0.105263,0.25,0.0,0.25,0.85,0.85,0.1,0.35,0.6,0.8,1.0,0.15,0.15,0.3,0.45,0.5,0.05,0.05,0.2,0.7,0.9,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,31.597492,38.038784,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,39.664349,-29.402267,-20.282415,-19.139719,32.494644,34.166595,-28.197182,25.751175,79.539368,-16.92882,38.338455,31.406021,-10.498036,-16.09383,35.963875,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,33.169827,77.584328,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.24963,0.25004,0.998361,-249.163813,-248.805237,1.001441
922,mtr-miR5745a,-1.0,24.0,19.0,0.0,0.791667,0.0,0.136364,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.136364,0.0,0.0,0.136364,0.136364,0.136364,0.0,0.0,0.0,0.304348,0.217391,0.217391,0.26087,0.136364,0.090909,0.363636,0.181818,0.045455,0.090909,0.217391,0.304348,0.434783,0.521739,0.869565,0.130435,0.130435,0.565217,0.73913,0.913043,0.086957,0.086957,0.173913,0.826087,0.956522,0.043478,0.26087,0.391304,0.478261,1.0,-17.856745,-23.044512,-18.254684,29.595757,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,20.254395,21.523499,26.118641,110.466309,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,19.152128,27.20332,17.777376,-12.393785,-12.741774,-8.972471,-9.552787,26.098286,-16.021557,-9.580265,28.625813,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,12.2644,21.384253,-19.139719,26.542263,-13.452455,13.469486,-21.867874,-15.698732,24.737848,-9.280594,-16.213028,-10.498036,25.572838,-11.655176,66.592644,31.754879,-5.898268,-9.312584,34.711655,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228944,0.229225,0.998771,-209.298199,-209.18909,1.000522
923,gma-miR9742,-1.0,21.0,0.0,0.0,0.0,0.0,0.217682,0.280284,0.0,0.0,0.217682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284352,0.0,0.0,0.05,0.6,0.3,0.05,0.052632,0.052632,0.052632,0.526316,0.0,0.052632,0.9,0.0,0.0,0.9,0.9,0.05,0.25,0.45,0.65,0.85,0.1,0.2,0.35,0.55,0.95,1.0,0.0,0.0,1.0,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,38.066261,32.050667,126.835587,-9.580265,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,-12.372184,-7.954699,-29.402267,-20.282415,218.955521,-15.124404,-13.452455,114.659966,120.989273,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.264436,0.265543,0.99583,-250.103452,-249.070347,1.004148
924,ath-miR5012,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.23095,0.1,0.55,0.15,0.2,0.105263,0.0,0.105263,0.263158,0.210526,0.052632,0.25,0.0,0.25,0.55,0.55,0.05,0.15,0.5,0.7,0.95,0.4,0.4,0.75,0.75,0.85,0.3,0.3,0.45,0.6,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,81.15062,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,31.597492,-9.580265,-13.040855,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,87.283401,-29.402267,-20.282415,76.098381,32.494644,34.166595,19.421867,73.370224,31.920317,-16.92882,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,33.169827,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249652,0.250188,0.997858,-249.513587,-248.995603,1.00208
925,mtr-miR5279,-1.0,24.0,13.0,0.0,0.541667,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.2,0.0,0.15,0.0,0.0,0.217391,0.173913,0.304348,0.304348,0.045455,0.136364,0.181818,0.090909,0.181818,0.136364,0.173913,0.173913,0.217391,0.608696,0.73913,0.434783,0.434783,0.652174,0.826087,1.0,0.086957,0.130435,0.565217,0.695652,0.956522,0.043478,0.26087,0.391304,0.478261,0.869565,-17.856745,-23.044512,-18.254684,29.595757,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,20.254395,-20.143169,-15.548026,-14.533689,-7.377837,69.245857,34.844383,16.81488,-20.28166,19.152128,27.20332,59.444046,-12.393785,28.924894,-8.972471,-9.552787,-15.568382,25.645111,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,12.2644,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,74.052742,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,31.754879,-5.898268,115.687416,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,71.698853,30.581734,-4.804327,-9.33116,-5.322375,0.241219,0.241135,1.000346,-208.976044,-209.317435,0.998369
926,gma-miR4405,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.0,0.0,0.0,0.26087,0.304348,0.26087,0.173913,0.181818,0.136364,0.090909,0.090909,0.181818,0.045455,0.043478,0.26087,0.304348,0.391304,0.956522,0.086957,0.130435,0.565217,0.608696,0.782609,0.347826,0.478261,0.521739,0.826087,0.913043,0.173913,0.173913,0.434783,0.73913,1.0,-17.856745,18.622156,-18.254684,-12.070912,17.579878,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,21.523499,26.118641,-14.533689,34.28883,-14.087481,34.844383,-24.851788,-20.28166,-22.51454,68.869987,17.777376,29.272884,28.924894,-8.972471,-9.552787,-15.568382,25.645111,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,29.142902,-12.832119,29.294483,-7.954699,-29.402267,21.384253,-19.139719,-15.124404,28.214214,-28.197182,-21.867874,25.967936,-16.92882,-9.280594,67.120308,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,32.354084,-6.955015,-3.817989,33.649673,27.217445,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.22915,0.229528,0.998354,-208.886781,-208.582599,1.001458
927,ath-miR5021,-1.0,20.0,0.0,0.0,0.0,0.0,0.050376,0.050376,0.050376,0.042858,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.050376,0.631579,0.052632,0.315789,0.0,0.0,0.611111,0.0,0.055556,0.0,0.0,0.157895,0.315789,0.578947,0.789474,1.0,0.052632,0.0,0.0,0.052632,0.052632,0.105263,0.210526,0.368421,0.526316,0.842105,0.0,0.0,0.0,0.0,0.0,82.143257,176.95549,-18.254684,-12.070912,225.913208,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,225.148209,29.71834,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,20.597733,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.445882,0.445522,1.000807,-270.248361,-270.278245,0.999889
928,gma-miR5374-5p,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.3,0.35,0.2,0.15,0.263158,0.157895,0.105263,0.157895,0.210526,0.0,0.15,0.25,0.55,0.65,1.0,0.05,0.1,0.35,0.45,0.8,0.3,0.3,0.5,0.85,0.9,0.4,0.4,0.6,0.6,0.75,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,34.716282,-21.412273,-20.143169,32.071022,33.085361,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,-22.51454,33.155701,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,35.246864,-7.954699,18.216782,27.336634,-19.139719,-15.124404,34.166595,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,79.02507,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,80.788879,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249398,0.249924,0.997894,-249.632789,-248.787022,1.0034
929,mtr-miR5742,-1.0,21.0,8.0,0.0,0.380952,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.142857,0.0,0.25,0.25,0.25,0.25,0.157895,0.052632,0.210526,0.210526,0.105263,0.052632,0.15,0.15,0.25,0.45,1.0,0.3,0.3,0.5,0.8,0.85,0.55,0.55,0.6,0.9,0.95,0.05,0.05,0.1,0.35,0.7,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,-20.143169,32.071022,33.085361,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,23.729757,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,31.597492,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,74.955681,-19.139719,-15.124404,-13.452455,19.421867,-21.867874,-15.698732,30.690229,38.338455,-16.213028,-10.498036,31.525219,-11.655176,30.878355,37.70726,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,36.534115,-4.804327,-9.33116,-5.322375,0.249943,0.25012,0.999294,-248.927661,-248.904389,1.000093
930,mtr-miR5269a,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.136364,0.136364,0.136364,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.181818,0.0,0.0,0.391304,0.26087,0.26087,0.086957,0.181818,0.136364,0.181818,0.227273,0.0,0.0,0.043478,0.086957,0.478261,0.695652,0.956522,0.217391,0.347826,0.652174,0.826087,1.0,0.173913,0.26087,0.304348,0.391304,0.913043,0.565217,0.0,0.565217,0.73913,0.73913,23.809923,18.622156,-18.254684,29.595757,-24.08679,-17.017853,28.64497,-13.526288,28.763901,-21.412273,63.190166,-15.548026,68.799644,-7.377837,-14.087481,-6.822285,16.81488,-20.28166,19.152128,-14.463349,17.777376,-12.393785,28.924894,-8.972471,-9.552787,67.764954,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,33.711967,12.2644,63.050919,-19.139719,-15.124404,-13.452455,13.469486,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,66.592644,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228898,0.229035,0.999402,-209.373164,-209.038312,1.001602
931,gma-miR1517,-1.0,24.0,11.0,0.0,0.458333,0.0,0.0,0.136364,0.0,0.0,0.0,0.136364,0.0,0.0,0.136364,0.136364,0.0,0.0,0.0,0.136364,0.136364,0.181818,0.0,0.0,0.0,0.0,0.217391,0.347826,0.26087,0.173913,0.045455,0.090909,0.045455,0.272727,0.227273,0.090909,0.043478,0.043478,0.478261,0.956522,1.0,0.130435,0.217391,0.391304,0.652174,0.826087,0.086957,0.304348,0.347826,0.608696,0.913043,0.173913,0.173913,0.434783,0.695652,0.869565,23.809923,-23.044512,23.411983,-12.070912,-24.08679,-17.017853,28.64497,-13.526288,-12.902768,20.254395,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,16.81488,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,28.924894,-8.972471,-9.552787,-15.568382,25.645111,115.419739,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,21.384253,22.526949,-15.124404,-13.452455,13.469486,-21.867874,25.967936,24.737848,74.052742,25.45364,-10.498036,25.572838,-11.655176,-16.740694,-9.911789,35.768398,-9.312584,34.711655,-3.817989,-8.016993,-14.449222,24.012897,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229531,0.229798,0.998835,-208.360877,-208.367963,0.999966
932,gma-miR1507c-3p,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278943,0.0,0.240352,0.0,0.0,0.0,0.240352,0.0,0.0,0.240352,0.0,0.0,0.0,0.0,0.315789,0.263158,0.0,0.421053,0.166667,0.0,0.277778,0.0,0.333333,0.0,0.263158,0.526316,0.578947,0.631579,0.894737,0.157895,0.157895,0.315789,0.789474,0.947368,0.0,0.0,0.0,0.0,0.0,0.052632,0.105263,0.421053,0.684211,1.0,32.143257,-23.044512,-18.254684,37.929089,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,29.856831,84.451973,35.466312,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,34.30127,83.071182,-9.280594,33.786972,39.501965,33.90617,-11.655176,133.259308,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,38.365517,38.915066,-4.804327,40.668839,-5.322375,0.257538,0.258045,0.998033,-266.803177,-266.447725,1.001334
933,gma-miR10197,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.159044,0.0,0.204782,0.0,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.0,0.0,0.25,0.45,0.1,0.2,0.105263,0.157895,0.105263,0.0,0.157895,0.052632,0.05,0.05,0.3,0.45,0.6,0.1,0.15,0.25,0.8,0.9,0.35,0.0,0.35,0.55,0.55,0.5,0.5,0.65,0.95,1.0,-17.856745,-23.044512,-18.254684,35.548138,23.532259,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,-14.533689,40.241211,33.531567,-6.822285,22.767262,-20.28166,-22.51454,33.155701,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,34.166595,-28.197182,216.227371,31.920317,-16.92882,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,-16.740694,-9.911789,41.720779,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,38.287888,-5.322375,0.249427,0.250343,0.996342,-249.316161,-248.750947,1.002272
934,mtr-miR2599,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.3,0.3,0.25,0.15,0.157895,0.105263,0.157895,0.105263,0.157895,0.0,0.3,0.4,0.45,0.6,0.85,0.05,0.25,0.7,0.8,1.0,0.1,0.1,0.15,0.5,0.55,0.35,0.35,0.75,0.75,0.9,-17.856745,24.574537,29.364365,-12.070912,-24.08679,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,32.071022,33.085361,-7.377837,33.531567,-6.822285,22.767262,-20.28166,-22.51454,-14.463349,23.729757,35.225266,34.877274,-8.972471,38.066261,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,87.283401,-29.402267,27.336634,-19.139719,-15.124404,-13.452455,-28.197182,25.751175,-15.698732,-16.92882,-9.280594,31.406021,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.24953,0.249929,0.998403,-249.512481,-249.215263,1.001193
