lncrna,mirna,Label,pair_id,mirna_id_original,mirna_id,lncrna_id_original,lncrna_id
ENST00000413791.5,hcmv-miR-UL70-5p,0.0,17488,59,59,-640,-640
ENST00000670003.1,kshv-miR-K12-2-5p,0.0,17489,120,120,-1602,-1602
ENST00000666562.1,ebv-miR-BART1-5p,0.0,17490,76,76,-473,-473
ENST00000663992.1,hcmv-miR-US25-2-3p,0.0,17491,56,56,-1313,-1313
ENST00000432429.5,kshv-miR-K12-4-3p,0.0,17492,129,129,-420,-420
ENST00000671619.1,hsv1-miR-H4-3p,0.0,17493,6,6,-37,-37
ENST00000610172.5,hsv1-miR-H26,0.0,17494,26,26,-1458,-1458
ENST00000657509.1,ebv-miR-BART3-3p,0.0,17495,80,80,-1790,-1790
ENST00000627325.2,hcmv-miR-UL59,0.0,17496,70,70,-543,-543
ENST00000470091.1,hsv2-miR-H20,0.0,17497,37,37,-1823,-1823
ENST00000655820.1,hbv-miR-B22-3p,0.0,17498,155,155,-1827,-1827
ENST00000665960.1,hsv1-miR-H14-5p,0.0,17499,16,16,-259,-259
ENST00000664104.1,mcpv-miR-P1-5p,0.0,17500,160,160,-1381,-1381
ENST00000491615.5,kshv-miR-K12-11-5p,0.0,17501,134,134,-923,-923
ENST00000662113.1,hsv1-miR-H12,0.0,17502,14,14,-1710,-1710
ENST00000609075.5,hsv2-miR-H12,0.0,17503,35,35,-675,-675
ENST00000445565.2,ebv-miR-BHRF1-3,0.0,17504,75,75,-432,-432
ENST00000647872.1,hsv2-miR-H20,0.0,17505,37,37,-99,-99
ENST00000660730.1,ebv-miR-BART1-3p,0.0,17506,78,78,-708,-708
ENST00000660113.1,hsv2-miR-H12,0.0,17507,35,35,-1879,-1879
ENST00000671203.1,hsv1-miR-H4-5p,0.0,17508,5,5,-189,-189
ENST00000455406.6,hbv-miR-B21RC-5p,0.0,17509,152,152,-861,-861
ENST00000467369.2,hsv2-miR-H5,0.0,17510,45,45,-970,-970
ENST00000629184.2,ebv-miR-BART18-3p,0.0,17511,109,109,-574,-574
ENST00000626531.1,kshv-miR-K12-7-5p,0.0,17512,138,138,-378,-378
ENST00000670730.1,hcmv-miR-US25-2-3p,0.0,17513,56,56,-250,-250
ENST00000488315.5,hcmv-miR-UL69,0.0,17514,71,71,-1771,-1771
ENST00000674016.1,hbv-miR-B22-3p,0.0,17515,155,155,-971,-971
ENST00000661552.1,ebv-miR-BART11-5p,0.0,17516,90,90,-692,-692
ENST00000652938.1,hcmv-miR-US4-3p,0.0,17517,65,65,-1559,-1559
ENST00000491341.5,hsv2-miR-H4-5p,0.0,17518,28,28,-922,-922
ENST00000628308.2,kshv-miR-K12-1-5p,0.0,17519,119,119,-551,-551
ENST00000664804.1,hsv1-miR-H1-3p,0.0,17520,22,22,-1085,-1085
ENST00000626574.2,ebv-miR-BART14-3p,0.0,17521,95,95,-610,-610
ENST00000483588.2,ebv-miR-BHRF1-3,0.0,17522,75,75,-840,-840
ENST00000590829.5,hiv1-miR-N367,0.0,17523,162,162,-1196,-1196
ENST00000654486.1,hsv1-miR-H26,0.0,17524,26,26,-503,-503
ENST00000631832.1,kshv-miR-K12-1-5p,0.0,17525,119,119,-1670,-1670
ENST00000667458.1,hiv1-miR-TAR-5p,0.0,17526,164,164,-1796,-1796
ENST00000663312.1,ebv-miR-BART21-3p,0.0,17527,114,114,-1738,-1738
ENST00000659961.1,hsv1-miR-H2-3p,0.0,17528,3,3,-258,-258
ENST00000628450.2,ebv-miR-BART9-3p,0.0,17529,88,88,-879,-879
ENST00000629484.1,kshv-miR-K12-9-3p,0.0,17530,122,122,-387,-387
ENST00000573259.5,hcmv-miR-US33-3p,0.0,17531,62,62,-1492,-1492
ENST00000646386.1,hsv2-miR-H5,0.0,17532,45,45,-1160,-1160
ENST00000395900.1,hbv-miR-B8-5p,0.0,17533,149,149,-1017,-1017
ENST00000455967.1,hcmv-miR-US29-5p,0.0,17534,68,68,-260,-260
ENST00000654360.1,hcmv-miR-UL70-3p,0.0,17535,60,60,-1632,-1632
ENST00000463058.5,hcmv-miR-US22-5p,0.0,17536,66,66,-79,-79
ENST00000659399.1,hsv1-miR-H16,0.0,17537,19,19,-1478,-1478
ENST00000651670.1,hsv1-miR-H7-3p,0.0,17538,10,10,-1067,-1067
ENST00000655316.1,hsv1-miR-H12,0.0,17539,14,14,-1380,-1380
ENST00000413510.4,ebv-miR-BART5-5p,0.0,17540,82,82,-951,-951
ENST00000581192.1,kshv-miR-K12-8-3p,0.0,17541,123,123,-1688,-1688
ENST00000664579.1,hsv1-miR-H12,0.0,17542,14,14,-1630,-1630
ENST00000545688.5,hcmv-miR-US22-5p,0.0,17543,66,66,-726,-726
ENST00000657060.1,bkv-miR-B1-5p,0.0,17544,156,156,-1570,-1570
ENST00000609839.2,kshv-miR-K12-5-3p,0.0,17545,127,127,-989,-989
ENST00000667136.1,hsv2-miR-H4-5p,0.0,17546,28,28,-108,-108
ENST00000658891.1,hsv1-miR-H12,0.0,17547,14,14,-1275,-1275
ENST00000429892.5,bkv-miR-B1-3p,0.0,17548,157,157,-1508,-1508
ENST00000625453.1,ebv-miR-BART4-3p,0.0,17549,111,111,-771,-771
ENST00000609323.1,kshv-miR-K12-8-5p,0.0,17550,137,137,-329,-329
ENST00000635626.1,hcmv-miR-US29-5p,0.0,17551,68,68,-470,-470
ENST00000556225.1,hsv1-miR-H16,0.0,17552,19,19,-510,-510
ENST00000609323.1,hcmv-miR-US29-5p,0.0,17553,68,68,-329,-329
ENST00000524131.5,hsv2-miR-H3,0.0,17554,27,27,-1058,-1058
ENST00000415060.6,hcmv-miR-US4-5p,0.0,17555,58,58,-669,-669
ENST00000413202.1,ebv-miR-BART20-5p,0.0,17556,102,102,-1182,-1182
ENST00000656509.1,hsv2-miR-H4-3p,0.0,17557,29,29,-808,-808
ENST00000628659.2,kshv-miR-K12-4-3p,0.0,17558,129,129,-552,-552
ENST00000554639.5,hsv1-miR-H2-3p,0.0,17559,3,3,-1046,-1046
ENST00000663092.1,kshv-miR-K12-10b,0.0,17560,117,117,-723,-723
ENST00000467369.2,hsv1-miR-H8-5p,0.0,17561,11,11,-970,-970
ENST00000505776.1,ebv-miR-BHRF1-2-3p,0.0,17562,74,74,-1807,-1807
ENST00000663661.1,kshv-miR-K12-7-3p,0.0,17563,124,124,-1625,-1625
ENST00000330551.3,hsv1-miR-H1-3p,0.0,17564,22,22,-1100,-1100
ENST00000660546.1,hsv1-miR-H8-5p,0.0,17565,11,11,-776,-776
ENST00000669824.1,ebv-miR-BART17-5p,0.0,17566,98,98,-765,-765
ENST00000652879.1,hsv1-miR-H18,0.0,17567,21,21,-721,-721
ENST00000416999.1,kshv-miR-K12-5-5p,0.0,17568,139,139,-536,-536
ENST00000668830.1,ebv-miR-BART9-5p,0.0,17569,106,106,-1605,-1605
ENST00000643743.1,hbv-miR-B20-5p,0.0,17570,143,143,-1165,-1165
ENST00000546512.5,hcmv-miR-UL70-3p,0.0,17571,60,60,-1204,-1204
ENST00000381363.4,hcmv-miR-US29-5p,0.0,17572,68,68,-1007,-1007
ENST00000653669.1,kshv-miR-K12-11-3p,0.0,17573,118,118,-1610,-1610
ENST00000429055.1,mcpv-miR-P1-5p,0.0,17574,160,160,-348,-348
ENST00000667573.1,kshv-miR-K12-4-3p,0.0,17575,129,129,-783,-783
ENST00000652029.1,kshv-miR-K12-10a-5p,0.0,17576,133,133,-1725,-1725
ENST00000662229.1,ebv-miR-BART16,0.0,17577,97,97,-710,-710
ENST00000633151.1,hsv2-miR-H9-5p,0.0,17578,44,44,-1673,-1673
ENST00000505047.2,ebv-miR-BART16,0.0,17579,97,97,-1071,-1071
ENST00000490765.4,kshv-miR-K12-11-3p,0.0,17580,118,118,-232,-232
ENST00000464939.1,ebv-miR-BART21-5p,0.0,17581,113,113,-1773,-1773
ENST00000400581.2,kshv-miR-K12-7-5p,0.0,17582,138,138,-1066,-1066
ENST00000420074.1,ebv-miR-BART1-5p,0.0,17583,76,76,-1201,-1201
ENST00000355358.1,hsv1-miR-H1-5p,0.0,17584,1,1,-1656,-1656
ENST00000655745.1,ebv-miR-BHRF1-3,0.0,17585,75,75,-1654,-1654
ENST00000628232.2,ebv-miR-BART8-3p,0.0,17586,87,87,-1441,-1441
ENST00000653895.1,hcmv-miR-US22-5p,0.0,17587,66,66,-39,-39
ENST00000340510.8,ebv-miR-BART14-5p,0.0,17588,94,94,-1525,-1525
ENST00000667496.1,mcpv-miR-P1-5p,0.0,17589,160,160,-1276,-1276
ENST00000654569.1,hsv1-miR-H2-5p,0.0,17590,2,2,-1273,-1273
ENST00000481400.5,ebv-miR-BART21-5p,0.0,17591,113,113,-150,-150
ENST00000423984.2,hsv2-miR-H3,0.0,17592,27,27,-504,-504
ENST00000657096.1,kshv-miR-K12-9-3p,0.0,17593,122,122,-794,-794
ENST00000662971.1,ebv-miR-BART2-3p,0.0,17594,104,104,-1468,-1468
ENST00000489542.6,ebv-miR-BART11-5p,0.0,17595,90,90,-932,-932
ENST00000667693.1,ebv-miR-BART3-3p,0.0,17596,80,80,-753,-753
ENST00000658416.1,hsv1-miR-H5-5p,0.0,17597,24,24,-198,-198
ENST00000658189.1,hcmv-miR-UL112-3p,0.0,17598,50,50,-472,-472
ENST00000453015.1,hbv-miR-B26-5p,0.0,17599,153,153,-858,-858
ENST00000666305.1,ebv-miR-BHRF1-2-5p,0.0,17600,73,73,-1639,-1639
ENST00000555037.1,hbv-miR-B7-5p,0.0,17601,148,148,-516,-516
ENST00000647780.1,hsv2-miR-H9-5p,0.0,17602,44,44,-1036,-1036
ENST00000670637.1,ebv-miR-BART8-3p,0.0,17603,87,87,-1132,-1132
ENST00000657164.1,hsv1-miR-H3-5p,0.0,17604,23,23,-636,-636
ENST00000573355.2,hiv1-miR-H1,0.0,17605,163,163,-1820,-1820
ENST00000456161.5,hsv1-miR-H2-5p,0.0,17606,2,2,-600,-600
ENST00000489452.1,hsv1-miR-H2-3p,0.0,17607,3,3,-1824,-1824
ENST00000609075.5,kshv-miR-K12-12-3p,0.0,17608,140,140,-675,-675
ENST00000660873.1,hcmv-miR-UL22A-3p,0.0,17609,49,49,-852,-852
ENST00000628837.2,hiv1-miR-TAR-5p,0.0,17610,164,164,-544,-544
ENST00000670502.1,ebv-miR-BART14-3p,0.0,17611,95,95,-719,-719
ENST00000652699.1,hsv2-miR-H6-5p,0.0,17612,46,46,-1073,-1073
ENST00000669307.1,hbv-miR-B20-3p,0.0,17613,144,144,-1572,-1572
ENST00000657042.1,hcmv-miR-US25-2-3p,0.0,17614,56,56,-1767,-1767
ENST00000495696.1,hbv-miR-B20-3p,0.0,17615,144,144,-999,-999
ENST00000631010.1,hbv-miR-B20-3p,0.0,17616,144,144,-375,-375
ENST00000653518.1,hsv2-miR-H2,0.0,17617,30,30,-1640,-1640
ENST00000438873.1,ebv-miR-BART1-5p,0.0,17618,76,76,-967,-967
ENST00000655544.1,hsv1-miR-H8-3p,0.0,17619,12,12,-1410,-1410
ENST00000660125.1,ebv-miR-BART2-3p,0.0,17620,104,104,-1704,-1704
ENST00000658273.1,hcmv-miR-US4-3p,0.0,17621,65,65,-952,-952
ENST00000608719.5,hsv1-miR-H3-5p,0.0,17622,23,23,-371,-371
ENST00000639185.1,ebv-miR-BART5-5p,0.0,17623,82,82,-775,-775
ENST00000652029.1,ebv-miR-BART6-5p,0.0,17624,83,83,-1725,-1725
ENST00000629407.2,ebv-miR-BART20-3p,0.0,17625,103,103,-604,-604
ENST00000670145.1,kshv-miR-K12-1-3p,0.0,17626,135,135,-1222,-1222
ENST00000529902.2,ebv-miR-BART6-3p,0.0,17627,84,84,-215,-215
ENST00000626515.2,bkv-miR-B1-5p,0.0,17628,156,156,-550,-550
ENST00000644188.1,hsv1-miR-H8-5p,0.0,17629,11,11,-532,-532
ENST00000643509.1,hcmv-miR-US5-2-5p,0.0,17630,64,64,-1183,-1183
ENST00000617372.1,hcmv-miR-UL70-3p,0.0,17631,60,60,-205,-205
ENST00000542933.5,ebv-miR-BART18-5p,0.0,17632,100,100,-1507,-1507
ENST00000627050.2,ebv-miR-BART14-5p,0.0,17633,94,94,-579,-579
ENST00000656824.1,kshv-miR-K12-7-5p,0.0,17634,138,138,-1221,-1221
ENST00000664942.1,ebv-miR-BART5-3p,0.0,17635,112,112,-141,-141
ENST00000663471.1,ebv-miR-BART20-5p,0.0,17636,102,102,-1868,-1868
ENST00000483588.2,hsv1-miR-H15,0.0,17637,18,18,-840,-840
ENST00000664273.1,hcmv-miR-US5-2-5p,0.0,17638,64,64,-1798,-1798
ENST00000657415.1,hsv1-miR-H11,0.0,17639,13,13,-202,-202
ENST00000596665.5,ebv-miR-BART21-5p,0.0,17640,113,113,-673,-673
ENST00000630206.2,ebv-miR-BART8-3p,0.0,17641,87,87,-671,-671
ENST00000665678.1,hsv2-miR-H22,0.0,17642,38,38,-1846,-1846
ENST00000666562.1,ebv-miR-BHRF1-2-5p,0.0,17643,73,73,-473,-473
ENST00000633199.1,jcv-miR-J1-5p,0.0,17644,158,158,-1667,-1667
ENST00000600103.1,hsv1-miR-H18,0.0,17645,21,21,-886,-886
ENST00000502644.1,hbv-miR-B3RC-3p,0.0,17646,147,147,-1714,-1714
ENST00000627548.2,hsv2-miR-H6-3p,0.0,17647,47,47,-865,-865
ENST00000664471.1,ebv-miR-BART17-5p,0.0,17648,98,98,-148,-148
ENST00000484529.5,ebv-miR-BART14-3p,0.0,17649,95,95,-925,-925
ENST00000675704.1,hbv-miR-B26-5p,0.0,17650,153,153,-67,-67
ENST00000663992.1,ebv-miR-BART9-3p,0.0,17651,88,88,-1313,-1313
ENST00000423984.2,kshv-miR-K12-5-3p,0.0,17652,127,127,-504,-504
ENST00000569465.1,hbv-miR-B7-5p,0.0,17653,148,148,-1844,-1844
ENST00000442558.5,hiv1-miR-N367,0.0,17654,162,162,-486,-486
ENST00000461019.5,hsv2-miR-H25,0.0,17655,42,42,-1772,-1772
ENST00000650923.1,hiv1-miR-N367,0.0,17656,162,162,-1072,-1072
ENST00000416366.1,ebv-miR-BART9-3p,0.0,17657,88,88,-1486,-1486
ENST00000653498.1,ebv-miR-BART19-5p,0.0,17658,110,110,-1123,-1123
ENST00000467369.2,kshv-miR-K12-1-3p,0.0,17659,135,135,-970,-970
ENST00000413519.1,ebv-miR-BART5-3p,0.0,17660,112,112,-407,-407
ENST00000603948.5,ebv-miR-BART4-5p,0.0,17661,81,81,-1185,-1185
ENST00000664877.1,kshv-miR-K12-2-5p,0.0,17662,120,120,-1789,-1789
ENST00000671444.1,hbv-miR-B20-5p,0.0,17663,143,143,-1014,-1014
ENST00000667036.1,hcmv-miR-US33-5p,0.0,17664,57,57,-28,-28
ENST00000491482.5,mcpv-miR-P1-5p,0.0,17665,160,160,-933,-933
ENST00000648677.1,hsv1-miR-H7-5p,0.0,17666,9,9,-184,-184
ENST00000557142.6,hsv2-miR-H13,0.0,17667,36,36,-216,-216
ENST00000659192.1,hcmv-miR-UL112-3p,0.0,17668,50,50,-1579,-1579
ENST00000662929.1,hsv2-miR-H3,0.0,17669,27,27,-1834,-1834
ENST00000676093.1,kshv-miR-K12-10a-3p,0.0,17670,116,116,-69,-69
ENST00000581913.5,hbv-miR-B3RC-3p,0.0,17671,147,147,-836,-836
ENST00000522618.1,kshv-miR-K12-12-5p,0.0,17672,132,132,-1059,-1059
ENST00000674091.1,kshv-miR-K12-11-3p,0.0,17673,118,118,-734,-734
ENST00000566432.1,ebv-miR-BART15,0.0,17674,96,96,-234,-234
ENST00000454613.1,hbv-miR-B2-3p,0.0,17675,145,145,-341,-341
ENST00000660960.1,ebv-miR-BART3-3p,0.0,17676,80,80,-709,-709
ENST00000652879.1,hsv1-miR-H6-5p,0.0,17677,25,25,-721,-721
ENST00000670780.1,ebv-miR-BART13-5p,0.0,17678,108,108,-288,-288
ENST00000413531.5,hbv-miR-B2RC,0.0,17679,141,141,-430,-430
ENST00000633349.1,ebv-miR-BART14-5p,0.0,17680,94,94,-1139,-1139
ENST00000661733.1,ebv-miR-BART19-5p,0.0,17681,110,110,-1214,-1214
ENST00000649111.1,kshv-miR-K12-3-5p,0.0,17682,130,130,-40,-40
ENST00000662852.1,hcmv-miR-UL59,0.0,17683,70,70,-257,-257
ENST00000436945.4,ebv-miR-BART22,0.0,17684,115,115,-1781,-1781
ENST00000576702.5,hcmv-miR-UL148D,0.0,17685,51,51,-1496,-1496
ENST00000644125.1,ebv-miR-BART7-3p,0.0,17686,85,85,-1166,-1166
ENST00000453698.6,jcv-miR-J1-5p,0.0,17687,158,158,-1209,-1209
ENST00000413825.7,ebv-miR-BART14-5p,0.0,17688,94,94,-489,-489
ENST00000664804.1,ebv-miR-BART17-3p,0.0,17689,99,99,-1085,-1085
ENST00000652440.1,hbv-miR-B20-3p,0.0,17690,144,144,-1722,-1722
ENST00000418308.5,ebv-miR-BART9-5p,0.0,17691,106,106,-606,-606
ENST00000671280.1,ebv-miR-BART7-5p,0.0,17692,105,105,-1636,-1636
ENST00000670888.1,ebv-miR-BART14-3p,0.0,17693,95,95,-1598,-1598
ENST00000622752.1,hsv1-miR-H4-3p,0.0,17694,6,6,-1295,-1295
ENST00000662052.1,hsv1-miR-H5-5p,0.0,17695,24,24,-1237,-1237
ENST00000442558.5,mcpv-miR-P1-5p,0.0,17696,160,160,-486,-486
ENST00000671236.1,hsv2-miR-H9-3p,0.0,17697,32,32,-706,-706
ENST00000627992.3,hiv1-miR-H1,0.0,17698,163,163,-1446,-1446
ENST00000370940.6,kshv-miR-K12-10a-3p,0.0,17699,116,116,-77,-77
ENST00000631772.1,hsv2-miR-H9-3p,0.0,17700,32,32,-1672,-1672
ENST00000625348.2,kshv-miR-K12-4-3p,0.0,17701,129,129,-1456,-1456
ENST00000657060.1,hbv-miR-B2-3p,0.0,17702,145,145,-1570,-1570
ENST00000449572.2,ebv-miR-BART4-5p,0.0,17703,81,81,-54,-54
ENST00000366234.7,jcv-miR-J1-3p,0.0,17704,159,159,-632,-632
ENST00000478613.5,kshv-miR-K12-6-3p,0.0,17705,126,126,-1105,-1105
ENST00000663294.1,hsv1-miR-H15,0.0,17706,18,18,-873,-873
ENST00000602620.2,kshv-miR-K12-10a-3p,0.0,17707,116,116,-1597,-1597
ENST00000629439.2,hcmv-miR-US25-2-5p,0.0,17708,55,55,-1445,-1445
ENST00000634962.1,hsv2-miR-H23-3p,0.0,17709,40,40,-488,-488
ENST00000490765.4,hsv1-miR-H2-3p,0.0,17710,3,3,-232,-232
ENST00000625257.2,ebv-miR-BART5-5p,0.0,17711,82,82,-672,-672
ENST00000682294.1,kshv-miR-K12-5-3p,0.0,17712,127,127,-538,-538
ENST00000424407.1,kshv-miR-K12-8-5p,0.0,17713,137,137,-988,-988
ENST00000653458.1,ebv-miR-BART8-5p,0.0,17714,86,86,-203,-203
ENST00000443642.1,hsv2-miR-H3,0.0,17715,27,27,-1374,-1374
ENST00000626898.2,ebv-miR-BART21-5p,0.0,17716,113,113,-570,-570
ENST00000652128.1,ebv-miR-BART1-3p,0.0,17717,78,78,-1069,-1069
ENST00000668505.1,hsv2-miR-H12,0.0,17718,35,35,-755,-755
ENST00000398804.7,hcmv-miR-US22-5p,0.0,17719,66,66,-857,-857
ENST00000395788.3,hcmv-miR-US33-3p,0.0,17720,62,62,-187,-187
ENST00000655668.1,ebv-miR-BART13-5p,0.0,17721,108,108,-1769,-1769
ENST00000675279.1,ebv-miR-BART20-5p,0.0,17722,102,102,-1523,-1523
ENST00000656886.1,hsv1-miR-H26,0.0,17723,26,26,-1121,-1121
ENST00000654196.1,ebv-miR-BART3-3p,0.0,17724,80,80,-804,-804
ENST00000663582.1,hcmv-miR-UL22A-3p,0.0,17725,49,49,-1433,-1433
ENST00000429055.1,hbv-miR-B2-3p,0.0,17726,145,145,-348,-348
ENST00000662052.1,hiv1-miR-H1,0.0,17727,163,163,-1237,-1237
ENST00000659852.1,kshv-miR-K12-8-3p,0.0,17728,123,123,-809,-809
ENST00000654878.1,ebv-miR-BART20-3p,0.0,17729,103,103,-618,-618
ENST00000253838.3,hcmv-miR-UL36-3p,0.0,17730,61,61,-1102,-1102
ENST00000660125.1,hbv-miR-B21RC-5p,0.0,17731,152,152,-1704,-1704
ENST00000633115.1,ebv-miR-BART10-3p,0.0,17732,89,89,-1142,-1142
ENST00000442182.2,hbv-miR-B3RC-5p,0.0,17733,146,146,-146,-146
ENST00000326734.2,hsv2-miR-H23-3p,0.0,17734,40,40,-419,-419
ENST00000658816.1,hcmv-miR-US25-1-5p,0.0,17735,54,54,-483,-483
ENST00000662224.1,hsv2-miR-H4-5p,0.0,17736,28,28,-653,-653
ENST00000459662.5,ebv-miR-BART9-3p,0.0,17737,88,88,-993,-993
ENST00000651886.1,ebv-miR-BHRF1-2-3p,0.0,17738,74,74,-1074,-1074
ENST00000669314.1,hcmv-miR-US25-2-3p,0.0,17739,56,56,-303,-303
ENST00000668648.1,hbv-miR-B3RC-5p,0.0,17740,146,146,-1255,-1255
ENST00000649288.1,kshv-miR-K12-2-5p,0.0,17741,120,120,-82,-82
ENST00000654166.1,hiv1-miR-N367,0.0,17742,162,162,-1099,-1099
ENST00000633349.1,kshv-miR-K12-1-3p,0.0,17743,135,135,-1139,-1139
ENST00000371417.3,hbv-miR-B3RC-5p,0.0,17744,146,146,-169,-169
ENST00000608067.6,hcmv-miR-US25-2-5p,0.0,17745,55,55,-355,-355
ENST00000654678.1,hsv2-miR-H9-3p,0.0,17746,32,32,-471,-471
ENST00000667760.1,hcmv-miR-UL112-5p,0.0,17747,63,63,-1219,-1219
ENST00000663992.1,kshv-miR-K12-3-3p,0.0,17748,131,131,-1313,-1313
ENST00000659725.1,ebv-miR-BART5-5p,0.0,17749,82,82,-738,-738
ENST00000423033.1,hcmv-miR-US22-3p,0.0,17750,67,67,-1784,-1784
ENST00000625864.2,hsv1-miR-H1-3p,0.0,17751,22,22,-546,-546
ENST00000654716.1,hsv2-miR-H11-3p,0.0,17752,34,34,-647,-647
ENST00000659484.1,ebv-miR-BART16,0.0,17753,97,97,-760,-760
ENST00000661136.1,hcmv-miR-US22-5p,0.0,17754,66,66,-56,-56
ENST00000521889.5,kshv-miR-K12-8-5p,0.0,17755,137,137,-31,-31
ENST00000375635.6,hcmv-miR-UL22A-5p,0.0,17756,48,48,-182,-182
ENST00000585330.6,kshv-miR-K12-4-5p,0.0,17757,128,128,-354,-354
ENST00000634594.1,hsv2-miR-H20,0.0,17758,37,37,-1691,-1691
ENST00000376620.3,kshv-miR-K12-11-3p,0.0,17759,118,118,-436,-436
ENST00000668489.1,ebv-miR-BART6-5p,0.0,17760,83,83,-1737,-1737
ENST00000326539.6,ebv-miR-BART6-5p,0.0,17761,83,83,-1242,-1242
ENST00000440221.2,ebv-miR-BART9-5p,0.0,17762,106,106,-1259,-1259
ENST00000666667.1,hsv1-miR-H5-5p,0.0,17763,24,24,-746,-746
ENST00000627325.2,hsv1-miR-H6-5p,0.0,17764,25,25,-543,-543
ENST00000663888.1,hsv1-miR-H2-3p,0.0,17765,3,3,-1029,-1029
ENST00000659280.2,ebv-miR-BHRF1-3,0.0,17766,75,75,-924,-924
ENST00000429892.5,hsv2-miR-H23-3p,0.0,17767,40,40,-1508,-1508
ENST00000653289.1,hcmv-miR-US5-1,0.0,17768,52,52,-644,-644
ENST00000667581.1,hsv2-miR-H7-5p,0.0,17769,31,31,-1398,-1398
ENST00000653671.1,kshv-miR-K12-8-5p,0.0,17770,137,137,-1068,-1068
ENST00000397787.5,ebv-miR-BART14-5p,0.0,17771,94,94,-1529,-1529
ENST00000507869.6,kshv-miR-K12-10a-5p,0.0,17772,133,133,-1146,-1146
ENST00000629547.2,ebv-miR-BART1-3p,0.0,17773,78,78,-1447,-1447
ENST00000470977.6,ebv-miR-BART9-3p,0.0,17774,88,88,-125,-125
ENST00000666283.1,hsv1-miR-H3-5p,0.0,17775,23,23,-1519,-1519
ENST00000577714.1,hbv-miR-B4,0.0,17776,142,142,-957,-957
ENST00000414532.6,hbv-miR-B7-5p,0.0,17777,148,148,-340,-340
ENST00000662209.1,hsv2-miR-H6-3p,0.0,17778,47,47,-1131,-1131
ENST00000631797.1,hcmv-miR-UL148D,0.0,17779,51,51,-1666,-1666
ENST00000667952.1,kshv-miR-K12-5-3p,0.0,17780,127,127,-649,-649
ENST00000666075.1,hsv1-miR-H3-5p,0.0,17781,23,23,-622,-622
ENST00000521380.1,hsv1-miR-H6-5p,0.0,17782,25,25,-415,-415
ENST00000656706.1,ebv-miR-BART7-3p,0.0,17783,85,85,-1371,-1371
ENST00000454482.2,hsv2-miR-H5,0.0,17784,45,45,-1304,-1304
ENST00000419952.6,hcmv-miR-UL112-3p,0.0,17785,50,50,-1549,-1549
ENST00000650763.1,ebv-miR-BART13-5p,0.0,17786,108,108,-1025,-1025
ENST00000668505.1,ebv-miR-BART17-5p,0.0,17787,98,98,-755,-755
ENST00000667260.1,hcmv-miR-UL22A-3p,0.0,17788,49,49,-1075,-1075
ENST00000587692.6,hcmv-miR-US29-5p,0.0,17789,68,68,-748,-748
ENST00000432897.5,jcv-miR-J1-5p,0.0,17790,158,158,-311,-311
ENST00000628558.2,hcmv-miR-US33-3p,0.0,17791,62,62,-326,-326
ENST00000423414.5,ebv-miR-BART19-3p,0.0,17792,101,101,-522,-522
ENST00000496717.1,ebv-miR-BART17-5p,0.0,17793,98,98,-1813,-1813
ENST00000381363.4,ebv-miR-BART4-3p,0.0,17794,111,111,-1007,-1007
ENST00000658189.1,kshv-miR-K12-7-3p,0.0,17795,124,124,-472,-472
ENST00000427691.5,ebv-miR-BART9-5p,0.0,17796,106,106,-1387,-1387
ENST00000437157.3,hbv-miR-B8-5p,0.0,17797,149,149,-394,-394
ENST00000420074.1,hsv2-miR-H6-3p,0.0,17798,47,47,-1201,-1201
ENST00000600103.1,hcmv-miR-US25-2-3p,0.0,17799,56,56,-886,-886
ENST00000442326.1,ebv-miR-BART5-3p,0.0,17800,112,112,-680,-680
ENST00000584840.5,bkv-miR-B1-3p,0.0,17801,157,157,-1303,-1303
ENST00000317114.2,hsv1-miR-H8-3p,0.0,17802,12,12,-1818,-1818
ENST00000612390.4,hsv2-miR-H11-3p,0.0,17803,34,34,-57,-57
ENST00000659749.1,kshv-miR-K12-9-3p,0.0,17804,122,122,-114,-114
ENST00000660945.1,hsv2-miR-H12,0.0,17805,35,35,-1743,-1743
ENST00000671018.1,jcv-miR-J1-3p,0.0,17806,159,159,-1849,-1849
ENST00000669029.1,hsv2-miR-H6-3p,0.0,17807,47,47,-478,-478
ENST00000666517.1,ebv-miR-BART5-5p,0.0,17808,82,82,-1587,-1587
ENST00000626898.2,kshv-miR-K12-5-3p,0.0,17809,127,127,-570,-570
ENST00000653994.1,hsv2-miR-H12,0.0,17810,35,35,-1462,-1462
ENST00000508832.2,hsv2-miR-H23-3p,0.0,17811,40,40,-1533,-1533
ENST00000655489.1,hsv1-miR-H2-3p,0.0,17812,3,3,-1326,-1326
ENST00000438755.1,hbv-miR-B20-5p,0.0,17813,143,143,-1658,-1658
ENST00000666667.1,ebv-miR-BART6-3p,0.0,17814,84,84,-746,-746
ENST00000667489.1,ebv-miR-BART7-3p,0.0,17815,85,85,-1762,-1762
ENST00000667545.1,hsv1-miR-H11,0.0,17816,13,13,-763,-763
ENST00000602901.6,ebv-miR-BART17-3p,0.0,17817,99,99,-1584,-1584
ENST00000414904.1,hbv-miR-B7-5p,0.0,17818,148,148,-307,-307
ENST00000565493.2,ebv-miR-BART17-3p,0.0,17819,99,99,-728,-728
ENST00000445504.3,ebv-miR-BART19-5p,0.0,17820,110,110,-1005,-1005
ENST00000674024.1,hcmv-miR-UL22A-5p,0.0,17821,48,48,-980,-980
